Rank,Pokemon,UsagePercent
1,Latios,27.92945
2,Ferrothorn,26.75066
3,Garchomp,23.15513
4,Politoed,20.70552
5,Tyranitar,19.16521
6,Tentacruel,15.60692
7,Scizor,15.27607
8,Dragonite,14.33611
9,Keldeo,14.29886
10,Jirachi,14.08195
11,Magnezone,13.90666
12,Landorus-Therian,13.79930
13,Excadrill,12.20421
14,Volcarona,11.98072
15,Starmie,11.71779
16,Rotom-Wash,11.36722
17,Breloom,11.22918
18,Thundurus-Therian,10.46012
19,Alakazam,9.59027
20,Kyurem-Black,9.58151
21,Skarmory,9.15863
22,Gliscor,9.07975
23,Salamence,8.21209
24,Heatran,8.08282
25,Hydreigon,6.78133
26,Infernape,6.36284
27,Reuniclus,6.26205
28,Mamoswine,6.16126
29,Conkeldurr,6.06047
30,Gyarados,5.96845
31,Forretress,5.84137
32,Gengar,5.74277
33,Jellicent,5.53024
34,Toxicroak,5.44479
35,Cloyster,5.04601
36,Haxorus,4.75241
37,Metagross,4.68449
38,Ninetales,4.58589
39,Terrakion,4.52673
40,Gastrodon,4.49387
41,Lucario,4.46319
42,Celebi,4.23751
43,Blissey,4.06661
44,Espeon,3.88256
45,Jolteon,3.63059
46,Chansey,3.47283
47,Chandelure,3.46845
48,Tornadus,3.38081
49,Hippowdon,2.84838
50,Latias,2.77607
51,Togekiss,2.75197
52,Milotic,2.59641
53,Weavile,2.19544
54,Abomasnow,2.14943
55,Bisharp,2.14724
56,Vaporeon,2.11437
57,Swampert,1.94128
58,Cofagrigus,1.89308
59,Staraptor,1.88431
60,Mew,1.86021
61,Snorlax,1.84049
62,Amoonguss,1.81420
63,Mienshao,1.80324
64,Arcanine,1.78352
65,Kingdra,1.70026
66,Bronzong,1.63672
67,Umbreon,1.62138
68,Venusaur,1.57975
69,Darmanitan,1.55565
70,Donphan,1.54032
71,Froslass,1.50307
72,Slowbro,1.44172
73,Eelektross,1.41762
74,Porygon2,1.36941
75,Sableye,1.36503
76,Charizard,1.31902
77,Dusclops,1.26424
78,Crobat,1.24890
79,Krookodile,1.24452
80,Machamp,1.24014
81,Kyurem,1.23138
82,Zapdos,1.22042
83,Xatu,1.20508
84,Cresselia,1.15688
85,Victini,1.12401
86,Sceptile,1.11963
87,Mandibuzz,1.07362
88,Roserade,1.06266
89,Seismitoad,1.06047
90,Samurott,1.05609
91,Gardevoir,1.05390
92,Houndoom,1.02542
93,Raikou,0.98817
94,Azelf,0.98379
95,Zoroark,0.95311
96,Spiritomb,0.93120
97,Whimsicott,0.91586
98,Scrafty,0.90491
99,Serperior,0.90491
100,Riolu,0.89176
101,Empoleon,0.88519
102,Nidoking,0.88081
103,Flygon,0.88081
104,Accelgor,0.84575
105,Sigilyph,0.82822
106,Blastoise,0.81507
107,Quagsire,0.80631
108,Kabutops,0.78002
109,Emboar,0.77783
110,Ambipom,0.77125
111,Honchkrow,0.75592
112,Aerodactyl,0.74934
113,Hitmontop,0.72962
114,Claydol,0.72524
115,Gallade,0.72524
116,Ninjask,0.71867
117,Lapras,0.70333
118,Aggron,0.69676
119,Luxray,0.69457
120,Slowking,0.69018
121,Porygon-Z,0.63760
122,Rhyperior,0.63322
123,Ursaring,0.62883
124,Ludicolo,0.61131
