Rank,Pokemon,UsagePercent
1,Landorus-Therian,25.91745
2,Greninja,24.57518
3,Ferrothorn,16.74930
4,Magearna,14.80970
5,Tapu Koko,14.52459
6,Kartana,12.88587
7,Rotom-Wash,10.81381
8,Heatran,10.77849
9,Gliscor,10.62711
10,Toxapex,10.54448
11,Garchomp,9.72448
12,Tapu Lele,9.07606
13,Serperior,9.07290
14,Tornadus-Therian,8.09017
15,Chansey,7.98988
16,Excadrill,7.95645
17,Clefable,7.43040
18,Hawlucha,7.38056
19,Volcarona,7.21278
20,Charizard-Mega-X,7.01283
21,Zapdos,6.86965
22,Pelipper,6.49182
23,Tapu Fini,6.40099
24,Medicham-Mega,6.11841
25,Skarmory,6.07047
26,Alakazam-Mega,6.05218
27,Kommo-o,5.99352
28,Swampert-Mega,5.92413
29,Kyurem-Black,5.87556
30,Mawile-Mega,5.69327
31,Tyranitar,5.66741
32,Lopunny-Mega,5.51603
33,Scizor-Mega,5.27634
34,Magnezone,5.26120
35,Celesteela,5.07008
36,Victini,5.00132
37,Dragonite,4.99565
38,Charizard-Mega-Y,4.99123
39,Tapu Bulu,4.97231
40,Mimikyu,4.34218
41,Sableye-Mega,4.13087
42,Blacephalon,3.95615
43,Azumarill,3.91515
44,Gyarados-Mega,3.73538
45,Tangrowth,3.30583
46,Diancie-Mega,3.10966
47,Jirachi,3.01820
48,Cresselia,2.93557
49,Tyranitar-Mega,2.90908
50,Infernape,2.79491
51,Weavile,2.71228
52,Togekiss,2.58928
53,Keldeo,2.56405
54,Gengar,2.55207
55,Beedrill-Mega,2.49845
56,Manaphy,2.44042
57,Bisharp,2.39375
58,Scizor,2.38302
59,Venusaur-Mega,2.33887
60,Ninetales-Alola,2.30166
61,Garchomp-Mega,2.20263
62,Gyarados,2.16983
63,Cloyster,2.15532
64,Marowak-Alola,2.13513
65,Espeon,2.11747
66,Zeraora,2.10990
67,Latias-Mega,2.08530
68,Breloom,2.08152
69,Quagsire,2.05818
70,Gallade-Mega,2.01214
71,Mew,1.96167
72,Ditto,1.94906
73,Hoopa-Unbound,1.91941
74,Pinsir-Mega,1.90995
75,Chandelure,1.86958
76,Slowbro,1.81408
77,Torkoal,1.79578
78,Shuckle,1.79326
79,Hydreigon,1.78758
80,Crawdaunt,1.75668
81,Kingdra,1.72325
82,Gastrodon,1.69045
83,Amoonguss,1.68982
84,Snorlax,1.65449
85,Reuniclus,1.62989
86,Salamence,1.62295
87,Umbreon,1.61539
88,Muk-Alola,1.58448
89,Darmanitan,1.55925
