Rank,Pokemon,UsagePercent
1,Landorus-Therian,13.92791
2,Garchomp,13.74049
3,Ferrothorn,13.35239
4,Rotom-Wash,13.28613
5,Excadrill,13.06653
6,Heatran,12.97944
7,Clefable,12.79391
8,Gliscor,11.72050
9,Metagross-Mega,11.10711
10,Gengar,11.00299
11,Talonflame,10.30820
12,Dragonite,10.27224
13,Keldeo,10.26656
14,Bisharp,9.70240
15,Serperior,9.50740
16,Tyranitar,9.08712
17,Weavile,9.03033
18,Azumarill,8.95650
19,Charizard-Mega-X,8.22953
20,Scizor-Mega,7.53285
21,Latios,7.52149
22,Magnezone,7.41547
23,Chansey,7.23184
24,Charizard-Mega-Y,6.62224
25,Tornadus-Therian,6.56923
26,Breloom,6.38370
27,Skarmory,5.89906
28,Zapdos,5.81576
29,Lopunny-Mega,5.71921
30,Starmie,5.65105
31,Scizor,5.13422
32,Amoonguss,5.04525
33,Manaphy,4.81618
34,Gardevoir-Mega,4.78210
35,Mew,4.75559
36,Volcarona,4.68555
37,Venusaur-Mega,4.49434
38,Slowbro,4.39590
39,Togekiss,4.20090
40,Thundurus,4.10624
41,Kyurem-Black,4.10246
42,Diancie-Mega,4.04188
43,Jirachi,3.93397
44,Swampert-Mega,3.93018
45,Latias,3.77494
46,Tangrowth,3.75980
47,Infernape,3.65757
48,Hydreigon,3.65378
49,Volcanion,3.46636
50,Manectric-Mega,3.36034
51,Snorlax,3.32059
52,Sylveon,3.29976
53,Medicham-Mega,3.28083
54,Espeon,3.27704
55,Lucario,3.21457
56,Cloyster,3.01768
57,Politoed,2.94574
58,Salamence,2.92302
59,Hippowdon,2.90788
60,Garchomp-Mega,2.79997
61,Shuckle,2.72046
62,Conkeldurr,2.61444
63,Goodra,2.60876
64,Gyarados-Mega,2.59930
65,Azelf,2.56901
66,Umbreon,2.54629
67,Tyranitar-Mega,2.49707
68,Heracross-Mega,2.48192
69,Raikou,2.33993
70,Alakazam,2.32668
71,Gyarados,2.31911
72,Thundurus-Therian,2.24717
73,Galvantula,2.21877
74,Chandelure,2.21499
75,Gallade-Mega,2.20931
76,Arcanine,2.17144
77,Pinsir-Mega,2.11844
78,Klefki,2.02378
79,Alakazam-Mega,2.02188
80,Milotic,2.01999
81,Sceptile-Mega,1.96888
82,Staraptor,1.94805
83,Hawlucha,1.91776
84,Jolteon,1.89504
85,Swampert,1.86097
86,Cresselia,1.83825
87,Altaria-Mega,1.80039
88,Blissey,1.77010
89,Blastoise-Mega,1.75116
90,Kingdra,1.68301
91,Crobat,1.64704
92,Sableye,1.63568
93,Victini,1.63000
94,Tentacruel,1.62811
95,Venusaur,1.60161
96,Vaporeon,1.59403
97,Haxorus,1.53724
98,Scolipede,1.52020
99,Krookodile,1.48234
100,Nidoking,1.48044
101,Metagross,1.45394
102,Machamp,1.44258
103,Gardevoir,1.41229
104,Mamoswine,1.39525
105,Crawdaunt,1.37821
106,Gastrodon,1.35360
107,Quagsire,1.31953
108,Feraligatr,1.31763
109,Empoleon,1.31195
110,Aggron-Mega,1.30817
111,Doublade,1.28356
112,Darmanitan,1.25516
113,Ninetales,1.23055
114,Porygon2,1.22108
115,Whimsicott,1.21162
116,Beedrill-Mega,1.20594
117,Sceptile,1.19647
118,Ditto,1.17375
119,Suicune,1.17375
120,Jellicent,1.16807
121,Zoroark,1.15861
122,Mandibuzz,1.13400
123,Slowbro-Mega,1.09424
124,Forretress,1.06963
125,Latios-Mega,1.02230
126,Roserade,1.01284
127,Blastoise,0.96929
128,Cofagrigus,0.96740
129,Latias-Mega,0.93522
130,Hoopa,0.92954
131,Porygon-Z,0.92007
132,Chesnaught,0.91818
133,Donphan,0.89735
134,Toxicroak,0.89546
135,Rotom-Heat,0.87274
136,Noivern,0.86896
137,Tyrantrum,0.85381
138,Electivire,0.85192
139,Scrafty,0.84245
140,Diggersby,0.83867
141,Absol-Mega,0.83109
142,Pidgeot-Mega,0.82352
143,Reuniclus,0.81027
144,Ludicolo,0.80459
145,Florges,0.78187
146,Mienshao,0.76862
147,Xatu,0.76483
148,Rhyperior,0.76483
149,Zygarde,0.76483
150,Slurpuff,0.75537
151,Aerodactyl,0.75347
152,Terrakion,0.73454
153,Smeargle,0.71940
154,Heliolisk,0.71750
155,Eelektross,0.71750
156,Delphox,0.71750
157,Aggron,0.70425
158,Sigilyph,0.66828
159,Charizard,0.66071
160,Bronzong,0.66071
161,Froslass,0.65124
162,Dragalge,0.63231
163,Alomomola,0.63042
164,Pikachu,0.62095
165,Celebi,0.60392
166,Ampharos-Mega,0.59824
167,Dusclops,0.57552
168,Scyther,0.56984
169,Aerodactyl-Mega,0.56795
170,Cobalion,0.56416
171,Abomasnow-Mega,0.56416
172,Gallade,0.54712
173,Flygon,0.54523
174,Diancie,0.54333
175,Houndoom-Mega,0.53955
176,Slowking,0.53765
177,Sharpedo-Mega,0.52819
178,Lapras,0.52440
179,Slaking,0.52440
180,Entei,0.51494
181,Durant,0.50736
182,Cinccino,0.49222
183,Houndoom,0.49033
184,Lanturn,0.48654
185,Typhlosion,0.48275
186,Steelix-Mega,0.47897
187,Ambipom,0.47707
188,Medicham,0.46761
189,Seismitoad,0.46193
190,Manectric,0.46004
191,Torterra,0.45625
192,Clawitzer,0.44300
193,Swellow,0.43921
194,Hitmonlee,0.43921
