Rank,Pokemon,UsagePercent
1,Ferrothorn,28.63644
2,Latios,25.10549
3,Garchomp,22.55623
4,Tyranitar,22.44289
5,Politoed,18.40279
6,Starmie,17.80471
7,Dragonite,16.95902
8,Scizor,15.12293
9,Landorus-Therian,15.08457
10,Excadrill,14.72537
11,Alakazam,14.43592
12,Keldeo,14.22493
13,Volcarona,14.09765
14,Magnezone,11.94943
15,Thundurus-Therian,11.87097
16,Gliscor,11.83609
17,Jirachi,11.72450
18,Tentacruel,11.60070
19,Skarmory,10.29817
20,Breloom,10.25458
21,Rotom-Wash,9.93548
22,Jellicent,9.29032
23,Cloyster,8.86138
24,Mamoswine,8.33479
25,Hydreigon,8.25458
26,Heatran,8.08718
27,Reuniclus,7.59024
28,Kyurem-Black,7.31648
29,Conkeldurr,7.17524
30,Gengar,6.58239
31,Terrakion,5.40192
32,Salamence,5.10026
33,Forretress,4.69922
34,Celebi,4.62598
35,Gyarados,4.58413
36,Gastrodon,4.43592
37,Infernape,4.23888
38,Metagross,4.15344
39,Toxicroak,4.06103
40,Ninetales,4.00349
41,Chansey,3.69834
42,Blissey,3.36530
43,Haxorus,3.29381
44,Chandelure,3.21534
45,Weavile,2.90323
46,Latias,2.86486
47,Lucario,2.81953
48,Togekiss,2.77942
49,Xatu,2.74455
50,Espeon,2.72537
51,Abomasnow,2.67132
52,Darmanitan,2.49520
53,Victini,2.44987
54,Hippowdon,2.42197
55,Jolteon,2.38012
56,Mienshao,2.35571
57,Slowbro,1.99303
58,Zoroark,1.93374
59,Ditto,1.92677
60,Donphan,1.87794
61,Scrafty,1.80820
62,Zapdos,1.78030
63,Krookodile,1.75414
64,Sableye,1.75414
65,Bronzong,1.74891
66,Amoonguss,1.63208
67,Cofagrigus,1.61465
68,Eelektross,1.55013
69,Milotic,1.52746
70,Tornadus,1.45597
71,Nidoking,1.45423
72,Porygon2,1.42633
73,Arcanine,1.40889
74,Swampert,1.39669
75,Dusclops,1.38797
76,Machamp,1.34089
77,Kingdra,1.34089
78,Crobat,1.33043
79,Umbreon,1.25022
80,Clefable,1.19791
81,Snorlax,1.18396
82,Hitmontop,1.12119
83,Venusaur,1.05318
84,Aerodactyl,1.05318
85,Vaporeon,1.04621
86,Feraligatr,1.02877
87,Seismitoad,0.99738
88,Cresselia,0.95205
89,Kyurem,0.94682
90,Sharpedo,0.94159
91,Spiritomb,0.91892
92,Ambipom,0.90497
93,Blastoise,0.89625
94,Samurott,0.88928
95,Bisharp,0.88405
96,Sigilyph,0.85266
97,Azelf,0.84045
98,Suicune,0.83348
99,Roserade,0.81255
100,Empoleon,0.78814
101,Whimsicott,0.75501
102,Golurk,0.75153
103,Flygon,0.74281
104,Virizion,0.72188
105,Staraptor,0.71840
106,Quagsire,0.70445
107,Slowking,0.69747
108,Froslass,0.69573
109,Azumarill,0.69050
110,Mew,0.67306
111,Drapion,0.65737
112,Charizard,0.64690
113,Heracross,0.62424
114,Ursaring,0.62249
115,Uxie,0.62075
116,Mandibuzz,0.61029
117,Raikou,0.59808
118,Murkrow,0.59634
119,Gallade,0.59285
120,Ludicolo,0.58936
121,Porygon-Z,0.55623
122,Tangrowth,0.54926
123,Claydol,0.54577
124,Galvantula,0.53880
125,Lilligant,0.53531
126,Sceptile,0.53182
127,Hitmonchan,0.52833
128,Honchkrow,0.52833
129,Rotom-Mow,0.52136
130,Archeops,0.51787
131,Cradily,0.51090
132,Serperior,0.50567
133,Lapras,0.49869
134,Gardevoir,0.48823
135,Rotom-Heat,0.48126
136,Rhyperior,0.47602
137,Aggron,0.47428
138,Yanmega,0.46556
139,Exeggutor,0.45859
140,Cacturne,0.42895
141,Carracosta,0.42371
142,Aron,0.41151
143,Bulbasaur,0.40453
144,Meloetta,0.40105
145,Ampharos,0.39058
146,Qwilfish,0.36792
147,Accelgor,0.36443
148,Slaking,0.35920
149,Liepard,0.35222
150,Typhlosion,0.34525
151,Alomomola,0.34350
152,Jynx,0.33653
153,Emboar,0.33653
154,Houndoom,0.33479
155,Scolipede,0.33479
156,Electivire,0.33479
157,Smeargle,0.32258
158,Cinccino,0.32258
159,Pikachu,0.31909
160,Shuckle,0.30514
161,Steelix,0.30340
162,Durant,0.29991
163,Shedinja,0.29991
164,Moltres,0.29817
165,Druddigon,0.29294
166,Primeape,0.29119
167,Absol,0.28771
168,Mismagius,0.28596
169,Lanturn,0.26678
170,Walrein,0.26330
171,Audino,0.25806
172,Probopass,0.25109
173,Braviary,0.24935
174,Stoutland,0.23540
175,Miltank,0.23365
176,Crawdaunt,0.23191
177,Leavanny,0.22842
178,Torterra,0.22493
179,Cobalion,0.22145
180,Torkoal,0.21970
181,Bouffalant,0.21970
182,Rampardos,0.21970
183,Crustle,0.21796
184,Rotom,0.21622
185,Cryogonal,0.21273
186,Swellow,0.20750
187,Nidoqueen,0.20575
188,Regice,0.20401
189,Magneton,0.19529
190,Omastar,0.19355
191,Medicham,0.19355
192,Registeel,0.19180
193,Glaceon,0.19180
194,Golem,0.19006
195,Tauros,0.19006
196,Dusknoir,0.18483
197,Armaldo,0.18309
198,Sawsbuck,0.17611
199,Luxray,0.16565
200,Floatzel,0.16216
201,Emolga,0.15344
202,Altaria,0.15170
203,Dugtrio,0.15170
204,Gorebyss,0.14821
205,Hitmonlee,0.14473
206,Gigalith,0.14124
207,Poliwrath,0.13601
208,Pelipper,0.13426
209,Scyther,0.13252
210,Raichu,0.12903
211,Klinklang,0.12903
212,Riolu,0.12554
213,Electrode,0.12380
214,Vanilluxe,0.12380
215,Kabutops,0.12031
216,Linoone,0.11857
217,Swoobat,0.11857
218,Masquerain,0.11508
219,Rattata,0.11334
220,Dustox,0.10985
221,Golduck,0.10985
222,Tropius,0.10636
223,Throh,0.10462
224,Garbodor,0.10462
225,Leafeon,0.10288
226,Drifblim,0.10113
227,Muk,0.10113
228,Nosepass,0.09939
229,Ninjask,0.09939
230,Dragonair,0.09939
231,Unfezant,0.09765
232,Flareon,0.09765
233,Swanna,0.09590
234,Mesprit,0.09590
235,Gible,0.09590
236,Sawk,0.09590
237,Skuntank,0.09416
238,Articuno,0.09416
239,Arbok,0.09241
240,Persian,0.09241
241,Weezing,0.09067
242,Whiscash,0.09067
243,Purugly,0.09067
244,Beedrill,0.09067
245,Stunfisk,0.09067
246,Gothitelle,0.08893
247,Zangoose,0.08718
248,Lopunny,0.08718
249,Kingler,0.08718
250,Vulpix,0.08370
251,Relicanth,0.08370
252,Escavalier,0.08370
253,Rhydon,0.08195
254,Zebstrika,0.08021
255,Wobbuffet,0.07847
256,Entei,0.07847
257,Shiftry,0.07847
258,Magmortar,0.07672
259,Piloswine,0.07323
260,Haunter,0.07323
261,Hariyama,0.07323
262,Camerupt,0.07323
263,Lickilicky,0.07149
264,Rotom-Frost,0.07149
265,Cottonee,0.07149
266,Magcargo,0.06800
267,Spinda,0.06800
268,Jumpluff,0.06800
269,Volbeat,0.06800
270,Dunsparce,0.06277
271,Roselia,0.06277
272,Magnemite,0.06103
273,Manectric,0.06103
274,Gurdurr,0.06103
275,Delcatty,0.06103
276,Golbat,0.05929
277,Clamperl,0.05754
278,Marowak,0.05754
279,Bastiodon,0.05405
280,Venomoth,0.05405
281,Regirock,0.05057
282,Dewott,0.05057
283,Kadabra,0.04882
284,Koffing,0.04882
285,Kangaskhan,0.04882
286,Snivy,0.04882
287,Raticate,0.04708
288,Vileplume,0.04708
289,Rapidash,0.04708
290,Musharna,0.04534
291,Clefairy,0.04359
292,Simisear,0.04359
293,Oshawott,0.04185
294,Pineco,0.04010
295,Beartic,0.04010
296,Mr. Mime,0.04010
297,Pignite,0.03836
298,Taillow,0.03836
299,Chimecho,0.03836
300,Beheeyem,0.03662
301,Victreebel,0.03487
302,Monferno,0.03487
303,Tangela,0.03313
304,Vespiquen,0.03313
305,Solrock,0.03313
306,Gligar,0.03313
307,Basculin,0.03313
308,Rotom-Fan,0.03313
309,Mightyena,0.03313
310,Natu,0.03139
311,Magmar,0.03139
