Rank,Pokemon,UsagePercent
1,Tyranitar,40.92817
2,Latias,30.93883
3,Gyarados,26.30690
4,Jirachi,26.19310
5,Heatran,24.37233
6,Scizor,20.52276
7,Starmie,20.51031
8,Metagross,20.15825
9,Gengar,19.85064
10,Breloom,18.88158
11,Infernape,18.15078
12,Flygon,16.86700
13,Dragonite,16.27845
14,Azelf,15.25960
15,Swampert,14.44168
16,Skarmory,14.10384
17,Bronzong,12.81294
18,Lucario,12.03770
19,Rotom-Wash,11.20377
20,Machamp,11.16465
21,Suicune,9.88620
22,Zapdos,8.64509
23,Rotom-Heat,8.52596
24,Empoleon,8.36771
25,Magnezone,7.93208
26,Clefable,7.51600
27,Kingdra,7.27774
28,Aerodactyl,6.78876
29,Gliscor,6.45982
30,Blissey,6.40469
31,Roserade,6.23755
32,Weavile,5.03378
33,Celebi,4.79730
34,Forretress,4.78663
35,Hippowdon,4.27454
36,Jolteon,4.26565
37,Togekiss,3.41216
38,Donphan,2.96408
39,Mamoswine,2.48578
40,Electivire,2.43954
41,Ludicolo,2.27774
42,Crobat,2.22617
43,Snorlax,2.21550
44,Rotom-Mow,2.21550
45,Porygon-Z,2.08570
46,Vaporeon,2.05548
47,Rhyperior,2.01991
48,Tentacruel,1.78165
49,Milotic,1.77276
50,Uxie,1.71764
51,Umbreon,1.71053
52,Cresselia,1.66252
53,Ambipom,1.65541
54,Raikou,1.63051
55,Heracross,1.52916
56,Shaymin,1.51494
57,Kabutops,1.49716
58,Abomasnow,1.49538
59,Hitmontop,1.45804
60,Magneton,1.42425
61,Dusknoir,1.35491
62,Spiritomb,1.31046
63,Gallade,1.30156
64,Charizard,1.24822
65,Blastoise,1.24467
66,Rotom-Frost,1.19132
67,Nidoqueen,1.14154
68,Staraptor,1.09886
69,Venusaur,1.08286
70,Hariyama,0.99395
71,Alakazam,0.99395
72,Sceptile,0.95484
73,Yanmega,0.90149
74,Honchkrow,0.89438
75,Smeargle,0.87304
76,Drapion,0.87127
77,Blaziken,0.86415
78,Electrode,0.85526
79,Steelix,0.84459
80,Nidoking,0.80370
81,Typhlosion,0.78770
82,Arcanine,0.77881
83,Feraligatr,0.77169
84,Quagsire,0.77169
85,Claydol,0.73435
86,Qwilfish,0.72546
87,Toxicroak,0.64545
88,Cloyster,0.62767
89,Primeape,0.62589
90,Slowbro,0.61878
91,Torterra,0.61522
92,Regirock,0.56366
93,Houndoom,0.56010
94,Regigigas,0.55832
95,Mismagius,0.55477
96,Floatzel,0.55121
97,Shedinja,0.52987
98,Cradily,0.50853
99,Magmortar,0.50676
100,Registeel,0.50498
101,Gastrodon,0.46942
102,Scyther,0.46053
103,Ampharos,0.44808
104,Moltres,0.43741
105,Lanturn,0.42141
106,Espeon,0.42141
107,Pikachu,0.39296
108,Walrein,0.38940
109,Absol,0.38229
110,Camerupt,0.37340
111,Aggron,0.36451
112,Hypno,0.35384
113,Exeggutor,0.32361
114,Victreebel,0.31294
