Rank,Pokemon,UsagePercent
1,Tauros,81.55982
2,Snorlax,76.79059
3,Chansey,70.67233
4,Exeggutor,58.82611
5,Alakazam,43.71829
6,Starmie,43.69389
7,Gengar,27.13212
8,Rhydon,26.86866
9,Zapdos,21.54811
10,Jynx,20.81382
11,Cloyster,15.20297
12,Jolteon,14.42477
13,Slowbro,10.65574
14,Victreebel,5.98409
15,Persian,5.47424
16,Lapras,5.43033
17,Golem,5.29128
18,Dragonite,5.07416
19,Articuno,4.17886
20,Charizard,3.39822
21,Venusaur,2.81030
22,Hypno,2.80299
23,Electrode,2.25654
24,Raichu,2.08089
25,Moltres,1.90525
26,Dugtrio,1.73692
27,Kingler,1.72717
28,Machamp,1.63690
29,Pinsir,1.52957
30,Gyarados,1.51005
31,Dodrio,1.45150
32,Sandslash,1.33197
33,Arcanine,1.31733
34,Nidoking,1.18804
35,Ninetales,1.14657
36,Pikachu,1.11729
37,Poliwrath,1.09290
38,Parasect,1.08314
39,Blastoise,1.05630
40,Kangaskhan,0.90993
41,Tentacruel,0.80260
42,Aerodactyl,0.71721
43,Hitmonlee,0.71233
44,Clefable,0.70989
45,Vaporeon,0.69770
46,Nidoqueen,0.63427
47,Porygon,0.62451
48,Onix,0.61719
49,Muk,0.60500
50,Lickitung,0.59524
51,Kabutops,0.53913
52,Arbok,0.53669
53,Beedrill,0.51473
54,Electabuzz,0.49766
55,Golbat,0.48546
56,Raticate,0.47570
57,Dragonair,0.46351
58,Pidgeot,0.45619
59,Flareon,0.44399
60,Wigglytuff,0.42447
61,Magmar,0.42203
62,Scyther,0.41228
63,Vileplume,0.40252
64,Magneton,0.40252
65,Tangela,0.33909
66,Dewgong,0.33909
67,Mr. Mime,0.32933
68,Rapidash,0.30738
69,Caterpie,0.30250
70,Omastar,0.30006
71,Golduck,0.26835
72,Weezing,0.25615
73,Fearow,0.25371
74,Ditto,0.24883
75,Venomoth,0.21224
76,Primeape,0.20980
77,Butterfree,0.20004
78,Squirtle,0.16833
79,Bulbasaur,0.16101
80,Hitmonchan,0.15857
81,Farfetch'd,0.14881
82,Marowak,0.13661
83,Haunter,0.12441
84,Seaking,0.12441
85,Weepinbell,0.11954
86,Seadra,0.08294
87,Kadabra,0.07562
88,Charmander,0.04391
89,Machoke,0.03659
90,Gloom,0.03659
91,Weedle,0.03415
92,Pidgeotto,0.02927
93,Jigglypuff,0.02927
94,Psyduck,0.02683
95,Eevee,0.02683
96,Charmeleon,0.02440
97,Abra,0.02196
98,Metapod,0.02196
99,Pidgey,0.02196
100,Geodude,0.01708
101,Rattata,0.01708
102,Seel,0.01708
103,Voltorb,0.01708
104,Ivysaur,0.01464
105,Krabby,0.01464
106,Rhyhorn,0.01464
107,Diglett,0.01220
108,Graveler,0.01220
109,Drowzee,0.01220
110,Exeggcute,0.01220
111,Zubat,0.01220
112,Slowpoke,0.00976
113,Mankey,0.00976
114,Dratini,0.00976
115,Vulpix,0.00976
116,Spearow,0.00976
117,Gastly,0.00976
118,Meowth,0.00976
119,Machop,0.00976
120,Shellder,0.00732
121,Ekans,0.00732
122,Ponyta,0.00732
123,Nidorino,0.00732
124,Kakuna,0.00732
125,Cubone,0.00732
126,Staryu,0.00732
127,Oddish,0.00488
128,Magikarp,0.00488
129,Paras,0.00488
130,Poliwag,0.00488
131,Poliwhirl,0.00488
132,Venonat,0.00488
133,Growlithe,0.00244
134,Magnemite,0.00244
135,Koffing,0.00244
136,Wartortle,0.00244
137,Bellsprout,0.00244
138,Goldeen,0.00244
139,Nidorina,0.00244
140,Clefairy,0.00244
