Rank,Pokemon,UsagePercent
1,Ferrothorn,29.24748
2,Latios,26.07244
3,Tyranitar,24.74572
4,Garchomp,20.50708
5,Politoed,16.86439
6,Excadrill,15.94210
7,Alakazam,15.88352
8,Scizor,14.78923
9,Landorus-Therian,14.22488
10,Keldeo,14.04080
11,Dragonite,13.95619
12,Gliscor,13.72376
13,Tentacruel,12.52812
14,Magnezone,11.73413
15,Skarmory,11.45243
16,Reuniclus,11.40873
17,Starmie,11.21070
18,Jirachi,10.98849
19,Volcarona,10.74583
20,Rotom-Wash,10.31629
21,Thundurus-Therian,9.83934
22,Jellicent,9.70546
23,Breloom,8.70693
24,Hydreigon,7.87854
25,Heatran,7.53454
26,Kyurem-Black,6.96833
27,Gastrodon,6.87722
28,Gengar,6.75635
29,Salamence,6.65687
30,Conkeldurr,6.50347
31,Mamoswine,6.48487
32,Cloyster,5.92703
33,Gyarados,5.31062
34,Terrakion,5.29017
35,Forretress,4.93594
36,Infernape,4.46643
37,Metagross,4.25352
38,Haxorus,4.09082
39,Celebi,3.75890
40,Blissey,3.61479
41,Ninetales,3.57760
42,Lucario,3.52740
43,Toxicroak,3.46046
44,Chansey,3.19734
45,Weavile,3.15272
46,Hippowdon,3.09600
47,Chandelure,3.06253
48,Latias,2.98258
49,Jolteon,2.88867
50,Milotic,2.74271
51,Mienshao,2.69250
52,Bronzong,2.29551
53,Arcanine,2.28900
54,Xatu,2.25181
55,Cofagrigus,2.24158
56,Amoonguss,2.17836
57,Togekiss,2.12629
58,Espeon,2.10398
59,Darmanitan,2.07516
60,Heracross,2.07051
61,Abomasnow,1.98962
62,Zapdos,1.95522
63,Zoroark,1.91618
64,Krookodile,1.91525
65,Snorlax,1.67909
66,Scrafty,1.65027
67,Whimsicott,1.63819
68,Slowbro,1.54335
69,Sigilyph,1.52755
70,Tornadus,1.45038
71,Porygon2,1.43457
72,Eelektross,1.41040
73,Swampert,1.40854
74,Vaporeon,1.40389
75,Kingdra,1.40203
76,Victini,1.39832
77,Aerodactyl,1.37414
78,Donphan,1.36856
79,Crobat,1.29790
80,Mew,1.27001
81,Seismitoad,1.22910
82,Archeops,1.19935
83,Cresselia,1.13892
84,Bisharp,1.12683
85,Sableye,1.11382
86,Staraptor,1.11103
87,Empoleon,1.08593
88,Serperior,1.07570
89,Dusclops,1.07012
90,Froslass,1.06454
91,Sceptile,1.03851
92,Kyurem,1.03200
93,Umbreon,0.98737
94,Quagsire,0.98180
95,Venusaur,0.97901
96,Azelf,0.96971
97,Roserade,0.96971
98,Charizard,0.94647
99,Gallade,0.92322
