source,pokemon,category,type,name,usage
2024-05_gen8doublesou-0.json,Incineroar,Stats,Raw count,,1108
2024-05_gen8doublesou-0.json,Incineroar,Stats,Avg. weight,,1.0
2024-05_gen8doublesou-0.json,Incineroar,Stats,Viability Ceiling,,96
2024-05_gen8doublesou-0.json,Incineroar,Stats,Adamant,,3.339
2024-05_gen8doublesou-0.json,Incineroar,Stats,Careful,,4.513
2024-05_gen8doublesou-0.json,Incineroar,Stats,Sassy,,3.249
2024-05_gen8doublesou-0.json,Incineroar,Abilities,,Intimidate,98.014
2024-05_gen8doublesou-0.json,Incineroar,Abilities,,Blaze,1.986
2024-05_gen8doublesou-0.json,Incineroar,Items,,Sitrus Berry,27.527
2024-05_gen8doublesou-0.json,Incineroar,Items,,Leftovers,20.578
2024-05_gen8doublesou-0.json,Incineroar,Items,,Figy Berry,7.942
2024-05_gen8doublesou-0.json,Incineroar,Items,,Assault Vest,6.137
2024-05_gen8doublesou-0.json,Incineroar,Items,,Aguav Berry,5.505
2024-05_gen8doublesou-0.json,Incineroar,Items,,Heavy-Duty Boots,5.325
2024-05_gen8doublesou-0.json,Incineroar,Items,,Shell Bell,4.152
2024-05_gen8doublesou-0.json,Incineroar,Items,,Life Orb,4.061
2024-05_gen8doublesou-0.json,Incineroar,Items,,Safety Goggles,3.43
2024-05_gen8doublesou-0.json,Incineroar,Items,,Wiki Berry,3.249
2024-05_gen8doublesou-0.json,Incineroar,Items,,Air Balloon,1.625
2024-05_gen8doublesou-0.json,Incineroar,Items,,Shuca Berry,1.354
2024-05_gen8doublesou-0.json,Incineroar,Items,,Focus Sash,1.264
2024-05_gen8doublesou-0.json,Incineroar,Items,,Nothing,1.173
2024-05_gen8doublesou-0.json,Incineroar,Items,,Iron Ball,1.083
2024-05_gen8doublesou-0.json,Incineroar,Items,,Iapapa Berry,0.542
2024-05_gen8doublesou-0.json,Incineroar,Items,,Lum Berry,0.542
2024-05_gen8doublesou-0.json,Incineroar,Items,,Other,4.513
2024-05_gen8doublesou-0.json,Incineroar,Spreads,,Other,55.325
2024-05_gen8doublesou-0.json,Incineroar,Moves,,Fake Out,88.087
2024-05_gen8doublesou-0.json,Incineroar,Moves,,Parting Shot,72.653
2024-05_gen8doublesou-0.json,Incineroar,Moves,,Flare Blitz,62.816
2024-05_gen8doublesou-0.json,Incineroar,Moves,,Knock Off,59.386
2024-05_gen8doublesou-0.json,Incineroar,Moves,,Darkest Lariat,20.578
2024-05_gen8doublesou-0.json,Incineroar,Moves,,Protect,16.155
2024-05_gen8doublesou-0.json,Incineroar,Moves,,Fire Punch,15.704
2024-05_gen8doublesou-0.json,Incineroar,Moves,,Blaze Kick,6.859
2024-05_gen8doublesou-0.json,Incineroar,Moves,,Will-O-Wisp,6.769
2024-05_gen8doublesou-0.json,Incineroar,Moves,,Close Combat,5.957
2024-05_gen8doublesou-0.json,Incineroar,Moves,,U-turn,5.505
2024-05_gen8doublesou-0.json,Incineroar,Moves,,Taunt,3.791
2024-05_gen8doublesou-0.json,Incineroar,Moves,,Throat Chop,3.61
2024-05_gen8doublesou-0.json,Incineroar,Moves,,Cross Chop,3.52
2024-05_gen8doublesou-0.json,Incineroar,Moves,,Drain Punch,3.249
2024-05_gen8doublesou-0.json,Incineroar,Moves,,Snarl,3.069
2024-05_gen8doublesou-0.json,Incineroar,Moves,,Acrobatics,2.978
2024-05_gen8doublesou-0.json,Incineroar,Moves,,Other,19.314
2024-05_gen8doublesou-0.json,Incineroar,Teammates,,Rillaboom,36.101
2024-05_gen8doublesou-0.json,Incineroar,Teammates,,Urshifu-Rapid-Strike,21.029
2024-05_gen8doublesou-0.json,Incineroar,Teammates,,Amoonguss,20.126
2024-05_gen8doublesou-0.json,Incineroar,Teammates,,Gastrodon,19.675
2024-05_gen8doublesou-0.json,Incineroar,Teammates,,Dracovish,16.336
2024-05_gen8doublesou-0.json,Incineroar,Teammates,,Regieleki,13.989
2024-05_gen8doublesou-0.json,Incineroar,Teammates,,Garchomp,12.816
2024-05_gen8doublesou-0.json,Incineroar,Teammates,,Porygon2,12.455
2024-05_gen8doublesou-0.json,Incineroar,Teammates,,Grimmsnarl,12.184
2024-05_gen8doublesou-0.json,Incineroar,Teammates,,Blissey,11.191
2024-05_gen8doublesou-0.json,Incineroar,Teammates,,Whimsicott,10.74
2024-05_gen8doublesou-0.json,Rillaboom,Stats,Raw count,,771
2024-05_gen8doublesou-0.json,Rillaboom,Stats,Avg. weight,,1.0
2024-05_gen8doublesou-0.json,Rillaboom,Stats,Viability Ceiling,,96
2024-05_gen8doublesou-0.json,Rillaboom,Stats,Jolly,,11.933
2024-05_gen8doublesou-0.json,Rillaboom,Stats,Adamant,,4.669
2024-05_gen8doublesou-0.json,Rillaboom,Abilities,,Grassy Surge,98.833
2024-05_gen8doublesou-0.json,Rillaboom,Abilities,,Overgrow,1.167
2024-05_gen8doublesou-0.json,Rillaboom,Items,,Assault Vest,59.144
2024-05_gen8doublesou-0.json,Rillaboom,Items,,Life Orb,6.355
2024-05_gen8doublesou-0.json,Rillaboom,Items,,Leftovers,5.966
2024-05_gen8doublesou-0.json,Rillaboom,Items,,Grassy Seed,4.54
2024-05_gen8doublesou-0.json,Rillaboom,Items,,Heavy-Duty Boots,4.41
2024-05_gen8doublesou-0.json,Rillaboom,Items,,Choice Band,4.28
2024-05_gen8doublesou-0.json,Rillaboom,Items,,Terrain Extender,4.021
2024-05_gen8doublesou-0.json,Rillaboom,Items,,Miracle Seed,2.853
2024-05_gen8doublesou-0.json,Rillaboom,Items,,Rocky Helmet,2.594
2024-05_gen8doublesou-0.json,Rillaboom,Items,,Aguav Berry,1.297
2024-05_gen8doublesou-0.json,Rillaboom,Items,,Other,4.54
2024-05_gen8doublesou-0.json,Rillaboom,Spreads,,Other,55.253
2024-05_gen8doublesou-0.json,Rillaboom,Moves,,Grassy Glide,91.051
2024-05_gen8doublesou-0.json,Rillaboom,Moves,,Fake Out,71.466
2024-05_gen8doublesou-0.json,Rillaboom,Moves,,U-turn,64.202
2024-05_gen8doublesou-0.json,Rillaboom,Moves,,Wood Hammer,33.593
2024-05_gen8doublesou-0.json,Rillaboom,Moves,,Knock Off,30.999
2024-05_gen8doublesou-0.json,Rillaboom,Moves,,High Horsepower,21.79
2024-05_gen8doublesou-0.json,Rillaboom,Moves,,Drum Beating,12.711
2024-05_gen8doublesou-0.json,Rillaboom,Moves,,Swords Dance,10.376
2024-05_gen8doublesou-0.json,Rillaboom,Moves,,Protect,8.171
2024-05_gen8doublesou-0.json,Rillaboom,Moves,,Drain Punch,7.652
2024-05_gen8doublesou-0.json,Rillaboom,Moves,,Bulldoze,5.447
2024-05_gen8doublesou-0.json,Rillaboom,Moves,,Boomburst,5.447
2024-05_gen8doublesou-0.json,Rillaboom,Moves,,Acrobatics,5.188
2024-05_gen8doublesou-0.json,Rillaboom,Moves,,Darkest Lariat,4.15
2024-05_gen8doublesou-0.json,Rillaboom,Moves,,Earthquake,3.502
2024-05_gen8doublesou-0.json,Rillaboom,Moves,,Body Press,3.243
2024-05_gen8doublesou-0.json,Rillaboom,Moves,,Superpower,2.983
2024-05_gen8doublesou-0.json,Rillaboom,Moves,,Other,18.029
2024-05_gen8doublesou-0.json,Rillaboom,Teammates,,Incineroar,51.881
2024-05_gen8doublesou-0.json,Rillaboom,Teammates,,Urshifu-Rapid-Strike,29.053
2024-05_gen8doublesou-0.json,Rillaboom,Teammates,,Dracovish,14.397
2024-05_gen8doublesou-0.json,Rillaboom,Teammates,,Dragapult,13.489
2024-05_gen8doublesou-0.json,Rillaboom,Teammates,,Regieleki,13.23
2024-05_gen8doublesou-0.json,Rillaboom,Teammates,,Tapu Fini,11.933
2024-05_gen8doublesou-0.json,Rillaboom,Teammates,,Pelipper,11.543
2024-05_gen8doublesou-0.json,Rillaboom,Teammates,,Grimmsnarl,11.154
2024-05_gen8doublesou-0.json,Rillaboom,Teammates,,Whimsicott,10.246
2024-05_gen8doublesou-0.json,Rillaboom,Teammates,,Heatran,9.339
2024-05_gen8doublesou-0.json,Rillaboom,Teammates,,Zapdos,8.171
2024-05_gen8doublesou-0.json,Dracovish,Stats,Raw count,,745
2024-05_gen8doublesou-0.json,Dracovish,Stats,Avg. weight,,1.0
2024-05_gen8doublesou-0.json,Dracovish,Stats,Viability Ceiling,,85
2024-05_gen8doublesou-0.json,Dracovish,Stats,Adamant,,8.456
2024-05_gen8doublesou-0.json,Dracovish,Stats,Jolly,,9.262
2024-05_gen8doublesou-0.json,Dracovish,Stats,Hardy,,4.161
2024-05_gen8doublesou-0.json,Dracovish,Abilities,,Strong Jaw,82.148
2024-05_gen8doublesou-0.json,Dracovish,Abilities,,Sand Rush,9.53
2024-05_gen8doublesou-0.json,Dracovish,Abilities,,Water Absorb,8.322
2024-05_gen8doublesou-0.json,Dracovish,Items,,Choice Scarf,41.477
2024-05_gen8doublesou-0.json,Dracovish,Items,,Choice Band,29.128
2024-05_gen8doublesou-0.json,Dracovish,Items,,Life Orb,8.322
2024-05_gen8doublesou-0.json,Dracovish,Items,,Mystic Water,6.04
2024-05_gen8doublesou-0.json,Dracovish,Items,,Nothing,4.698
2024-05_gen8doublesou-0.json,Dracovish,Items,,Assault Vest,4.295
2024-05_gen8doublesou-0.json,Dracovish,Items,,Choice Specs,1.208
2024-05_gen8doublesou-0.json,Dracovish,Items,,Other,4.832
2024-05_gen8doublesou-0.json,Dracovish,Spreads,,Other,30.872
2024-05_gen8doublesou-0.json,Dracovish,Moves,,Fishious Rend,99.463
2024-05_gen8doublesou-0.json,Dracovish,Moves,,Ice Fang,62.685
2024-05_gen8doublesou-0.json,Dracovish,Moves,,Psychic Fangs,62.013
2024-05_gen8doublesou-0.json,Dracovish,Moves,,Crunch,59.732
2024-05_gen8doublesou-0.json,Dracovish,Moves,,Dragon Rush,22.55
2024-05_gen8doublesou-0.json,Dracovish,Moves,,Outrage,14.899
2024-05_gen8doublesou-0.json,Dracovish,Moves,,Earthquake,13.154
2024-05_gen8doublesou-0.json,Dracovish,Moves,,Protect,9.664
2024-05_gen8doublesou-0.json,Dracovish,Moves,,Leech Life,8.591
2024-05_gen8doublesou-0.json,Dracovish,Moves,,Rock Slide,6.711
2024-05_gen8doublesou-0.json,Dracovish,Moves,,Low Kick,6.309
2024-05_gen8doublesou-0.json,Dracovish,Moves,,Water Gun,5.503
2024-05_gen8doublesou-0.json,Dracovish,Moves,,Iron Head,5.101
2024-05_gen8doublesou-0.json,Dracovish,Moves,,Stomping Tantrum,4.027
2024-05_gen8doublesou-0.json,Dracovish,Moves,,Other,19.597
2024-05_gen8doublesou-0.json,Dracovish,Teammates,,Amoonguss,25.772
2024-05_gen8doublesou-0.json,Dracovish,Teammates,,Incineroar,24.295
2024-05_gen8doublesou-0.json,Dracovish,Teammates,,Gengar,20.134
2024-05_gen8doublesou-0.json,Dracovish,Teammates,,Whimsicott,17.315
2024-05_gen8doublesou-0.json,Dracovish,Teammates,,Darmanitan-Galar,16.779
2024-05_gen8doublesou-0.json,Dracovish,Teammates,,Rillaboom,14.899
2024-05_gen8doublesou-0.json,Dracovish,Teammates,,Celesteela,14.631
2024-05_gen8doublesou-0.json,Dracovish,Teammates,,Regieleki,10.47
2024-05_gen8doublesou-0.json,Dracovish,Teammates,,Snorlax,10.336
2024-05_gen8doublesou-0.json,Dracovish,Teammates,,Grimmsnarl,8.993
2024-05_gen8doublesou-0.json,Dracovish,Teammates,,Dragapult,8.456
2024-05_gen8doublesou-0.json,Amoonguss,Stats,Raw count,,625
2024-05_gen8doublesou-0.json,Amoonguss,Stats,Avg. weight,,1.0
2024-05_gen8doublesou-0.json,Amoonguss,Stats,Viability Ceiling,,93
2024-05_gen8doublesou-0.json,Amoonguss,Stats,Calm,,5.600
2024-05_gen8doublesou-0.json,Amoonguss,Stats,Sassy,,5.760
2024-05_gen8doublesou-0.json,Amoonguss,Stats,Modest,,3.680
2024-05_gen8doublesou-0.json,Amoonguss,Abilities,,Regenerator,88.96
2024-05_gen8doublesou-0.json,Amoonguss,Abilities,,Effect Spore,11.04
2024-05_gen8doublesou-0.json,Amoonguss,Items,,Sitrus Berry,25.6
2024-05_gen8doublesou-0.json,Amoonguss,Items,,Black Sludge,24.8
2024-05_gen8doublesou-0.json,Amoonguss,Items,,Leftovers,15.68
2024-05_gen8doublesou-0.json,Amoonguss,Items,,Rocky Helmet,12.48
2024-05_gen8doublesou-0.json,Amoonguss,Items,,Red Card,5.28
2024-05_gen8doublesou-0.json,Amoonguss,Items,,Aguav Berry,4.48
2024-05_gen8doublesou-0.json,Amoonguss,Items,,Quick Claw,4.0
2024-05_gen8doublesou-0.json,Amoonguss,Items,,Wiki Berry,1.6
2024-05_gen8doublesou-0.json,Amoonguss,Items,,Focus Sash,1.44
2024-05_gen8doublesou-0.json,Amoonguss,Items,,Other,4.64
2024-05_gen8doublesou-0.json,Amoonguss,Spreads,,Other,56.32
2024-05_gen8doublesou-0.json,Amoonguss,Moves,,Spore,92.0
2024-05_gen8doublesou-0.json,Amoonguss,Moves,,Rage Powder,73.28
2024-05_gen8doublesou-0.json,Amoonguss,Moves,,Pollen Puff,45.6
2024-05_gen8doublesou-0.json,Amoonguss,Moves,,Protect,39.04
2024-05_gen8doublesou-0.json,Amoonguss,Moves,,Toxic,33.12
2024-05_gen8doublesou-0.json,Amoonguss,Moves,,Sludge Bomb,30.72
2024-05_gen8doublesou-0.json,Amoonguss,Moves,,Clear Smog,27.84
2024-05_gen8doublesou-0.json,Amoonguss,Moves,,Giga Drain,27.68
2024-05_gen8doublesou-0.json,Amoonguss,Moves,,Energy Ball,8.48
2024-05_gen8doublesou-0.json,Amoonguss,Moves,,Grass Knot,5.6
2024-05_gen8doublesou-0.json,Amoonguss,Moves,,Other,16.64
2024-05_gen8doublesou-0.json,Amoonguss,Teammates,,Incineroar,35.68
2024-05_gen8doublesou-0.json,Amoonguss,Teammates,,Dracovish,30.72
2024-05_gen8doublesou-0.json,Amoonguss,Teammates,,Celesteela,21.28
2024-05_gen8doublesou-0.json,Amoonguss,Teammates,,Darmanitan-Galar,17.44
2024-05_gen8doublesou-0.json,Amoonguss,Teammates,,Gengar,16.32
2024-05_gen8doublesou-0.json,Amoonguss,Teammates,,Snorlax,12.96
2024-05_gen8doublesou-0.json,Amoonguss,Teammates,,Whimsicott,11.84
2024-05_gen8doublesou-0.json,Amoonguss,Teammates,,Urshifu-Rapid-Strike,11.52
2024-05_gen8doublesou-0.json,Amoonguss,Teammates,,Hatterene,11.04
2024-05_gen8doublesou-0.json,Amoonguss,Teammates,,Porygon2,10.4
2024-05_gen8doublesou-0.json,Amoonguss,Teammates,,Gastrodon,10.4
2024-05_gen8doublesou-0.json,Urshifu-Rapid-Strike,Stats,Raw count,,625
2024-05_gen8doublesou-0.json,Urshifu-Rapid-Strike,Stats,Avg. weight,,1.0
2024-05_gen8doublesou-0.json,Urshifu-Rapid-Strike,Stats,Viability Ceiling,,91
2024-05_gen8doublesou-0.json,Urshifu-Rapid-Strike,Stats,Jolly,,7.360
2024-05_gen8doublesou-0.json,Urshifu-Rapid-Strike,Stats,Adamant,,4.320
