source,pokemon,category,type,name,usage
2023-07_gen8doublesou-0.json,Incineroar,Stats,Raw count,,8470
2023-07_gen8doublesou-0.json,Incineroar,Stats,Avg. weight,,1.0
2023-07_gen8doublesou-0.json,Incineroar,Stats,Viability Ceiling,,93
2023-07_gen8doublesou-0.json,Incineroar,Stats,Adamant,,3.140
2023-07_gen8doublesou-0.json,Incineroar,Stats,Careful,,6.824
2023-07_gen8doublesou-0.json,Incineroar,Stats,Brave,,4.463
2023-07_gen8doublesou-0.json,Incineroar,Stats,Jolly,,2.562
2023-07_gen8doublesou-0.json,Incineroar,Abilities,,Intimidate,96.045
2023-07_gen8doublesou-0.json,Incineroar,Abilities,,Blaze,3.955
2023-07_gen8doublesou-0.json,Incineroar,Items,,Leftovers,15.407
2023-07_gen8doublesou-0.json,Incineroar,Items,,Sitrus Berry,15.041
2023-07_gen8doublesou-0.json,Incineroar,Items,,Assault Vest,12.078
2023-07_gen8doublesou-0.json,Incineroar,Items,,Heavy-Duty Boots,6.954
2023-07_gen8doublesou-0.json,Incineroar,Items,,Aguav Berry,6.659
2023-07_gen8doublesou-0.json,Incineroar,Items,,Figy Berry,4.746
2023-07_gen8doublesou-0.json,Incineroar,Items,,Shuca Berry,4.475
2023-07_gen8doublesou-0.json,Incineroar,Items,,Mago Berry,4.38
2023-07_gen8doublesou-0.json,Incineroar,Items,,Safety Goggles,3.412
2023-07_gen8doublesou-0.json,Incineroar,Items,,Choice Band,3.188
2023-07_gen8doublesou-0.json,Incineroar,Items,,Scope Lens,2.952
2023-07_gen8doublesou-0.json,Incineroar,Items,,Rocky Helmet,2.597
2023-07_gen8doublesou-0.json,Incineroar,Items,,Life Orb,2.456
2023-07_gen8doublesou-0.json,Incineroar,Items,,Eject Button,2.054
2023-07_gen8doublesou-0.json,Incineroar,Items,,Weakness Policy,2.031
2023-07_gen8doublesou-0.json,Incineroar,Items,,Focus Sash,1.7
2023-07_gen8doublesou-0.json,Incineroar,Items,,Charcoal,1.452
2023-07_gen8doublesou-0.json,Incineroar,Items,,Muscle Band,0.708
2023-07_gen8doublesou-0.json,Incineroar,Items,,Iapapa Berry,0.708
2023-07_gen8doublesou-0.json,Incineroar,Items,,Choice Scarf,0.685
2023-07_gen8doublesou-0.json,Incineroar,Items,,Red Card,0.638
2023-07_gen8doublesou-0.json,Incineroar,Items,,Air Balloon,0.567
