source,pokemon,category,type,name,usage
2025-12_gen8doublesou-0.json,Incineroar,Stats,Raw count,,585
2025-12_gen8doublesou-0.json,Incineroar,Stats,Avg. weight,,1.0
2025-12_gen8doublesou-0.json,Incineroar,Stats,Viability Ceiling,,97
2025-12_gen8doublesou-0.json,Incineroar,Stats,Adamant,,19.658
2025-12_gen8doublesou-0.json,Incineroar,Stats,Careful,,3.248
2025-12_gen8doublesou-0.json,Incineroar,Stats,Hardy,,4.274
2025-12_gen8doublesou-0.json,Incineroar,Abilities,,Intimidate,98.462
2025-12_gen8doublesou-0.json,Incineroar,Abilities,,Blaze,1.538
2025-12_gen8doublesou-0.json,Incineroar,Items,,Sitrus Berry,33.504
2025-12_gen8doublesou-0.json,Incineroar,Items,,Leftovers,19.145
2025-12_gen8doublesou-0.json,Incineroar,Items,,Safety Goggles,14.188
2025-12_gen8doublesou-0.json,Incineroar,Items,,Assault Vest,11.624
2025-12_gen8doublesou-0.json,Incineroar,Items,,Heavy-Duty Boots,4.957
2025-12_gen8doublesou-0.json,Incineroar,Items,,Figy Berry,4.957
2025-12_gen8doublesou-0.json,Incineroar,Items,,Charti Berry,4.274
2025-12_gen8doublesou-0.json,Incineroar,Items,,Rocky Helmet,1.368
2025-12_gen8doublesou-0.json,Incineroar,Items,,Choice Band,1.368
2025-12_gen8doublesou-0.json,Incineroar,Items,,Other,4.615
2025-12_gen8doublesou-0.json,Incineroar,Spreads,,Other,52.821
2025-12_gen8doublesou-0.json,Incineroar,Moves,,Fake Out,96.41
2025-12_gen8doublesou-0.json,Incineroar,Moves,,Parting Shot,82.564
2025-12_gen8doublesou-0.json,Incineroar,Moves,,Flare Blitz,66.325
2025-12_gen8doublesou-0.json,Incineroar,Moves,,Knock Off,60.342
2025-12_gen8doublesou-0.json,Incineroar,Moves,,Darkest Lariat,21.197
2025-12_gen8doublesou-0.json,Incineroar,Moves,,Close Combat,15.043
2025-12_gen8doublesou-0.json,Incineroar,Moves,,U-turn,13.162
2025-12_gen8doublesou-0.json,Incineroar,Moves,,Protect,11.453
2025-12_gen8doublesou-0.json,Incineroar,Moves,,Will-O-Wisp,7.521
2025-12_gen8doublesou-0.json,Incineroar,Moves,,Snarl,5.128
2025-12_gen8doublesou-0.json,Incineroar,Moves,,Drain Punch,4.274
2025-12_gen8doublesou-0.json,Incineroar,Moves,,Other,16.581
2025-12_gen8doublesou-0.json,Incineroar,Tera Types,,Nothing,100.0
2025-12_gen8doublesou-0.json,Incineroar,Teammates,,Rillaboom,26.667
2025-12_gen8doublesou-0.json,Incineroar,Teammates,,Amoonguss,22.393
2025-12_gen8doublesou-0.json,Incineroar,Teammates,,Dragapult,22.393
2025-12_gen8doublesou-0.json,Incineroar,Teammates,,Landorus,14.701
2025-12_gen8doublesou-0.json,Incineroar,Teammates,,Dracovish,14.53
2025-12_gen8doublesou-0.json,Incineroar,Teammates,,Landorus-Therian,14.188
2025-12_gen8doublesou-0.json,Incineroar,Teammates,,Urshifu-Rapid-Strike,14.017
2025-12_gen8doublesou-0.json,Incineroar,Teammates,,Blastoise,14.017
2025-12_gen8doublesou-0.json,Incineroar,Teammates,,Tapu Fini,12.821
2025-12_gen8doublesou-0.json,Incineroar,Teammates,,Weezing-Galar,10.256
2025-12_gen8doublesou-0.json,Incineroar,Teammates,,Whimsicott,10.085
2025-12_gen8doublesou-0.json,Rillaboom,Stats,Raw count,,450
2025-12_gen8doublesou-0.json,Rillaboom,Stats,Avg. weight,,1.0
2025-12_gen8doublesou-0.json,Rillaboom,Stats,Viability Ceiling,,97
2025-12_gen8doublesou-0.json,Rillaboom,Stats,Jolly,,22.222
2025-12_gen8doublesou-0.json,Rillaboom,Stats,Adamant,,2.667
2025-12_gen8doublesou-0.json,Rillaboom,Stats,Serious,,13.556
2025-12_gen8doublesou-0.json,Rillaboom,Abilities,,Grassy Surge,97.556
2025-12_gen8doublesou-0.json,Rillaboom,Abilities,,Overgrow,2.444
2025-12_gen8doublesou-0.json,Rillaboom,Items,,Assault Vest,47.556
2025-12_gen8doublesou-0.json,Rillaboom,Items,,Terrain Extender,19.111
2025-12_gen8doublesou-0.json,Rillaboom,Items,,Grassy Seed,17.333
2025-12_gen8doublesou-0.json,Rillaboom,Items,,Leftovers,4.667
2025-12_gen8doublesou-0.json,Rillaboom,Items,,Life Orb,3.333
2025-12_gen8doublesou-0.json,Rillaboom,Items,,Choice Band,2.889
2025-12_gen8doublesou-0.json,Rillaboom,Items,,Focus Sash,2.222
2025-12_gen8doublesou-0.json,Rillaboom,Items,,Other,2.889
2025-12_gen8doublesou-0.json,Rillaboom,Spreads,,Other,35.111
2025-12_gen8doublesou-0.json,Rillaboom,Moves,,Grassy Glide,94.444
2025-12_gen8doublesou-0.json,Rillaboom,Moves,,Fake Out,91.556
2025-12_gen8doublesou-0.json,Rillaboom,Moves,,U-turn,62.444
2025-12_gen8doublesou-0.json,Rillaboom,Moves,,Knock Off,25.778
2025-12_gen8doublesou-0.json,Rillaboom,Moves,,Wood Hammer,22.0
2025-12_gen8doublesou-0.json,Rillaboom,Moves,,High Horsepower,18.0
2025-12_gen8doublesou-0.json,Rillaboom,Moves,,Leech Seed,18.0
2025-12_gen8doublesou-0.json,Rillaboom,Moves,,Bulldoze,16.0
2025-12_gen8doublesou-0.json,Rillaboom,Moves,,Worry Seed,13.556
2025-12_gen8doublesou-0.json,Rillaboom,Moves,,Superpower,9.333
2025-12_gen8doublesou-0.json,Rillaboom,Moves,,Drum Beating,8.444
2025-12_gen8doublesou-0.json,Rillaboom,Moves,,Drain Punch,5.778
2025-12_gen8doublesou-0.json,Rillaboom,Moves,,Other,14.667
2025-12_gen8doublesou-0.json,Rillaboom,Tera Types,,Nothing,100.0
2025-12_gen8doublesou-0.json,Rillaboom,Teammates,,Incineroar,34.667
2025-12_gen8doublesou-0.json,Rillaboom,Teammates,,Dragapult,20.444
2025-12_gen8doublesou-0.json,Rillaboom,Teammates,,Amoonguss,19.556
2025-12_gen8doublesou-0.json,Rillaboom,Teammates,,Blastoise,16.889
2025-12_gen8doublesou-0.json,Rillaboom,Teammates,,Dracovish,15.556
2025-12_gen8doublesou-0.json,Rillaboom,Teammates,,Zeraora,14.444
2025-12_gen8doublesou-0.json,Rillaboom,Teammates,,Heatran,13.556
2025-12_gen8doublesou-0.json,Rillaboom,Teammates,,Kingdra,12.667
2025-12_gen8doublesou-0.json,Rillaboom,Teammates,,Urshifu-Rapid-Strike,12.222
2025-12_gen8doublesou-0.json,Rillaboom,Teammates,,Kyurem-Black,10.889
2025-12_gen8doublesou-0.json,Rillaboom,Teammates,,Weezing-Galar,9.778
2025-12_gen8doublesou-0.json,Amoonguss,Stats,Raw count,,345
2025-12_gen8doublesou-0.json,Amoonguss,Stats,Avg. weight,,1.0
2025-12_gen8doublesou-0.json,Amoonguss,Stats,Viability Ceiling,,90
2025-12_gen8doublesou-0.json,Amoonguss,Stats,Hardy,,17.681
2025-12_gen8doublesou-0.json,Amoonguss,Stats,Calm,,4.348
2025-12_gen8doublesou-0.json,Amoonguss,Stats,Sassy,,3.768
2025-12_gen8doublesou-0.json,Amoonguss,Abilities,,Regenerator,81.159
2025-12_gen8doublesou-0.json,Amoonguss,Abilities,,Effect Spore,18.841
2025-12_gen8doublesou-0.json,Amoonguss,Items,,Black Sludge,40.29
2025-12_gen8doublesou-0.json,Amoonguss,Items,,Sitrus Berry,17.681
2025-12_gen8doublesou-0.json,Amoonguss,Items,,Rocky Helmet,16.522
2025-12_gen8doublesou-0.json,Amoonguss,Items,,Leftovers,15.072
2025-12_gen8doublesou-0.json,Amoonguss,Items,,Quick Claw,3.768
2025-12_gen8doublesou-0.json,Amoonguss,Items,,Eject Button,2.319
2025-12_gen8doublesou-0.json,Amoonguss,Items,,Other,4.348
2025-12_gen8doublesou-0.json,Amoonguss,Spreads,,Other,47.826
2025-12_gen8doublesou-0.json,Amoonguss,Moves,,Spore,94.203
2025-12_gen8doublesou-0.json,Amoonguss,Moves,,Pollen Puff,74.203
2025-12_gen8doublesou-0.json,Amoonguss,Moves,,Rage Powder,57.971
2025-12_gen8doublesou-0.json,Amoonguss,Moves,,Sludge Bomb,52.174
2025-12_gen8doublesou-0.json,Amoonguss,Moves,,Protect,37.391
2025-12_gen8doublesou-0.json,Amoonguss,Moves,,Toxic,29.855
2025-12_gen8doublesou-0.json,Amoonguss,Moves,,Giga Drain,13.333
2025-12_gen8doublesou-0.json,Amoonguss,Moves,,Clear Smog,12.464
2025-12_gen8doublesou-0.json,Amoonguss,Moves,,Synthesis,5.217
2025-12_gen8doublesou-0.json,Amoonguss,Moves,,Substitute,4.638
2025-12_gen8doublesou-0.json,Amoonguss,Moves,,Other,18.551
2025-12_gen8doublesou-0.json,Amoonguss,Tera Types,,Nothing,100.0
2025-12_gen8doublesou-0.json,Amoonguss,Teammates,,Incineroar,37.971
2025-12_gen8doublesou-0.json,Amoonguss,Teammates,,Rillaboom,25.507
2025-12_gen8doublesou-0.json,Amoonguss,Teammates,,Dragapult,25.217
