source,pokemon,category,type,name,usage
2023-02_gen7doublesou-0.json,Incineroar,Stats,Raw count,,8803
2023-02_gen7doublesou-0.json,Incineroar,Stats,Avg. weight,,1.0
2023-02_gen7doublesou-0.json,Incineroar,Stats,Viability Ceiling,,95
2023-02_gen7doublesou-0.json,Incineroar,Stats,Adamant,,11.223
2023-02_gen7doublesou-0.json,Incineroar,Stats,Careful,,1.965
2023-02_gen7doublesou-0.json,Incineroar,Stats,Brave,,2.022
2023-02_gen7doublesou-0.json,Incineroar,Abilities,,Intimidate,95.695
2023-02_gen7doublesou-0.json,Incineroar,Abilities,,Blaze,4.305
2023-02_gen7doublesou-0.json,Incineroar,Items,,Assault Vest,24.117
2023-02_gen7doublesou-0.json,Incineroar,Items,,Figy Berry,21.868
2023-02_gen7doublesou-0.json,Incineroar,Items,,Aguav Berry,18.562
2023-02_gen7doublesou-0.json,Incineroar,Items,,Incinium Z,12.973
2023-02_gen7doublesou-0.json,Incineroar,Items,,Mago Berry,5.339
2023-02_gen7doublesou-0.json,Incineroar,Items,,Leftovers,3.999
2023-02_gen7doublesou-0.json,Incineroar,Items,,Wiki Berry,2.522
2023-02_gen7doublesou-0.json,Incineroar,Items,,Iapapa Berry,1.511
2023-02_gen7doublesou-0.json,Incineroar,Items,,Sitrus Berry,1.443
2023-02_gen7doublesou-0.json,Incineroar,Items,,Life Orb,0.943
2023-02_gen7doublesou-0.json,Incineroar,Items,,Rocky Helmet,0.761
2023-02_gen7doublesou-0.json,Incineroar,Items,,Firium Z,0.761
2023-02_gen7doublesou-0.json,Incineroar,Items,,Expert Belt,0.579
2023-02_gen7doublesou-0.json,Incineroar,Items,,Other,4.623
2023-02_gen7doublesou-0.json,Incineroar,Spreads,,Other,73.963
2023-02_gen7doublesou-0.json,Incineroar,Moves,,Fake Out,86.948
2023-02_gen7doublesou-0.json,Incineroar,Moves,,Flare Blitz,84.005
2023-02_gen7doublesou-0.json,Incineroar,Moves,,Knock Off,59.582
2023-02_gen7doublesou-0.json,Incineroar,Moves,,U-turn,55.197
2023-02_gen7doublesou-0.json,Incineroar,Moves,,Darkest Lariat,26.014
2023-02_gen7doublesou-0.json,Incineroar,Moves,,Snarl,12.609
2023-02_gen7doublesou-0.json,Incineroar,Moves,,Taunt,8.315
2023-02_gen7doublesou-0.json,Incineroar,Moves,,Protect,7.588
2023-02_gen7doublesou-0.json,Incineroar,Moves,,Drain Punch,7.407
