Rank,Pokemon,UsagePercent
1,Great Tusk,26.64695
2,Kingambit,16.81090
3,Gholdengo,16.12052
4,Iron Boulder,15.70464
5,Gouging Fire,15.43729
6,Raging Bolt,13.51499
7,Archaludon,11.90037
8,Deoxys-Speed,11.89523
9,Gliscor,11.72957
10,Serperior,11.61292
11,Roaring Moon,11.13985
12,Enamorus,10.94217
13,Darkrai,10.47830
14,Hatterene,10.04387
15,Iron Valiant,9.24227
16,Cinderace,8.73176
17,Dragonite,8.63923
18,Dragapult,8.63577
19,Torkoal,8.50249
20,Volcarona,7.91403
21,Corviknight,7.86347
22,Samurott-Hisui,7.79921
23,Rillaboom,7.53667
24,Walking Wake,7.33558
25,Slowking-Galar,7.00055
26,Hydrapple,6.99419
27,Glimmora,6.94555
28,Landorus-Therian,6.70646
29,Pelipper,6.68398
30,Blaziken,6.33489
31,Skeledirge,6.27432
32,Meowscarada,6.15259
33,Ogerpon-Wellspring,6.04421
34,Kyurem,5.92729
35,Excadrill,5.79765
36,Latios,5.46244
37,Ting-Lu,5.40052
38,Iron Crown,5.24279
39,Clefable,5.20083
40,Zapdos,5.12307
41,Primarina,5.04016
42,Ninetales-Alola,4.75977
43,Zamazenta,4.55779
44,Greninja,4.32852
45,Ribombee,4.26594
46,Metagross,4.11859
47,Heatran,3.89727
48,Iron Moth,3.80535
49,Skarmory,3.75310
50,Garchomp,3.70071
51,Alomomola,3.67716
52,Amoonguss,3.67001
53,Latias,3.63370
54,Toxapex,3.62832
55,Dondozo,3.55051
56,Garganacl,3.54705
57,Barraskewda,3.46186
58,Ceruledge,3.27993
59,Tyranitar,3.27091
60,Clodsire,3.14913
61,Kingdra,3.10922
62,Iron Treads,2.95729
63,Cinccino,2.95126
64,Galvantula,2.91831
65,Venusaur,2.90883
66,Keldeo,2.71367
67,Deoxys-Defense,2.68100
68,Scizor,2.58875
69,Araquanid,2.54380
70,Grimmsnarl,2.47426
71,Blastoise,2.33378
72,Incineroar,2.33177
73,Weavile,2.24957
74,Rotom-Wash,2.22938
75,Blissey,2.18774
76,Feraligatr,2.17868
77,Minior,1.90590
78,Tentacruel,1.84155
79,Weezing-Galar,1.70331
80,Swampert,1.57428
