Rank,Pokemon,UsagePercent
1,Regieleki,22.10634
2,Genesect,21.27328
3,Landorus,20.47699
4,Heatran,17.38671
5,Landorus-Therian,17.05603
6,Spectrier,16.92615
7,Blaziken,15.62605
8,Zapdos-Galar,15.31606
9,Pheromosa,14.74974
10,Tapu Koko,13.91506
11,Kyurem-Black,13.34422
12,Zygarde,11.94360
13,Magearna,10.84596
14,Urshifu,10.41418
15,Toxapex,8.98777
16,Dragapult,8.67950
17,Garchomp,8.54569
18,Ferrothorn,8.01570
19,Swampert,7.99731
20,Naganadel,7.96789
21,Cinderace,7.79849
22,Clefable,7.71699
23,Melmetal,7.44261
24,Kartana,7.06560
25,Rillaboom,6.73659
26,Zapdos,6.59282
27,Excadrill,6.43572
28,Corviknight,6.35806
29,Ditto,6.20189
30,Dragonite,6.10917
31,Tapu Fini,5.99448
32,Tornadus-Therian,5.97163
33,Glastrier,4.82118
34,Regidrago,4.77867
35,Celesteela,4.64280
36,Blissey,4.62941
37,Pelipper,4.53007
38,Tyranitar,4.42906
39,Tapu Lele,4.38023
40,Moltres-Galar,4.21283
41,Hippowdon,4.10717
42,Latios,3.72736
43,Articuno-Galar,3.70020
44,Urshifu-Rapid-Strike,3.69760
45,Hawlucha,3.64734
46,Mandibuzz,3.53422
47,Aegislash,3.44263
48,Volcarona,3.34510
49,Blacephalon,3.18099
50,Zeraora,3.11612
51,Azumarill,2.94416
52,Tapu Bulu,2.81746
53,Crawdaunt,2.71229
54,Shuckle,2.70140
55,Dracozolt,2.69400
56,Skarmory,2.69233
57,Hatterene,2.66012
58,Slowbro,2.63722
59,Cresselia,2.62123
60,Ribombee,2.53954
61,Scizor,2.50458
62,Marowak-Alola,2.49958
63,Mew,2.38941
64,Magnezone,2.26918
65,Amoonguss,2.24177
66,Moltres,2.24010
67,Buzzwole,2.19999
68,Togekiss,2.11237
69,Metagross,2.10816
70,Salamence,2.06991
71,Rotom-Heat,2.06368
72,Azelf,1.98195
73,Suicune,1.88550
74,Tangrowth,1.88344
75,Kingdra,1.87050
