Rank,Pokemon,UsagePercent
1,Tyranitar,32.78495
2,Heatran,23.31599
3,Starmie,22.46132
4,Infernape,21.74346
5,Breloom,19.62030
6,Jirachi,19.31626
7,Gengar,18.64570
8,Scizor,18.33660
9,Gyarados,17.62212
10,Dragonite,17.36707
11,Metagross,16.09013
12,Latias,15.42126
13,Flygon,14.33687
14,Bronzong,12.83190
15,Swampert,12.55489
16,Lucario,12.10560
17,Skarmory,11.98399
18,Magnezone,11.76779
19,Rotom-Wash,11.63604
20,Rotom-Heat,9.95541
21,Machamp,9.93852
22,Azelf,9.91994
23,Zapdos,9.61759
24,Blissey,8.73590
25,Kingdra,8.49943
26,Roserade,8.31025
27,Gliscor,7.60422
28,Suicune,7.32552
29,Forretress,6.97419
30,Empoleon,6.84920
31,Weavile,6.81035
32,Aerodactyl,6.80866
33,Togekiss,6.32221
34,Clefable,5.87798
35,Mamoswine,5.69218
36,Hippowdon,4.38822
37,Electivire,4.35781
38,Dusknoir,4.11628
39,Snorlax,4.07912
40,Milotic,4.04365
41,Celebi,3.70245
42,Jolteon,3.42376
43,Raikou,3.38660
44,Tentacruel,3.36126
45,Abomasnow,3.01838
46,Staraptor,2.84947
47,Vaporeon,2.80555
48,Arcanine,2.68056
49,Heracross,2.40693
50,Umbreon,2.40018
51,Alakazam,2.29714
52,Torterra,2.11810
53,Froslass,2.04378
54,Hitmontop,1.96946
55,Honchkrow,1.96777
56,Uxie,1.95088
57,Shaymin,1.89345
58,Nidoqueen,1.84109
59,Gallade,1.77860
60,Ludicolo,1.76339
61,Cresselia,1.71103
62,Rhyperior,1.60800
63,Blastoise,1.44585
64,Spiritomb,1.43740
65,Venusaur,1.32423
66,Crobat,1.30397
67,Porygon-Z,1.28876
68,Rotom-Mow,1.28708
69,Walrein,1.21782
70,Charizard,1.21444
71,Houndoom,1.18742
72,Magmortar,1.16039
73,Steelix,1.14519
74,Donphan,1.11986
75,Typhlosion,1.06581
76,Exeggutor,1.05905
77,Luxray,1.05567
78,Aggron,1.01513
79,Gastrodon,0.99318
80,Cradily,0.98980
81,Toxicroak,0.94419
82,Shedinja,0.91886
83,Sceptile,0.91717
84,Quagsire,0.89859
85,Yanmega,0.89859
86,Slowking,0.88845
87,Glaceon,0.87832
88,Gardevoir,0.85129
89,Feraligatr,0.82089
90,Smeargle,0.81920
91,Qwilfish,0.77191
92,Porygon2,0.76515
93,Kabutops,0.76346
94,Rotom-Frost,0.75839
95,Drapion,0.72461
96,Swellow,0.70772
97,Blaziken,0.70434
98,Tangrowth,0.68408
99,Weezing,0.67732
100,Slowbro,0.66043
101,Ursaring,0.65874
102,Floatzel,0.64860
103,Mismagius,0.64860
104,Ambipom,0.60976
105,Claydol,0.60131
106,Cloyster,0.58949
107,Marowak,0.58442
108,Leafeon,0.57429
109,Lanturn,0.53544
110,Rampardos,0.52361
111,Pikachu,0.51855
112,Moltres,0.48983
113,Hariyama,0.48814
114,Rotom,0.47125
115,Jumpluff,0.46787
116,Lapras,0.44929
117,Golem,0.44929
118,Registeel,0.44929
119,Espeon,0.44254
120,Scyther,0.43578
121,Ninetales,0.42734
122,Relicanth,0.42734
123,Drifblim,0.41213
124,Hitmonlee,0.40031
125,Ampharos,0.38680
126,Absol,0.37666
127,Poliwrath,0.36822
128,Azumarill,0.34626
129,Kingler,0.34457
130,Medicham,0.33782
131,Electrode,0.32937
132,Meganium,0.32599
133,Altaria,0.31924
134,Regigigas,0.31248
135,Rotom-Fan,0.30741
136,Stantler,0.30741
137,Ninjask,0.29559
138,Jynx,0.29221
139,Mesprit,0.28883
140,Mr. Mime,0.28883
141,Regirock,0.28714
142,Tauros,0.28039
143,Venomoth,0.27870
144,Manectric,0.26687
145,Nidoking,0.26687
146,Slaking,0.26181
147,Primeape,0.23816
148,Lopunny,0.23309
149,Miltank,0.23140
150,Bastiodon,0.22465
151,Entei,0.21620
152,Electabuzz,0.21113
153,Sharpedo,0.21113
154,Armaldo,0.20607
155,Granbull,0.20438
156,Golduck,0.19593
157,Omastar,0.19087
158,Hitmonchan,0.18073
159,Zangoose,0.17566
160,Persian,0.17060
161,Linoone,0.16722
162,Raichu,0.16722
163,Shuckle,0.16215
164,Pachirisu,0.15539
165,Victreebel,0.15371
166,Vespiquen,0.14864
167,Muk,0.14864
168,Hypno,0.14864
169,Camerupt,0.14695
170,Snover,0.14526
171,Rapidash,0.14526
172,Torkoal,0.14357
173,Shiftry,0.14357
174,Articuno,0.13850
175,Dewgong,0.13850
176,Whiscash,0.13513
177,Gorebyss,0.12837
178,Buizel,0.12330
179,Pidgeot,0.11992
180,Regice,0.11824
181,Mantine,0.11655
182,Bulbasaur,0.11317
183,Arbok,0.11148
184,Rhydon,0.10979
185,Politoed,0.10303
186,Pinsir,0.10303
187,Cherrim,0.09966
188,Kricketune,0.09797
189,Butterfree,0.09459
190,Bibarel,0.09290
191,Sudowoodo,0.09290
192,Kangaskhan,0.09290
193,Solrock,0.09121
194,Haunter,0.09121
195,Crawdaunt,0.08952
196,Magneton,0.08783
197,Wormadam-Sandy,0.08614
198,Banette,0.08614
199,Flareon,0.08614
200,Raticate,0.08445
201,Dusclops,0.08276
202,Probopass,0.08276
203,Noctowl,0.08276
204,Skuntank,0.07263
205,Rattata,0.07263
206,Magcargo,0.07263
207,Mothim,0.07263
208,Sableye,0.07094
209,Seviper,0.06925
210,Chansey,0.06756
211,Carnivine,0.06250
212,Exploud,0.06081
213,Vileplume,0.06081
214,Parasect,0.05743
215,Chatot,0.05574
216,Beedrill,0.05574
217,Glalie,0.05405
218,Dodrio,0.05236
219,Lickilicky,0.05067
220,Castform,0.05067
221,Mawile,0.04898
