Rank,Pokemon,UsagePercent
1,Gholdengo,23.81862
2,Great Tusk,22.62804
3,Cyclizar,20.52508
4,Chien-Pao,20.09349
5,Glimmora,18.24555
6,Corviknight,17.96485
7,Palafin,17.34723
8,Chi-Yu,17.01511
9,Roaring Moon,16.35769
10,Iron Valiant,15.66871
11,Clodsire,15.39213
12,Annihilape,12.59758
13,Dragapult,12.01360
14,Meowscarada,11.92902
15,Flutter Mane,11.42820
16,Baxcalibur,11.15720
17,Kingambit,10.61124
18,Ceruledge,9.77615
19,Skeledirge,9.75758
20,Maushold,9.66962
21,Iron Bundle,9.53208
22,Dragonite,9.22713
23,Garchomp,8.98190
24,Quaquaval,8.74785
25,Iron Moth,8.66005
26,Garganacl,8.29774
27,Iron Treads,7.99833
28,Breloom,6.91939
29,Scizor,6.78223
30,Grimmsnarl,6.73115
31,Torkoal,6.47745
32,Dondozo,6.46380
33,Ting-Lu,6.43660
34,Espathra,6.37790
35,Lokix,5.34327
36,Tinkaton,5.32152
37,Amoonguss,5.29719
38,Rotom-Wash,5.25098
39,Orthworm,4.97581
40,Ditto,4.93425
41,Armarouge,4.93107
42,Iron Hands,4.50624
43,Kilowattrel,4.10874
44,Volcarona,3.94642
45,Toxapex,3.64754
46,Slowking,3.39005
47,Houndstone,3.22288
48,Azumarill,3.16145
49,Tyranitar,3.10208
50,Arboliva,3.09831
51,Blissey,3.05546
52,Slither Wing,3.01766
53,Cetitan,3.00083
54,Scream Tail,2.77751
55,Pelipper,2.72048
56,Sandy Shocks,2.61581
57,Hatterene,2.60446
58,Pawmot,2.59975
59,Magnezone,2.52653
60,Scovillain,2.26578
61,Iron Jugulis,2.26092
62,Bellibolt,2.19278
63,Wo-Chien,2.11712
64,Pincurchin,2.02942
65,Toedscruel,1.97819
66,Quagsire,1.87676
67,Grafaiai,1.81548
68,Iron Thorns,1.77327
69,Forretress,1.69804
70,Abomasnow,1.69503
71,Brute Bonnet,1.67951
72,Masquerain,1.65731
73,Gyarados,1.63754
74,Cloyster,1.58776
75,Hippowdon,1.56870
76,Dachsbun,1.54904
77,Barraskewda,1.51784
78,Gallade,1.48080
79,Veluza,1.45887
80,Espeon,1.45368
81,Dudunsparce,1.43673
82,Gastrodon,1.37066
83,Avalugg,1.35470
84,Revavroom,1.28134
85,Slowbro,1.27664
86,Mimikyu,1.27117
87,Hydreigon,1.21651
88,Hawlucha,1.19473
89,Gengar,1.17181
90,Tauros-Paldea-Water,1.11917
91,Spidops,1.08735
92,Farigiraf,1.06244
93,Arcanine,1.06221
94,Brambleghast,1.04846
95,Flamigo,0.94823
96,Bisharp,0.90302
97,Bombirdier,0.89042
98,Goodra,0.88927
99,Tauros-Paldea-Fire,0.87379
100,Talonflame,0.83563
101,Salamence,0.83476
102,Sylveon,0.80795
103,Tatsugiri,0.80795
104,Bronzong,0.80483
105,Rotom-Heat,0.78536
106,Toxtricity,0.76442
107,Gardevoir,0.73473
108,Alomomola,0.71089
109,Polteageist,0.68367
110,Klawf,0.66060
111,Lucario,0.65825
112,Umbreon,0.63660
113,Noivern,0.61614
114,Klefki,0.61545
115,Staraptor,0.60472
116,Florges,0.58722
117,Mabosstiff,0.58566
118,Haxorus,0.56620
119,Chansey,0.54469
120,Jolteon,0.53687
121,Eelektross,0.53567
122,Frosmoth,0.47738
123,Vaporeon,0.43783
124,Rabsca,0.42294
125,Altaria,0.41846
126,Indeedee,0.41768
127,Appletun,0.40581
128,Zoroark,0.40413
129,Donphan,0.39420
130,Drednaw,0.38154
131,Salazzle,0.37543
132,Lycanroc-Dusk,0.37466
133,Beartic,0.35118
134,Lycanroc,0.34452
135,Rotom-Mow,0.33968
136,Clawitzer,0.33927
137,Wugtrio,0.33804
138,Krookodile,0.33775
139,Indeedee-F,0.33004
140,Drifblim,0.30794
141,Sableye,0.30243
142,Tsareena,0.29672
143,Dugtrio,0.28548
144,Dragalge,0.28329
145,Weavile,0.27365
146,Froslass,0.26727
147,Eiscue,0.26364
148,Ampharos,0.26322
149,Spiritomb,0.25198
150,Cryogonal,0.25086
151,Coalossal,0.24906
152,Heracross,0.24596
153,Leafeon,0.22719
154,Toxicroak,0.21556
155,Mismagius,0.20868
156,Squawkabilly,0.20268
157,Dunsparce,0.19128
158,Vivillon,0.19091
159,Lilligant,0.18480
160,Glaceon,0.18328
161,Electrode,0.17617
162,Crabominable,0.17550
163,Braviary,0.16167
164,Mudsdale,0.16096
165,Hariyama,0.16059
166,Honchkrow,0.15883
167,Cacturne,0.15778
168,Medicham,0.15701
169,Jumpluff,0.15638
170,Floatzel,0.15541
171,Slaking,0.15207
172,Golduck,0.14346
173,Houndoom,0.13001
174,Venomoth,0.12489
175,Palossand,0.12405
176,Basculin,0.12288
177,Rotom-Frost,0.11867
178,Gogoat,0.11684
179,Muk,0.11004
180,Camerupt,0.10822
181,Sawsbuck,0.10775
182,Luxray,0.10253
183,Bruxish,0.10246
184,Zangoose,0.10032
185,Sandaconda,0.09908
186,Primeape,0.09783
187,Ursaring,0.09781
188,Komala,0.09600
189,Flareon,0.09493
190,Oricorio,0.09406
191,Oricorio-Sensu,0.09078
192,Lurantis,0.09053
193,Copperajah,0.09037
194,Oricorio-Pom-Pom,0.08950
195,Oinkologne,0.08865
196,Raichu,0.08474
197,Falinks,0.08381
198,Pikachu,0.07875
199,Pyroar,0.07711
200,Banette,0.07052
201,Kricketune,0.06826
202,Naclstack,0.06787
203,Murkrow,0.06479
204,Flapple,0.06275
205,Tauros-Paldea,0.06196
206,Dedenne,0.05953
207,Scyther,0.05766
208,Tropius,0.05742
209,Qwilfish,0.05517
210,Magneton,0.04480
211,Wigglytuff,0.04464
212,Lycanroc-Midnight,0.04146
213,Greedent,0.04126
214,Whiscash,0.03911
215,Oinkologne-F,0.03852
216,Vespiquen,0.03800
217,Rotom-Fan,0.03798
218,Gumshoos,0.03783
219,Persian,0.03704
220,Skuntank,0.03611
221,Perrserker,0.03476
222,Delibird,0.03233
223,Sudowoodo,0.02827
224,Gothitelle,0.02769
225,Swalot,0.02755
226,Seviper,0.02560
227,Hypno,0.02487
228,Girafarig,0.02341
229,Oranguru,0.02119
230,Grumpig,0.01888
231,Passimian,0.01884
232,Hattrem,0.01843
233,Pachirisu,0.01841
234,Hippopotas,0.01772
235,Sunflora,0.01732
236,Crocalor,0.01732
237,Rotom,0.01697
238,Lumineon,0.01519
239,Stonjourner,0.01517
240,Haunter,0.01434
241,Tinkatuff,0.01402
242,Oricorio-Pa'u,0.01331
243,Floragato,0.01329
244,Misdreavus,0.01161
245,Glimmet,0.01100
246,Lechonk,0.01023
247,Glalie,0.00986
248,Stantler,0.00960
249,Wooper-Paldea,0.00808
250,Starly,0.00753
251,Eevee,0.00739
252,Quaxwell,0.00658
253,Greavard,0.00656
254,Tarountula,0.00626
255,Fuecoco,0.00577
256,Luvdisc,0.00555
257,Wattrel,0.00549
258,Magikarp,0.00525
259,Wiglett,0.00512
260,Pineco,0.00510
261,Dragonair,0.00510
262,Sliggoo,0.00508
263,Tandemaus,0.00486
264,Gabite,0.00480
265,Vigoroth,0.00452
266,Diglett,0.00403
267,Finizen,0.00399
268,Riolu,0.00397
269,Dolliv,0.00381
270,Zorua,0.00379
271,Gimmighoul,0.00375
272,Morgrem,0.00363
273,Pawmo,0.00346
274,Sneasel,0.00344
275,Quaxly,0.00340
276,Cetoddle,0.00336
277,Snover,0.00326
278,Toedscool,0.00316
279,Sprigatito,0.00314
280,Tauros,0.00312
281,Pawniard,0.00294
282,Jigglypuff,0.00271
283,Wooper,0.00267
284,Phanpy,0.00261
285,Surskit,0.00257
286,Ralts,0.00241
287,Arctibax,0.00239
288,Numel,0.00237
289,Snom,0.00225
290,Kirlia,0.00217
291,Sunkern,0.00217
292,Drifloon,0.00217
293,Meowth,0.00215
294,Carkol,0.00199
295,Gible,0.00199
296,Bronzor,0.00190
297,Drakloak,0.00186
298,Shroodle,0.00184
299,Bonsly,0.00182
300,Spoink,0.00174
301,Pichu,0.00174
302,Cacnea,0.00172
303,Buizel,0.00164
304,Charcadet,0.00162
305,Houndour,0.00162
306,Nymble,0.00162
307,Psyduck,0.00158
308,Nacli,0.00158
309,Pupitar,0.00154
310,Marill,0.00152
311,Azurill,0.00148
312,Flabebe,0.00146
313,Skiploom,0.00144
314,Shuppet,0.00144
315,Gastly,0.00142
316,Smoliv,0.00140
317,Shelgon,0.00140
318,Pawmi,0.00140
319,Shroomish,0.00138
320,Fidough,0.00134
321,Voltorb,0.00128
322,Silicobra,0.00126
323,Eelektrik,0.00126
324,Flittle,0.00126
325,Hatenna,0.00117
326,Magnemite,0.00111
327,Gothorita,0.00111
328,Rellor,0.00111
329,Bramblin,0.00109
330,Maschiff,0.00107
331,Fletchling,0.00107
332,Yungoos,0.00107
333,Hoppip,0.00107
334,Varoom,0.00103
335,Salandit,0.00099
336,Crabrawler,0.00099
337,Floette,0.00097
338,Growlithe,0.00095
339,Impidimp,0.00093
340,Stunky,0.00089
341,Tinkatink,0.00087
342,Bagon,0.00083
343,Zweilous,0.00083
344,Kricketot,0.00081
345,Foongus,0.00079
346,Swablu,0.00079
347,Krokorok,0.00079
348,Venonat,0.00073
349,Igglybuff,0.00073
350,Staravia,0.00071
351,Sinistea,0.00071
352,Drowzee,0.00069
353,Teddiursa,0.00067
354,Shellos,0.00065
355,Frigibax,0.00063
356,Larvesta,0.00059
357,Meditite,0.00059
358,Fraxure,0.00059
359,Tadbulb,0.00059
360,Sandile,0.00057
361,Applin,0.00055
362,Mareanie,0.00055
363,Wingull,0.00055
364,Luxio,0.00053
365,Axew,0.00053
366,Toxel,0.00053
367,Petilil,0.00053
368,Noibat,0.00051
369,Steenee,0.00049
370,Arrokuda,0.00049
371,Fletchinder,0.00045
372,Mankey,0.00045
373,Rolycoly,0.00045
374,Slowpoke,0.00045
375,Deino,0.00043
376,Gulpin,0.00041
377,Mudbray,0.00041
378,Mareep,0.00041
