Rank,Pokemon,UsagePercent
1,Tyranitar,46.66894
2,Metagross,36.98307
3,Swampert,34.25768
4,Skarmory,32.30800
5,Salamence,28.99589
6,Gengar,28.23779
7,Blissey,25.56953
8,Celebi,24.67577
9,Zapdos,24.01974
10,Dugtrio,21.01819
11,Snorlax,20.71251
12,Suicune,20.59907
13,Magneton,19.64439
14,Aerodactyl,19.53772
15,Starmie,18.54298
16,Jirachi,13.31124
17,Claydol,13.20511
18,Jolteon,10.17485
19,Forretress,9.88000
20,Heracross,8.87551
21,Charizard,8.73012
22,Gyarados,7.33737
23,Medicham,6.69948
24,Flygon,6.20157
25,Breloom,5.94706
26,Raikou,5.69635
27,Milotic,5.15701
28,Moltres,5.08228
29,Registeel,4.76929
30,Kingdra,3.82681
31,Regice,3.32429
32,Porygon2,3.21003
33,Cloyster,3.17619
34,Smeargle,2.92277
35,Hariyama,2.91410
36,Houndoom,2.76817
37,Vaporeon,2.65039
38,Ludicolo,2.58351
39,Blaziken,2.38316
40,Regirock,2.22504
41,Dusclops,2.15112
42,Machamp,1.93858
43,Sceptile,1.93479
44,Alakazam,1.90447
45,Umbreon,1.80402
46,Slaking,1.78940
47,Venusaur,1.73417
48,Dragonite,1.58200
49,Jynx,1.57388
50,Glalie,1.44229
51,Steelix,1.38679
52,Scizor,1.28174
53,Marowak,1.26901
54,Gardevoir,1.21324
55,Weezing,1.19022
56,Exeggutor,1.14230
57,Arcanine,1.06514
58,Misdreavus,1.00503
59,Armaldo,0.93788
60,Articuno,0.85151
61,Camerupt,0.81388
62,Donphan,0.79195
63,Linoone,0.72209
64,Electrode,0.71451
65,Shedinja,0.68960
66,Miltank,0.63654
67,Tauros,0.56668
68,Ninjask,0.55991
69,Lanturn,0.55152
70,Lapras,0.53365
71,Sableye,0.53284
72,Blastoise,0.53013
73,Cradily,0.51037
74,Swellow,0.48627
75,Crobat,0.48492
76,Rhydon,0.48221
77,Espeon,0.48086
78,Banette,0.46840
79,Omastar,0.38041
80,Typhlosion,0.37580
81,Lunatone,0.34521
82,Nidoking,0.34142
83,Poliwrath,0.34061
84,Quagsire,0.33709
85,Ursaring,0.33384
86,Dodrio,0.33357
87,Shiftry,0.30974
88,Tentacruel,0.27915
89,Pikachu,0.27156
90,Entei,0.27021
91,Jumpluff,0.26696
92,Muk,0.26561
93,Aggron,0.25857
94,Granbull,0.25748
95,Roselia,0.25586
96,Hitmonlee,0.25207
97,Ampharos,0.25126
98,Wailord,0.23312
99,Walrein,0.22635
100,Qwilfish,0.22472
101,Golduck,0.21823
102,Hitmontop,0.20821
103,Butterfree,0.20604
104,Gorebyss,0.20577
105,Primeape,0.20306
106,Kabutops,0.19846
107,Slowbro,0.19142
108,Mantine,0.18574
109,Ninetales,0.18330
110,Electabuzz,0.17193
111,Hypno,0.17112
112,Altaria,0.16922
113,Gligar,0.16760
114,Nidoqueen,0.16760
115,Solrock,0.16543
116,Volbeat,0.16245
117,Zangoose,0.15514
118,Kangaskhan,0.15297
119,Vileplume,0.14756
120,Rapidash,0.14512
121,Scyther,0.13944
122,Raticate,0.13429
123,Stantler,0.13159
124,Raichu,0.12807
125,Clefable,0.12590
126,Venomoth,0.12536
127,Chansey,0.12130
128,Clamperl,0.11128
129,Kecleon,0.10993
130,Manectric,0.10099
131,Meganium,0.09693
132,Golem,0.09666
133,Sharpedo,0.09530
134,Kingler,0.09260
135,Slowking,0.09124
136,Dunsparce,0.09043
137,Pinsir,0.08502
138,Sneasel,0.08393
139,Delcatty,0.08312
140,Togetic,0.08177
141,Torkoal,0.07906
142,Shuckle,0.07744
143,Grumpig,0.07689
144,Flareon,0.07094
145,Magcargo,0.06985
146,Arbok,0.06931
147,Octillery,0.06877
148,Crawdaunt,0.06390
149,Persian,0.06200
150,Xatu,0.06038
151,Pelipper,0.06011
152,Azumarill,0.05929
153,Politoed,0.05659
154,Haunter,0.05632
155,Mawile,0.05442
156,Kirlia,0.05280
157,Wigglytuff,0.05253
158,Farfetch'd,0.05253
159,Delibird,0.05226
160,Castform,0.05036
161,Seviper,0.05009
162,Diglett,0.04738
163,Whiscash,0.04576
164,Murkrow,0.04413
165,Kadabra,0.04197
166,Magmar,0.04088
167,Swalot,0.03899
168,Victreebel,0.03872
169,Absol,0.03736
170,Hitmonchan,0.03709
171,Feraligatr,0.03655
172,Mightyena,0.03574
173,Relicanth,0.03466
174,Pidgeot,0.03439
175,Pupitar,0.03276
176,Nosepass,0.03005
177,Beedrill,0.03005
178,Masquerain,0.02978
179,Rattata,0.02924
180,Duskull,0.02816
181,Bellossom,0.02735
182,Parasect,0.02708
183,Ditto,0.02491
184,Piloswine,0.02166
185,Seaking,0.02139
186,Illumise,0.02112
187,Girafarig,0.02058
188,Dragonair,0.02004
189,Lickitung,0.01976
190,Tangela,0.01949
191,Yanma,0.01922
192,Ledian,0.01895
193,Spinda,0.01841
194,Dustox,0.01760
195,Furret,0.01733
196,Sunflora,0.01733
197,Sudowoodo,0.01570
198,Fearow,0.01543
199,Chimecho,0.01516
200,Sunkern,0.01327
201,Surskit,0.01273
202,Corsola,0.01218
203,Geodude,0.01164
204,Dewgong,0.01164
205,Tropius,0.01164
206,Trapinch,0.01083
207,Zigzagoon,0.01002
208,Koffing,0.01002
209,Corphish,0.00975
210,Nuzleaf,0.00812
211,Seedot,0.00812
212,Porygon,0.00758
213,Poliwhirl,0.00704
214,Beautifly,0.00677
215,Aron,0.00650
216,Minun,0.00650
217,Metang,0.00569
218,Graveler,0.00487
219,Onix,0.00487
220,Magnemite,0.00487
221,Noctowl,0.00487
222,Vigoroth,0.00406
223,Grovyle,0.00406
224,Ariados,0.00379
225,Weedle,0.00379
226,Nidorino,0.00379
227,Wurmple,0.00325
228,Shelgon,0.00325
229,Luvdisc,0.00298
230,Plusle,0.00298
231,Huntail,0.00271
232,Squirtle,0.00271
233,Eevee,0.00271
234,Voltorb,0.00271
235,Bulbasaur,0.00244
236,Azurill,0.00244
237,Sentret,0.00217
238,Aipom,0.00217
239,Pichu,0.00190
240,Machoke,0.00190
241,Staryu,0.00190
242,Caterpie,0.00190
243,Clefairy,0.00190
244,Ivysaur,0.00190
245,Krabby,0.00190
246,Cubone,0.00162
247,Feebas,0.00162
248,Marshtomp,0.00162
249,Metapod,0.00162
250,Numel,0.00162
251,Larvitar,0.00162
252,Anorith,0.00162
253,Lombre,0.00162
254,Spearow,0.00162
255,Igglybuff,0.00135
256,Swablu,0.00135
257,Seadra,0.00135
258,Wingull,0.00135
259,Meditite,0.00135
260,Treecko,0.00135
261,Golbat,0.00135
262,Slakoth,0.00135
263,Magikarp,0.00108
264,Gastly,0.00108
265,Cleffa,0.00108
266,Slugma,0.00108
267,Unown,0.00108
268,Skitty,0.00108
269,Elekid,0.00081
270,Abra,0.00081
271,Ralts,0.00081
272,Charmander,0.00081
273,Gulpin,0.00081
274,Bellsprout,0.00081
275,Lileep,0.00081
276,Venonat,0.00054
277,Taillow,0.00054
278,Vibrava,0.00054
279,Barboach,0.00054
280,Nincada,0.00054
281,Bayleef,0.00054
282,Pineco,0.00054
283,Shuppet,0.00054
284,Jigglypuff,0.00054
285,Teddiursa,0.00054
286,Growlithe,0.00054
287,Rhyhorn,0.00054
288,Remoraid,0.00027
289,Tyrogue,0.00027
290,Dratini,0.00027
291,Drowzee,0.00027
292,Sealeo,0.00027
293,Skiploom,0.00027
294,Wailmer,0.00027
295,Croconaw,0.00027
296,Nidorina,0.00027
297,Marill,0.00027
298,Wooper,0.00027
299,Torchic,0.00027
300,Shroomish,0.00027
301,Meowth,0.00027
302,Swinub,0.00027
303,NidoranM,0.00027
304,Poliwag,0.00027
305,Ekans,0.00027
306,Doduo,0.00027
307,Mudkip,0.00027
308,Machop,0.00027
309,Exeggcute,0.00027
310,Silcoon,0.00027
311,Wartortle,0.00027
