Rank,Pokemon,UsagePercent
1,Greninja,24.91807
2,Landorus-Therian,24.78196
3,Ferrothorn,16.55344
4,Magearna,13.13696
5,Tapu Koko,12.57324
6,Kartana,11.72883
7,Toxapex,10.55612
8,Rotom-Wash,10.46908
9,Heatran,10.38175
10,Gliscor,9.88112
11,Garchomp,9.25840
12,Serperior,8.95873
13,Tornadus-Therian,8.40932
14,Chansey,8.26912
15,Excadrill,8.10059
16,Tapu Lele,8.09796
17,Clefable,7.29591
18,Volcarona,7.28831
19,Zapdos,6.78710
20,Charizard-Mega-X,6.51167
21,Lopunny-Mega,6.46289
22,Hawlucha,6.27946
23,Pelipper,6.23010
24,Tapu Fini,5.93393
25,Medicham-Mega,5.90618
26,Swampert-Mega,5.85332
27,Kommo-o,5.56211
28,Skarmory,5.49289
29,Charizard-Mega-Y,5.48325
30,Victini,5.44061
31,Dragonite,5.40176
32,Alakazam-Mega,5.28843
33,Tyranitar,5.27324
34,Kyurem-Black,5.04396
35,Scizor-Mega,4.88215
36,Magnezone,4.87251
37,Mawile-Mega,4.84213
38,Azumarill,4.73260
39,Blacephalon,4.55677
40,Celesteela,4.40167
41,Tapu Bulu,4.38619
42,Sableye-Mega,3.92996
43,Mimikyu,3.65599
44,Diancie-Mega,3.59144
45,Tangrowth,3.51579
46,Gyarados-Mega,3.30052
47,Jirachi,3.25700
48,Infernape,3.14426
49,Beedrill-Mega,3.04670
50,Weavile,2.94535
51,Bisharp,2.89365
52,Gengar,2.85130
53,Togekiss,2.72162
54,Keldeo,2.52096
55,Zeraora,2.47013
56,Pinsir-Mega,2.37988
57,Venusaur-Mega,2.37871
58,Cloyster,2.34162
59,Garchomp-Mega,2.28466
60,Gyarados,2.22595
61,Manaphy,2.19236
62,Scizor,2.19178
63,Tyranitar-Mega,2.16462
64,Mew,2.09685
65,Latias-Mega,2.07553
66,Ninetales-Alola,2.05392
67,Breloom,2.04895
68,Hydreigon,2.03114
69,Galvantula,2.00602
70,Chandelure,1.97330
71,Nidoking,1.96191
72,Torkoal,1.94059
73,Espeon,1.92394
74,Ditto,1.89532
75,Marowak-Alola,1.89327
76,Gardevoir-Mega,1.86991
77,Metagross,1.84391
78,Shuckle,1.82347
79,Quagsire,1.81412
80,Gallade-Mega,1.80127
81,Sceptile-Mega,1.79017
82,Kingdra,1.78579
83,Salamence,1.77965
84,Cresselia,1.77148
85,Reuniclus,1.74110
86,Heracross-Mega,1.72679
87,Staraptor,1.72416
88,Hoopa-Unbound,1.69495
89,Muk-Alola,1.69261
90,Blissey,1.68414
91,Snorlax,1.66866
92,Conkeldurr,1.63595
93,Ribombee,1.63361
94,Amoonguss,1.60207
95,Lucario,1.59769
96,Xurkitree,1.59068
97,Porygon-Z,1.54716
98,Umbreon,1.53401
99,Gastrodon,1.50656
100,Venusaur,1.49195
101,Latios,1.49049
102,Thundurus-Therian,1.45135
103,Araquanid,1.43149
104,Incineroar,1.42565
105,Crawdaunt,1.42244
106,Hippowdon,1.40871
107,Manectric-Mega,1.40112
108,Goodra,1.34124
109,Slowbro,1.33890
110,Starmie,1.30181
111,Milotic,1.26004
112,Mamoswine,1.24923
113,Crobat,1.24047
114,Arcanine,1.21039
115,Scolipede,1.16657
116,Talonflame,1.16657
117,Krookodile,1.16628
118,Volcanion,1.14029
119,Darmanitan,1.10874
120,Porygon2,1.06055
121,Gardevoir,1.04974
122,Azelf,1.02988
123,Feraligatr,1.02491
124,Primarina,1.00914
125,Buzzwole,0.99337
126,Haxorus,0.97877
127,Shedinja,0.94693
128,Jolteon,0.94488
129,Klefki,0.94401
130,Alakazam,0.94313
131,Zoroark,0.92502
132,Sylveon,0.91568
133,Salazzle,0.89698
134,Altaria-Mega,0.89435
135,Whimsicott,0.89231
136,Pikachu,0.88910
137,Tentacruel,0.87858
138,Roserade,0.87508
139,Electivire,0.85726
140,Mandibuzz,0.84149
141,Aggron-Mega,0.83827
142,Empoleon,0.83214
143,Forretress,0.83010
144,Latios-Mega,0.81491
145,Nihilego,0.80527
146,Rotom-Heat,0.80410
147,Suicune,0.79388
148,Aerodactyl-Mega,0.79125
149,Seismitoad,0.76233
150,Politoed,0.75970
151,Decidueye,0.75912
152,Blastoise-Mega,0.75620
153,Lycanroc-Dusk,0.73809
154,Noivern,0.73459
155,Slowbro-Mega,0.73312
156,Houndoom-Mega,0.71706
157,Pidgeot-Mega,0.71560
158,Raichu-Alola,0.70947
159,Donphan,0.69895
160,Bronzong,0.69720
161,Diggersby,0.69428
162,Uxie,0.67412
163,Golisopod,0.67004
164,Toxicroak,0.66945
165,Flygon,0.64901
166,Machamp,0.64842
167,Froslass,0.62652
168,Swampert,0.61921
169,Latias,0.61804
170,Eelektross,0.59848
171,Lapras,0.59614
172,Ludicolo,0.59351
173,Slurpuff,0.59088
174,Ambipom,0.57715
175,Stakataka,0.57540
176,Mienshao,0.56605
177,Florges,0.55758
178,Cofagrigus,0.54853
179,Thundurus,0.54123
180,Absol-Mega,0.53626
181,Xatu,0.52896
182,Vikavolt,0.52312
183,Banette-Mega,0.52312
184,Rhyperior,0.51932
185,Smeargle,0.51611
186,Dusclops,0.51114
187,Ninetales,0.51085
188,Alomomola,0.50589
189,Swellow,0.50092
190,Charizard,0.49595
191,Hitmonlee,0.49216
192,Malamar,0.48836
193,Tsareena,0.48310
194,Vaporeon,0.48252
195,Sharpedo-Mega,0.48193
196,Sceptile,0.47025
197,Aerodactyl,0.45682
198,Pyukumuku,0.44951
199,Kyurem,0.44484
200,Entei,0.44455
201,Togedemaru,0.43958
202,Torterra,0.43111
203,Slowking,0.42848
204,Yanmega,0.42469
205,Typhlosion,0.42147
206,Mantine,0.41651
207,Aron,0.41505
208,Heracross,0.41242
209,Raichu,0.40541
210,Sigilyph,0.39986
211,Aggron,0.39840
212,Delphox,0.39051
213,Doublade,0.38467
214,Camerupt-Mega,0.38350
215,Bewear,0.38029
216,Ampharos-Mega,0.37153
217,Chesnaught,0.36802
218,Scrafty,0.36393
219,Linoone,0.35955
220,Persian-Alola,0.35955
221,Drapion,0.35722
222,Tyrantrum,0.35517
223,Honchkrow,0.35371
224,Sableye,0.35137
225,Slaking,0.34904
226,Mismagius,0.34845
227,Cinccino,0.34816
228,Moltres,0.34495
229,Heliolisk,0.34203
230,Terrakion,0.33881
231,Gigalith,0.33239
232,Magmortar,0.32392
233,Meloetta,0.32041
234,Vivillon,0.31516
235,Emboar,0.31370
236,Abomasnow-Mega,0.31253
237,Celebi,0.30435
238,Minior,0.30084
239,Blastoise,0.30055
240,Leafeon,0.30055
241,Steelix-Mega,0.29997
242,Trevenant,0.29968
243,Leavanny,0.29909
244,Miltank,0.29675
245,Rotom-Frost,0.29646
246,Kabutops,0.29325
247,Murkrow,0.29237
248,Zangoose,0.29121
249,Raikou,0.29121
250,Hitmontop,0.28770
251,Rotom-Mow,0.27981
252,Comfey,0.27923
253,Floatzel,0.27689
254,Golem,0.27543
255,Clawitzer,0.27426
256,Escavalier,0.27105
257,Spiritomb,0.26638
258,Jellicent,0.26463
259,Weezing,0.26317
260,Exploud,0.26258
261,Victreebel,0.26024
262,Samurott,0.25908
263,Luxray,0.25762
264,Lycanroc-Midnight,0.25411
265,Masquerain,0.25323
266,Necrozma,0.25294
267,Cradily,0.25119
268,Aurorus,0.24564
269,Dragalge,0.24506
270,Omastar,0.23951
271,Sandslash-Alola,0.23717
272,Durant,0.23659
273,Zygarde-10%,0.23396
274,Komala,0.23162
275,Accelgor,0.23162
276,Claydol,0.22782
277,Poliwrath,0.22724
278,Crustle,0.22695
279,Dodrio,0.22432
280,Ursaring,0.22373
281,Golem-Alola,0.22169
282,Articuno,0.22111
283,Kecleon,0.22081
284,Wigglytuff,0.21848
285,Dhelmise,0.21497
286,Lycanroc,0.21410
287,Exeggutor,0.21264
288,Meowstic,0.21088
289,Hariyama,0.20942
290,Sharpedo,0.20709
291,Pangoro,0.20709
292,Drampa,0.20621
293,Lurantis,0.20563
294,Carracosta,0.20095
295,Avalugg,0.19657
296,Liepard,0.19511
297,Druddigon,0.19423
298,Hitmonchan,0.19336
299,Armaldo,0.19307
300,Meganium,0.19073
301,Tornadus,0.19044
302,Turtonator,0.19015
303,Jynx,0.18722
304,Toucannon,0.18664
305,Grumpig,0.18489
306,Ninjask,0.18460
307,Braviary,0.18460
308,Rampardos,0.18460
309,Shaymin,0.18255
310,Dusknoir,0.18167
311,Rattata,0.18080
312,Exeggutor-Alola,0.18021
