Rank,Pokemon,UsagePercent
1,Landorus-Therian,15.93937
2,Garchomp,14.76540
3,Ferrothorn,14.25190
4,Excadrill,13.68305
5,Rotom-Wash,13.44061
6,Clefable,13.38335
7,Heatran,12.93666
8,Gengar,12.27427
9,Metagross-Mega,10.59062
10,Gliscor,10.52190
11,Weavile,10.35391
12,Bisharp,10.26992
13,Keldeo,10.05040
14,Serperior,9.50254
15,Talonflame,9.46245
16,Tyranitar,9.35174
17,Azumarill,8.81724
18,Scizor-Mega,8.28275
19,Dragonite,8.19112
20,Latios,8.11095
21,Charizard-Mega-X,7.38556
22,Chansey,7.34166
23,Starmie,7.09159
24,Breloom,7.02096
25,Skarmory,6.97515
26,Tornadus-Therian,6.96178
27,Magnezone,6.81289
28,Charizard-Mega-Y,6.26885
29,Amoonguss,5.87180
30,Lopunny-Mega,5.64846
31,Manaphy,5.53583
32,Slowbro,5.07006
33,Zapdos,4.97652
34,Gardevoir-Mega,4.88298
35,Scizor,4.72073
36,Thundurus,4.66537
37,Diancie-Mega,4.43057
38,Venusaur-Mega,4.27022
39,Volcarona,4.16333
40,Lucario,4.04306
41,Togekiss,4.01443
42,Volcanion,3.91326
43,Jirachi,3.79300
44,Mew,3.72810
45,Infernape,3.60211
46,Hydreigon,3.44558
47,Espeon,3.35586
48,Manectric-Mega,3.33677
49,Medicham-Mega,3.26805
50,Shuckle,3.21842
51,Latias,3.18406
52,Goodra,3.17451
53,Hippowdon,3.05043
54,Conkeldurr,2.89772
55,Cloyster,2.87672
56,Swampert-Mega,2.87100
57,Politoed,2.85572
58,Alakazam,2.83664
59,Salamence,2.81946
60,Tangrowth,2.64384
61,Chandelure,2.55221
62,Kyurem-Black,2.53694
63,Garchomp-Mega,2.48540
64,Heracross-Mega,2.47203
65,Azelf,2.46822
66,Galvantula,2.41095
67,Tyranitar-Mega,2.37659
68,Umbreon,2.33459
69,Gyarados-Mega,2.28114
70,Thundurus-Therian,2.27351
71,Milotic,2.25442
72,Pinsir-Mega,2.23915
73,Alakazam-Mega,2.20670
74,Sylveon,2.17234
75,Snorlax,2.17043
76,Sceptile-Mega,2.02535
77,Nidoking,2.02344
78,Blissey,2.00435
79,Kingdra,1.84782
80,Feraligatr,1.82873
81,Hawlucha,1.82682
82,Gyarados,1.82301
83,Gallade-Mega,1.79055
84,Blastoise-Mega,1.73138
85,Arcanine,1.69893
86,Raikou,1.69893
87,Suicune,1.66075
88,Machamp,1.65502
89,Metagross,1.63975
90,Klefki,1.59966
91,Staraptor,1.59394
92,Jolteon,1.57485
93,Beedrill-Mega,1.52903
94,Crawdaunt,1.52903
95,Sableye,1.52522
96,Altaria-Mega,1.51949
97,Mamoswine,1.51949
98,Roserade,1.49849
99,Tentacruel,1.49467
100,Cresselia,1.46986
101,Empoleon,1.44886
102,Darmanitan,1.43932
103,Gardevoir,1.40114
104,Haxorus,1.39923
105,Slowbro-Mega,1.38014
