Rank,Pokemon,UsagePercent
1,Tyranitar,35.30223
2,Heatran,23.64313
3,Starmie,23.34362
4,Jirachi,23.06771
5,Infernape,21.13088
6,Breloom,20.40116
7,Gengar,19.03249
8,Gyarados,17.44781
9,Latias,17.24088
10,Flygon,17.13923
11,Dragonite,17.04302
12,Metagross,16.53658
13,Scizor,16.14268
14,Swampert,14.20948
15,Machamp,11.45035
16,Magnezone,11.33237
17,Bronzong,11.21619
18,Lucario,11.06008
19,Kingdra,10.88582
20,Rotom-Wash,10.74242
21,Skarmory,10.65711
22,Zapdos,10.57361
23,Azelf,9.55527
24,Rotom-Heat,9.46270
25,Empoleon,8.30278
26,Gliscor,7.92521
27,Suicune,7.73099
28,Roserade,7.53676
29,Blissey,7.48956
30,Forretress,7.25177
31,Aerodactyl,6.49846
32,Mamoswine,6.05010
33,Clefable,6.02106
34,Weavile,5.72699
35,Togekiss,5.18061
36,Celebi,4.42549
37,Hippowdon,3.89544
38,Jolteon,3.85914
39,Electivire,3.81739
40,Snorlax,3.46705
41,Tentacruel,3.32365
42,Staraptor,3.26557
43,Raikou,2.97150
44,Milotic,2.75186
45,Vaporeon,2.73734
46,Abomasnow,2.53767
47,Uxie,2.30532
48,Torterra,2.29806
49,Dusknoir,2.27264
50,Arcanine,2.19822
51,Cresselia,2.11472
52,Heracross,1.94954
53,Froslass,1.90779
54,Umbreon,1.83881
55,Alakazam,1.78617
56,Ludicolo,1.72808
57,Shaymin,1.72082
58,Honchkrow,1.69722
59,Nidoqueen,1.59376
60,Crobat,1.55927
61,Rotom-Mow,1.53748
62,Gallade,1.49029
63,Exeggutor,1.45943
64,Blastoise,1.41042
65,Spiritomb,1.36867
66,Rhyperior,1.35415
67,Luxray,1.33055
68,Sceptile,1.30514
69,Hitmontop,1.20167
70,Porygon-Z,1.19985
71,Typhlosion,1.19804
72,Houndoom,1.13814
73,Feraligatr,1.13088
74,Aggron,1.12362
75,Kabutops,1.08187
76,Venusaur,1.07097
77,Charizard,1.01833
78,Gastrodon,1.00200
79,Rotom-Frost,0.97658
80,Yanmega,0.94936
81,Walrein,0.93846
82,Cradily,0.90579
83,Rampardos,0.90398
84,Drapion,0.89490
85,Glaceon,0.82411
86,Toxicroak,0.82048
87,Gardevoir,0.80232
88,Qwilfish,0.77146
89,Donphan,0.74061
90,Hitmonlee,0.72972
91,Azumarill,0.72790
92,Tauros,0.72608
93,Blaziken,0.72245
94,Mismagius,0.69160
95,Scyther,0.68252
96,Floatzel,0.67163
97,Lapras,0.66255
98,Espeon,0.65166
99,Slowbro,0.63532
100,Weezing,0.62080
101,Smeargle,0.61536
102,Tangrowth,0.60991
103,Claydol,0.59176
104,Steelix,0.58450
105,Nidoking,0.57542
106,Hariyama,0.56090
107,Porygon2,0.55364
108,Victreebel,0.54819
109,Ambipom,0.54275
110,Marowak,0.54275
111,Pikachu,0.52823
112,Registeel,0.52278
113,Swellow,0.51552
114,Ampharos,0.49737
115,Magmortar,0.49192
116,Hypno,0.48648
117,Lanturn,0.47559
118,Miltank,0.46832
119,Regigigas,0.46469
120,Rotom-Fan,0.46469
121,Rotom,0.44654
122,Cloyster,0.44473
123,Kingler,0.42657
124,Slowking,0.41750
125,Absol,0.41205
126,Poliwrath,0.40661
127,Moltres,0.39390
128,Rapidash,0.38664
129,Leafeon,0.38301
130,Bastiodon,0.38119
131,Primeape,0.37030
132,Quagsire,0.34852
133,Drifblim,0.33763
134,Skuntank,0.32855
135,Slaking,0.31766
136,Altaria,0.31403
137,Bulbasaur,0.31040
138,Ninjask,0.30133
139,Pachirisu,0.27954
140,Armaldo,0.26865
141,Omastar,0.24687
142,Stantler,0.24687
143,Ursaring,0.24687
144,Kricketune,0.24324
145,Medicham,0.23598
146,Regice,0.23416
147,Meganium,0.22146
148,Shuckle,0.21964
149,Raichu,0.21964
150,Pidgeot,0.21419
151,Camerupt,0.20512
152,Jynx,0.19604
153,Golem,0.18697
154,Mesprit,0.18515
155,Whiscash,0.18152
156,Regirock,0.17789
157,Vespiquen,0.17063
158,Ninetales,0.16881
159,Magneton,0.16881
160,Entei,0.16518
161,Purugly,0.16155
162,Mothim,0.16155
163,Probopass,0.15974
164,Electrode,0.15248
165,Chatot,0.15066
166,Buizel,0.15066
167,Shedinja,0.14885
168,Vileplume,0.14703
169,Lopunny,0.14522
170,Hitmonchan,0.13977
171,Wormadam-Sandy,0.13977
172,Jumpluff,0.13977
173,Flareon,0.13796
174,Rhydon,0.13614
175,Articuno,0.13614
176,Lickilicky,0.13433
177,Muk,0.13070
