Rank,Pokemon,UsagePercent
1,Tyranitar,28.81806
2,Metagross,24.03718
3,Latias,23.24037
4,Bronzong,21.24834
5,Gengar,19.12351
6,Swampert,18.19389
7,Cresselia,17.06507
8,Scizor,16.60027
9,Gyarados,15.47145
10,Snorlax,15.00664
11,Kingdra,13.54582
12,Ludicolo,12.88181
13,Zapdos,12.61620
14,Machamp,12.54980
15,Heatran,12.15139
16,Empoleon,11.81939
17,Jirachi,10.82337
18,Rhyperior,10.15936
19,Hitmontop,9.76096
20,Infernape,9.62815
21,Raikou,8.63214
22,Salamence,8.49934
23,Mew,7.63612
24,Togekiss,7.56972
25,Rotom-Heat,7.56972
26,Toxicroak,6.50730
27,Dragonite,6.10890
28,Lapras,5.90969
29,Abomasnow,5.77689
30,Camerupt,5.37849
31,Clefable,4.98008
32,Dusknoir,4.71448
33,Mamoswine,4.64807
34,Uxie,4.11687
35,Suicune,3.98406
36,Weavile,3.98406
37,Azelf,3.98406
38,Staraptor,3.91766
39,Vaporeon,3.91766
40,Aerodactyl,3.85126
41,Meganium,3.85126
42,Lucario,3.78486
43,Forretress,3.78486
44,Roserade,3.71846
45,Sceptile,3.65206
46,Blissey,3.58566
47,Breloom,3.58566
48,Flygon,3.58566
49,Gliscor,3.51926
50,Hariyama,3.51926
51,Heracross,3.45286
52,Jolteon,3.38645
53,Ambipom,3.12085
54,Starmie,3.12085
55,Kabutops,3.05445
56,Arcanine,2.85525
57,Milotic,2.78884
58,Jynx,2.72244
59,Magnezone,2.52324
60,Crobat,2.45684
61,Swellow,2.39044
62,Glaceon,2.39044
63,Alakazam,2.32404
64,Celebi,2.25764
65,Exeggutor,2.19124
66,Smeargle,2.19124
67,Venusaur,2.12483
68,Froslass,2.12483
69,Slowking,2.12483
70,Mismagius,1.99203
71,Rotom-Wash,1.92563
72,Dusclops,1.92563
73,Parasect,1.85923
74,Poliwrath,1.79283
75,Typhlosion,1.79283
76,Wobbuffet,1.72643
77,Torkoal,1.72643
78,Dodrio,1.72643
79,Electivire,1.72643
80,Clamperl,1.72643
81,Tentacruel,1.66003
82,Dewgong,1.66003
83,Muk,1.59363
84,Lopunny,1.59363
85,Umbreon,1.59363
86,Purugly,1.52722
87,Omastar,1.52722
88,Luxray,1.52722
89,Shedinja,1.52722
90,Yanmega,1.39442
91,Claydol,1.32802
92,Skarmory,1.32802
93,Torterra,1.26162
94,Porygon-Z,1.19522
95,Kangaskhan,1.19522
96,Articuno,1.19522
97,Charizard,1.19522
98,Pikachu,1.19522
99,Floatzel,1.12882
100,Rotom-Mow,1.06242
101,Regigigas,1.06242
102,Medicham,1.06242
103,Moltres,1.06242
104,Raichu,0.99602
105,Hippowdon,0.92961
106,Gastrodon,0.92961
107,Noctowl,0.86321
108,Gallade,0.86321
109,Gardevoir,0.79681
110,Honchkrow,0.79681
111,Weezing,0.66401
112,Registeel,0.66401
113,Houndoom,0.66401
114,Donphan,0.59761
115,Slaking,0.59761
116,Blastoise,0.59761
117,Regice,0.59761
118,Stantler,0.53121
119,Shuckle,0.53121
120,Mr. Mime,0.46481
121,Azumarill,0.46481
122,Electrode,0.46481
123,Ninetales,0.46481
124,Shaymin,0.46481
125,Gorebyss,0.39841
126,Blaziken,0.39841
127,Absol,0.39841
128,Steelix,0.39841
129,Aggron,0.39841
130,Crawdaunt,0.39841
131,Wailord,0.39841
132,Masquerain,0.39841
133,Dugtrio,0.39841
134,Ninjask,0.39841
135,Rotom-Fan,0.39841
136,Espeon,0.39841
137,Spiritomb,0.33201
138,Aron,0.33201
139,Rampardos,0.33201
140,Slowbro,0.33201
141,Politoed,0.33201
142,Cherrim,0.33201
143,Nidoqueen,0.33201
144,Ursaring,0.33201
145,Bibarel,0.33201
146,Flareon,0.33201
147,Ditto,0.33201
148,Mantine,0.26560
149,Marowak,0.26560
150,Magcargo,0.26560
151,Drapion,0.26560
152,Miltank,0.26560
153,Hitmonchan,0.26560
154,Unown,0.19920
155,Altaria,0.19920
156,Ledian,0.19920
157,Cloyster,0.19920
158,Tauros,0.19920
159,Lanturn,0.19920
160,Beautifly,0.19920
161,Buizel,0.19920
162,Rotom-Frost,0.19920
163,Lumineon,0.19920
164,Quagsire,0.19920
165,Regirock,0.13280
166,Minun,0.13280
167,Leafeon,0.13280
168,Ampharos,0.13280
169,Golem,0.13280
170,Granbull,0.13280
171,Pelipper,0.13280
172,Scyther,0.13280
173,Feraligatr,0.13280
174,Dunsparce,0.13280
175,Bayleef,0.13280
176,Kingler,0.13280
177,Nidoking,0.13280
178,Plusle,0.13280
179,Rattata,0.13280
180,Bidoof,0.13280
181,Delcatty,0.06640
182,Hitmonlee,0.06640
183,Tropius,0.06640
184,Butterfree,0.06640
185,Chansey,0.06640
186,Linoone,0.06640
187,Mawile,0.06640
188,Starly,0.06640
189,Raticate,0.06640
190,Roselia,0.06640
191,Arbok,0.06640
192,Porygon2,0.06640
193,Bellossom,0.06640
194,Relicanth,0.06640
195,Walrein,0.06640
196,Smoochum,0.06640
197,Haunter,0.06640
198,Machoke,0.06640
199,Poliwhirl,0.06640
200,Jumpluff,0.06640
201,Victreebel,0.06640
202,Charmander,0.06640
203,Rapidash,0.06640
204,Sableye,0.06640
205,Manectric,0.06640
206,Manaphy,0.06640
207,Magmortar,0.06640
208,Shiftry,0.06640
209,Entei,0.06640
210,Tangrowth,0.06640
211,Armaldo,0.06640
212,Vileplume,0.06640
213,Wormadam-Sandy,0.06640
