Rank,Pokemon,UsagePercent
1,Cresselia,17.05882
2,Tyranitar,17.05882
3,Ferrothorn,15.29412
4,Thundurus,15.29412
5,Volcarona,14.70588
6,Politoed,14.70588
7,Hydreigon,14.11765
8,Heatran,12.35294
9,Conkeldurr,11.76471
10,Kingdra,11.76471
11,Breloom,10.58824
12,Shaymin-Sky,10.58824
13,Tornadus,10.00000
14,Blaziken,10.00000
15,Landorus-Therian,10.00000
16,Metagross,10.00000
17,Garchomp,9.41176
18,Latios,9.41176
19,Mamoswine,8.82353
20,Scizor,8.82353
21,Kyurem-Black,8.23529
22,Terrakion,8.23529
23,Mienshao,7.64706
24,Hitmontop,7.64706
25,Eelektross,6.47059
26,Infernape,6.47059
27,Amoonguss,6.47059
28,Chandelure,6.47059
29,Gengar,6.47059
30,Rotom-Wash,5.88235
31,Lucario,5.29412
32,Gyarados,5.29412
33,Excadrill,5.29412
34,Thundurus-Therian,5.29412
35,Keldeo,5.29412
36,Scrafty,4.70588
37,Dragonite,4.70588
38,Abomasnow,4.70588
39,Swampert,4.11765
40,Salamence,4.11765
41,Blastoise,4.11765
42,Charizard,4.11765
43,Jellicent,4.11765
44,Starmie,3.52941
45,Alakazam,3.52941
46,Gastrodon,3.52941
47,Suicune,3.52941
48,Ludicolo,3.52941
49,Manaphy,3.52941
50,Snorlax,2.94118
51,Latias,2.94118
52,Krookodile,2.94118
53,Torterra,2.94118
54,Togekiss,2.94118
55,Haxorus,2.94118
56,Empoleon,2.94118
57,Heracross,2.94118
58,Feraligatr,2.94118
59,Darmanitan,2.94118
60,Samurott,2.94118
61,Tornadus-Therian,2.94118
62,Ambipom,2.35294
63,Serperior,2.35294
64,Celebi,2.35294
65,Rhyperior,2.35294
66,Crobat,2.35294
67,Jolteon,2.35294
68,Gliscor,2.35294
69,Toxicroak,2.35294
70,Umbreon,2.35294
71,Zoroark,2.35294
72,Magnezone,2.35294
73,Espeon,2.35294
74,Gallade,2.35294
75,Porygon-Z,1.76471
76,Emolga,1.76471
77,Emboar,1.76471
78,Absol,1.76471
79,Azumarill,1.76471
80,Scolipede,1.76471
81,Meloetta,1.76471
82,Venusaur,1.76471
83,Beartic,1.76471
84,Cloyster,1.76471
85,Arbok,1.76471
86,Blissey,1.76471
87,Slaking,1.76471
88,Vaporeon,1.76471
89,Typhlosion,1.76471
90,Escavalier,1.76471
91,Ninetales,1.76471
92,Bronzong,1.17647
93,Cobalion,1.17647
94,Deoxys-Attack,1.17647
95,Altaria,1.17647
96,Aggron,1.17647
97,Arcanine,1.17647
98,Mismagius,1.17647
99,Durant,1.17647
100,Porygon2,1.17647
101,Ampharos,1.17647
102,Crawdaunt,1.17647
103,Darkrai,1.17647
104,Mew,1.17647
105,Gothitelle,1.17647
106,Seismitoad,1.17647
107,Musharna,1.17647
108,Dragonair,1.17647
109,Reuniclus,1.17647
110,Gardevoir,1.17647
111,Audino,1.17647
112,Braviary,1.17647
113,Smeargle,1.17647
114,Sableye,1.17647
115,Dugtrio,1.17647
116,Nidoking,1.17647
117,Maractus,1.17647
118,Xatu,1.17647
119,Sceptile,1.17647
120,Froslass,1.17647
121,Azelf,1.17647
122,Pikachu,1.17647
123,Magmortar,1.17647
124,Galvantula,1.17647
125,Luxray,1.17647
126,Flygon,1.17647
127,Tangrowth,1.17647
128,Shedinja,1.17647
129,Carracosta,1.17647
130,Skarmory,1.17647
131,Archeops,0.58824
132,Spiritomb,0.58824
133,Liepard,0.58824
134,Swellow,0.58824
135,Beedrill,0.58824
136,Poliwrath,0.58824
137,Deino,0.58824
138,Donphan,0.58824
139,Wobbuffet,0.58824
140,Chansey,0.58824
141,Rhydon,0.58824
142,Exeggutor,0.58824
143,Milotic,0.58824
144,Ditto,0.58824
145,Linoone,0.58824
146,Lilligant,0.58824
147,Hippowdon,0.58824
148,Lapras,0.58824
149,Bisharp,0.58824
150,Sharpedo,0.58824
151,Omastar,0.58824
152,Leafeon,0.58824
153,Cofagrigus,0.58824
154,Tepig,0.58824
155,Oshawott,0.58824
156,Staraptor,0.58824
157,Slowbro,0.58824
158,Piplup,0.58824
159,Raikou,0.58824
160,Garbodor,0.58824
161,Marowak,0.58824
162,Glaceon,0.58824
163,Noctowl,0.58824
164,Primeape,0.58824
165,Palpitoad,0.58824
166,Lampent,0.58824
167,Sawsbuck,0.58824
168,Golduck,0.58824
169,Cottonee,0.58824
170,Ursaring,0.58824
171,Deerling,0.58824
172,Druddigon,0.58824
173,Haunter,0.58824
174,Whiscash,0.58824
175,Flareon,0.58824
176,Sandslash,0.58824
177,Victreebel,0.58824
178,Whimsicott,0.58824
179,Probopass,0.58824
180,Simipour,0.58824
181,Pidgeot,0.58824
182,Tentacruel,0.58824
183,Kingler,0.58824
184,Golbat,0.58824
185,Seviper,0.58824
186,Electivire,0.58824
187,Manectric,0.58824
188,Zapdos,0.58824
189,Forretress,0.58824
190,Rotom-Fan,0.58824
191,Unfezant,0.58824
192,Weavile,0.58824
193,Fraxure,0.58824
194,Leavanny,0.58824
195,Deoxys-Speed,0.58824
196,Octillery,0.58824
197,Treecko,0.58824
198,Miltank,0.58824
199,Blitzle,0.58824
200,Hitmonchan,0.58824
201,Clefable,0.58824
202,Shiftry,0.58824
203,Rotom-Heat,0.58824
204,Steelix,0.58824
205,Armaldo,0.58824
206,Bouffalant,0.58824
207,Landorus,0.58824
208,Zigzagoon,0.58824
209,Clefairy,0.58824
210,Dusclops,0.58824
211,Mr. Mime,0.58824
