Rank,Pokemon,UsagePercent
1,Incineroar,17.77271
2,Amoonguss,14.58503
3,Rillaboom,14.16925
4,Whimsicott,14.16925
5,Dragapult,13.14202
6,Dracovish,10.54133
7,Urshifu-Rapid-Strike,9.23692
8,Zeraora,8.91081
9,Regieleki,8.86189
10,Tyranitar,8.03033
11,Landorus-Therian,7.71238
12,Gastrodon,7.64715
13,Hatterene,7.56563
14,Heatran,7.36997
15,Politoed,7.00310
16,Togekiss,6.98679
17,Arcanine,6.97049
18,Pelipper,6.75037
19,Torkoal,6.62808
20,Grimmsnarl,6.50579
21,Shedinja,6.25306
22,Milotic,6.11446
23,Indeedee-F,5.95141
24,Mew,5.85358
25,Porygon2,5.68237
26,Ninetales-Alola,5.58454
27,Ferrothorn,5.16061
28,Tapu Lele,5.09539
29,Alcremie,5.09539
30,Metagross,4.82635
31,Celesteela,4.77743
32,Tapu Koko,4.72037
33,Excadrill,4.69591
34,Kyurem-Black,4.45948
35,Toxapex,4.41872
36,Clefable,4.10892
37,Zapdos,4.10892
38,Naganadel,4.08446
39,Stakataka,4.06000
40,Sylveon,3.91326
41,Garchomp,3.61976
42,Ninetales,3.51378
43,Lucario,3.45671
44,Corviknight,3.44856
45,Cinderace,3.29366
46,Charizard,3.29366
47,Nidoking,3.26920
48,Oranguru,3.22844
49,Aegislash,3.17137
50,Cresselia,3.13060
51,Ludicolo,3.07354
52,Tapu Fini,2.93494
53,Comfey,2.93494
54,Blastoise,2.81265
55,Venusaur,2.79635
56,Pheromosa,2.77189
57,Weavile,2.76374
58,Toxicroak,2.69852
59,Thundurus-Therian,2.60884
60,Volcanion,2.60068
61,Scizor,2.60068
62,Kingdra,2.55992
63,Machamp,2.54362
64,Snorlax,2.51101
65,Shuckle,2.45394
66,Zygarde,2.44579
67,Malamar,2.43763
68,Bisharp,2.38872
69,Regigigas,2.38056
70,Primarina,2.32350
71,Hitmontop,2.32350
72,Gyarados,2.31534
73,Krookodile,2.29904
74,Blissey,2.26643
75,Kommo-o,2.25827
76,Chandelure,2.24197
77,Necrozma,2.15229
78,Genesect,2.14414
79,Dusclops,2.10338
80,Tsareena,2.10338
