Rank,Pokemon,UsagePercent
1,Incineroar,16.46372
2,Whimsicott,12.52631
3,Rillaboom,11.41067
4,Dragapult,9.74341
5,Dracovish,9.70293
6,Tyranitar,9.42550
7,Dusclops,9.32079
8,Amoonguss,9.29380
9,Regieleki,8.61319
10,Landorus-Therian,7.87698
11,Tapu Fini,7.86835
12,Hatterene,6.95942
13,Gastrodon,6.89573
14,Urshifu-Rapid-Strike,6.87198
15,Torkoal,6.68739
16,Excadrill,6.52547
17,Metagross,6.45153
18,Togekiss,6.39054
19,Mew,6.38784
20,Pelipper,6.26963
21,Kartana,6.22429
22,Indeedee-F,6.19785
23,Moltres-Galar,5.89667
24,Celesteela,5.60359
25,Tapu Koko,5.59604
26,Glastrier,5.18529
27,Comfey,5.03956
28,Ferrothorn,4.90949
29,Zapdos,4.67686
30,Zeraora,4.64987
31,Cinderace,4.47985
32,Heatran,4.42426
33,Garchomp,4.19811
34,Venusaur,4.06533
35,Ninetales-Alola,4.05022
36,Arcanine,3.98815
37,Stakataka,3.95468
38,Grimmsnarl,3.94713
39,Malamar,3.86239
40,Diancie,3.80032
41,Milotic,3.79816
42,Clefable,3.64433
43,Zygarde,3.54340
44,Zapdos-Galar,3.52775
45,Genesect,3.49698
46,Cresselia,3.35503
47,Ninetales,3.35449
48,Sylveon,3.22711
49,Blastoise,3.18393
50,Tapu Lele,3.17098
51,Shedinja,3.16828
52,Politoed,3.14075
53,Porygon2,3.10135
54,Volcarona,2.94537
55,Rhyperior,2.93727
56,Volcanion,2.89139
57,Corviknight,2.86171
58,Tsareena,2.84713
59,Blacephalon,2.77913
60,Dracozolt,2.77697
61,Landorus,2.74674
62,Kyurem-Black,2.70896
63,Dragonite,2.70680
64,Primarina,2.63502
65,Nihilego,2.63340
66,Oranguru,2.55999
67,Charizard,2.55729
68,Regigigas,2.51357
69,Regidrago,2.47741
70,Chandelure,2.43045
71,Clefairy,2.42236
72,Lucario,2.40185
73,Kingdra,2.31657
74,Shuckle,2.28742
75,Scizor,2.27393
76,Marowak-Alola,2.21186
77,Indeedee,2.20538
78,Gardevoir,2.19675
79,Swampert,2.17408
80,Weezing-Galar,2.10283
81,Conkeldurr,2.10229
82,Pheromosa,2.10175
83,Barraskewda,2.08070
84,Krookodile,2.04022
85,Meowstic,2.01593
86,Kommo-o,2.00028
87,Raichu,1.99111
88,Cradily,1.98841
89,Alcremie,1.93011
90,Blaziken,1.91500
91,Weavile,1.91122
92,Toxapex,1.91014
93,Sableye,1.88586
94,Victini,1.85077
95,Gengar,1.84052
96,Rotom-Wash,1.83836
97,Spectrier,1.82271
98,Swoobat,1.79032
99,Snorlax,1.77305
100,Gyarados,1.77089
101,Coalossal,1.75524
102,Hippowdon,1.75308
103,Terrakion,1.73959
104,Alakazam,1.71260
105,Ludicolo,1.65862
106,Aegislash,1.61652
107,Klefki,1.60087
108,Inteleon,1.57281
109,Lurantis,1.57065
110,Blissey,1.55607
111,Gigalith,1.53502
112,Azumarill,1.49994
113,Nidoking,1.48591
114,Mimikyu,1.48375
115,Mamoswine,1.44759
116,Lapras,1.44165
117,Heliolisk,1.42816
118,Hitmontop,1.41682
119,Hawlucha,1.41358
120,Hydreigon,1.39577
121,Suicune,1.36069
122,Toxtricity,1.35853
123,Lopunny,1.34396
124,Salamence,1.33586
125,Ribombee,1.32668
126,Durant,1.32614
127,Bisharp,1.31805
128,Jellicent,1.31319
129,Tornadus,1.29160
130,Pincurchin,1.27379
131,Arctozolt,1.24248
132,Froslass,1.20362
133,Naganadel,1.18473
134,Espeon,1.18095
135,Scrafty,1.17825
136,Chansey,1.15397
137,Entei,1.14155
138,Latios,1.11187
139,Reuniclus,1.09567
140,Mienshao,1.09244
141,Talonflame,1.07894
142,Jolteon,1.07678
143,Slowking-Galar,1.06707
144,Rotom-Heat,1.06005
145,Darmanitan-Galar,1.03684
146,Vanilluxe,1.00554
147,Necrozma,0.99312
148,Thundurus-Therian,0.99204
149,Vikavolt,0.98611
150,Salazzle,0.97531
151,Porygon-Z,0.96452
152,Araquanid,0.95318
153,Accelgor,0.95318
154,Ditto,0.95210
155,Articuno-Galar,0.93969
156,Electivire,0.93915
157,Goodra,0.93483
158,Audino,0.92404
159,Butterfree,0.91540
160,Braviary,0.88518
161,Raichu-Alola,0.88302
162,Manectric,0.87816
163,Bronzong,0.87222
164,Seismitoad,0.86952
165,Mandibuzz,0.86305
166,Cloyster,0.85873
167,Aurorus,0.85657
168,Galvantula,0.85603
169,Crobat,0.85279
170,Togedemaru,0.82958
171,Riolu,0.82526
172,Abomasnow,0.81879
173,Xurkitree,0.81555
174,Clawitzer,0.80853
175,Aerodactyl,0.80475
176,Drapion,0.78586
177,Weezing,0.78101
178,Runerigus,0.77129
179,Latias,0.76319
180,Polteageist,0.76050
181,Umbreon,0.75888
182,Slowbro-Galar,0.75132
183,Sceptile,0.75078
184,Tapu Bulu,0.74592
185,Thundurus,0.73567
186,Glaceon,0.72649
187,Liepard,0.71732
188,Cofagrigus,0.71516
189,Gallade,0.71030
190,Toxicroak,0.70814
191,Mr. Mime,0.69735
192,Slowbro,0.69357
193,Arctovish,0.69303
194,Lanturn,0.68439
195,Obstagoon,0.67899
196,Roserade,0.67576
197,Leafeon,0.67360
198,Vaporeon,0.66928
199,Drampa,0.66820
