Rank,Pokemon,UsagePercent
1,Aegislash,25.44163
2,Landorus-Therian,21.87020
3,Kangaskhan-Mega,21.04455
4,Amoonguss,20.77573
5,Ferrothorn,12.90323
6,Sylveon,12.86482
7,Talonflame,12.13518
8,Zapdos,11.92396
9,Thundurus,11.63594
10,Arcanine,11.32873
11,Gastrodon,10.81029
12,Greninja,10.63748
13,Rotom-Wash,10.40707
14,Charizard-Mega-Y,10.21505
15,Charizard-Mega-X,9.48541
16,Tyranitar,8.19892
17,Garchomp,7.89171
18,Heatran,7.68049
19,Hitmontop,7.43088
20,Manectric-Mega,7.27727
21,Delphox,7.10445
22,Chesnaught,7.08525
23,Noivern,6.93164
24,Gengar,6.87404
25,Togekiss,6.83564
26,Clefable,6.73963
27,Hydreigon,6.39401
28,Scrafty,6.12519
29,Gengar-Mega,5.85637
30,Volcanion,5.72197
31,Cresselia,5.58756
32,Sceptile-Mega,5.52995
33,Suicune,5.51075
34,Whimsicott,5.28034
35,Azumarill,4.99232
36,Venusaur,4.62750
37,Politoed,4.47389
38,Scizor,4.35868
39,Gyarados,3.87865
40,Gardevoir-Mega,3.85945
41,Raichu,3.84025
42,Latios,3.82104
43,Venusaur-Mega,3.78264
44,Darkrai,3.66743
45,Gliscor,3.55223
46,Hitmonlee,3.55223
47,Salamence-Mega,3.39862
48,Breloom,3.36022
49,Genesect,3.26421
50,Camerupt-Mega,3.18740
51,Blaziken-Mega,3.07220
52,Conkeldurr,2.99539
53,Excadrill,2.95699
54,Swampert-Mega,2.88018
55,Kyurem-Black,2.88018
56,Bisharp,2.74578
57,Tyranitar-Mega,2.72657
58,Keldeo,2.64977
59,Rhyperior,2.63057
60,Bronzong,2.61137
61,Gardevoir,2.57296
62,Rampardos,2.55376
63,Milotic,2.45776
64,Snorlax,2.45776
65,Ludicolo,2.43856
66,Goodra,2.40015
67,Volcarona,2.40015
68,Cloyster,2.40015
69,Salamence,2.22734
70,Shaymin-Sky,2.18894
71,Sableye,2.18894
72,Rotom-Mow,2.15054
73,Diancie-Mega,2.09293
74,Aromatisse,2.03533
75,Krookodile,1.97773
76,Skarmory,1.95853
77,Metagross,1.93932
78,Electivire,1.92012
79,Garchomp-Mega,1.90092
80,Weavile,1.88172
81,Latios-Mega,1.74731
82,Terrakion,1.68971
83,Wobbuffet,1.61290
84,Lucario-Mega,1.61290
85,Metagross-Mega,1.59370
86,Clefairy,1.59370
87,Tornadus,1.57450
88,Pachirisu,1.55530
89,Diancie,1.53610
90,Hypno,1.47849
91,Blissey,1.47849
92,Chandelure,1.47849
93,Landorus,1.42089
94,Shedinja,1.42089
95,Blastoise,1.40169
96,Lopunny-Mega,1.40169
97,Infernape,1.40169
98,Florges,1.36329
99,Deoxys-Speed,1.36329
100,Durant,1.34409
101,Gyarados-Mega,1.32488
102,Blaziken,1.28648
103,Mawile-Mega,1.28648
104,Eelektross,1.24808
105,Smeargle,1.24808
106,Abomasnow,1.20968
107,Slaking,1.15207
108,Dragonite,1.15207
109,Ninetales,1.09447
110,Sableye-Mega,1.09447
111,Escavalier,1.09447
112,Regigigas,1.07527
113,Blastoise-Mega,1.07527
114,Kingdra,1.05607
115,Parasect,1.03687
116,Aerodactyl-Mega,1.03687
117,Trevenant,0.99846
118,Aerodactyl,0.99846
119,Mamoswine,0.99846
120,Drapion,0.97926
121,Aggron-Mega,0.96006
122,Starmie,0.94086
123,Clawitzer,0.94086
124,Scizor-Mega,0.92166
125,Cradily,0.92166
126,Luxray,0.90246
127,Porygon2,0.88326
128,Gallade-Mega,0.88326
129,Azelf,0.86406
130,Typhlosion,0.86406
131,Thundurus-Therian,0.86406
132,Heliolisk,0.82565
133,Raikou,0.82565
134,Jellicent,0.82565
135,Medicham-Mega,0.82565
136,Meowstic,0.80645
137,Serperior,0.80645
138,Mew,0.80645
139,Jolteon,0.76805
