Rank,Pokemon,UsagePercent
1,Aegislash,20.46656
2,Landorus-Therian,18.77138
3,Amoonguss,15.66096
4,Talonflame,14.91446
5,Rotom-Wash,13.18818
6,Kangaskhan-Mega,12.62830
7,Garchomp,12.53499
8,Charizard-Mega-Y,12.09953
9,Thundurus,11.36858
10,Gastrodon,10.90202
11,Togekiss,10.82426
12,Arcanine,10.40435
13,Ferrothorn,9.82893
14,Gengar-Mega,9.37792
15,Sylveon,8.80249
16,Tyranitar,7.62053
17,Heatran,7.55832
18,Conkeldurr,6.81182
19,Politoed,6.71851
20,Gardevoir-Mega,6.08087
21,Whimsicott,6.04977
22,Gengar,5.98756
23,Azumarill,5.90980
24,Salamence-Mega,5.90980
25,Lucario-Mega,5.78538
26,Weavile,5.70762
27,Cresselia,5.48989
28,Volcanion,5.39658
29,Breloom,5.38103
30,Venusaur,5.20995
31,Zapdos,5.20995
32,Latios,5.11664
33,Milotic,4.57232
34,Hydreigon,4.55677
35,Gardevoir,4.51011
36,Scizor-Mega,4.30793
37,Bisharp,4.27683
38,Hitmontop,3.84137
39,Gothitelle,3.82582
40,Greninja,3.79471
41,Terrakion,3.67030
42,Dragonite,3.65474
43,Clefable,3.53033
44,Ludicolo,3.53033
45,Salamence,3.42146
46,Suicune,3.42146
47,Kyurem-Black,3.39036
48,Ninetales,3.31260
49,Snorlax,3.29705
50,Scrafty,3.21928
51,Swampert-Mega,3.07932
52,Raichu,3.04821
53,Venusaur-Mega,2.98600
54,Charizard-Mega-X,2.87714
55,Mawile-Mega,2.87714
56,Goodra,2.78383
57,Scizor,2.78383
58,Volcarona,2.64386
59,Blaziken,2.64386
60,Keldeo,2.55054
61,Excadrill,2.37947
62,Blaziken-Mega,2.28616
63,Jolteon,2.25505
64,Gyarados,2.23950
65,Blastoise-Mega,2.22395
66,Meowstic,2.20840
67,Metagross-Mega,2.20840
68,Mew,2.19285
69,Shedinja,2.19285
70,Kingdra,2.19285
71,Garchomp-Mega,2.11509
72,Sceptile-Mega,2.11509
73,Shaymin-Sky,2.11509
74,Reuniclus,2.09953
75,Hoopa-Unbound,2.08398
76,Gyarados-Mega,2.03733
77,Metagross,2.02177
78,Magnezone,1.95956
79,Serperior,1.94401
80,Shuckle,1.88180
81,Gallade-Mega,1.81960
82,Genesect,1.77294
83,Dusclops,1.72628
84,Chandelure,1.72628
85,Nidoking,1.67963
86,Victini,1.64852
87,Mamoswine,1.63297
88,Gliscor,1.60187
89,Infernape,1.60187
90,Sableye,1.57076
91,Jellicent,1.53966
92,Diancie-Mega,1.52411
