Rank,Pokemon,UsagePercent
1,Metagross,62.56117
2,Gengar,42.65905
3,Zapdos,39.55954
4,Tyranitar,33.76835
5,Salamence,29.69005
6,Swampert,25.12235
7,Ludicolo,24.14356
8,Gyarados,20.30995
9,Deoxys-Speed,17.37357
10,Kingdra,14.27406
11,Dusclops,12.64274
12,Moltres,12.07178
13,Jirachi,10.68515
14,Claydol,10.27732
15,Jolteon,8.64600
16,Aerodactyl,8.23817
17,Suicune,7.66721
18,Snorlax,7.58564
19,Omastar,7.50408
20,Hariyama,7.34095
21,Dugtrio,7.01468
22,Skarmory,6.44372
23,Blissey,6.03589
24,Arcanine,5.70962
25,Celebi,5.62806
26,Milotic,5.30179
27,Raikou,4.97553
28,Flygon,4.97553
29,Breloom,4.56770
30,Regice,4.56770
31,Alakazam,4.32300
32,Houndoom,4.24144
33,Shiftry,4.07830
34,Starmie,3.99674
35,Charizard,3.67047
36,Heracross,3.58891
37,Minun,3.50734
38,Plusle,3.50734
39,Exeggutor,3.42577
40,Medicham,3.42577
41,Forretress,3.42577
42,Slaking,3.34421
43,Jumpluff,3.34421
44,Blaziken,3.26264
45,Sceptile,3.26264
46,Gardevoir,3.18108
47,Rhydon,3.01794
48,Marowak,3.01794
49,Clefable,2.93638
50,Entei,2.85481
51,Dragonite,2.52855
52,Kabutops,2.36542
53,Jynx,2.36542
54,Articuno,2.20228
55,Lapras,2.12072
56,Wobbuffet,2.03915
57,Tauros,2.03915
58,Shedinja,1.95759
59,Porygon2,1.87602
60,Crobat,1.87602
61,Politoed,1.79445
62,Ninjask,1.79445
63,Magneton,1.79445
64,Umbreon,1.71289
65,Qwilfish,1.54976
66,Hitmontop,1.54976
67,Regirock,1.46819
68,Weezing,1.38662
69,Togetic,1.38662
70,Dewgong,1.38662
71,Steelix,1.30506
72,Espeon,1.30506
73,Kangaskhan,1.22349
74,Pikachu,1.14192
75,Sableye,1.06036
76,Electabuzz,1.06036
77,Smeargle,0.89723
78,Registeel,0.89723
79,Swellow,0.81566
80,Diglett,0.81566
81,Dodrio,0.73409
82,Scizor,0.73409
83,Machamp,0.65253
84,Cacturne,0.65253
85,Gligar,0.65253
86,Venusaur,0.65253
87,Nosepass,0.65253
88,Golduck,0.65253
89,Mr. Mime,0.65253
90,Manectric,0.65253
91,Vileplume,0.65253
92,Aggron,0.57096
93,Trapinch,0.57096
94,Donphan,0.57096
95,Slowbro,0.48940
96,Cloyster,0.48940
97,Lanturn,0.48940
98,Geodude,0.40783
99,Rapidash,0.40783
100,Kecleon,0.40783
101,Corphish,0.32626
102,Altaria,0.32626
103,Golem,0.32626
104,Muk,0.32626
105,Vaporeon,0.32626
106,Lickitung,0.32626
107,Armaldo,0.32626
108,Ninetales,0.32626
109,Glalie,0.32626
110,Hitmonlee,0.24470
111,Raichu,0.24470
112,Absol,0.24470
113,Sharpedo,0.24470
114,Banette,0.24470
115,Haunter,0.24470
116,Misdreavus,0.24470
117,Wailord,0.24470
118,Slowking,0.24470
119,Typhlosion,0.24470
120,Meganium,0.24470
121,Gorebyss,0.16313
122,Nidoqueen,0.16313
123,Sandslash,0.16313
124,Piloswine,0.16313
125,Exploud,0.16313
126,Pelipper,0.16313
127,Cradily,0.16313
128,Persian,0.16313
129,Shuckle,0.16313
130,Lombre,0.08157
131,Mightyena,0.08157
132,Linoone,0.08157
133,Zangoose,0.08157
134,Ampharos,0.08157
135,Noctowl,0.08157
136,Walrein,0.08157
137,Crawdaunt,0.08157
138,Meowth,0.08157
139,Swalot,0.08157
140,Feraligatr,0.08157
141,Masquerain,0.08157
142,Luvdisc,0.08157
143,Whiscash,0.08157
144,Hypno,0.08157
145,Combusken,0.08157
146,Victreebel,0.08157
147,Tentacruel,0.08157
148,Lunatone,0.08157
149,Lairon,0.08157
150,Electrode,0.08157
151,Pichu,0.08157
152,Solrock,0.08157
153,Xatu,0.08157
154,Miltank,0.08157
155,Seaking,0.08157
156,Torchic,0.08157
157,Quilava,0.08157
158,Camerupt,0.08157
159,Venomoth,0.08157
160,Sunflora,0.08157
