Rank,Pokemon,UsagePercent
1,Incineroar,29.07728
2,Amoonguss,16.03165
3,Torkoal,12.99230
4,Rillaboom,12.65634
5,Gholdengo,11.80702
6,Chien-Pao,11.42526
7,Tornadus,10.70722
8,Iron Hands,10.26601
9,Ogerpon-Wellspring,9.97757
10,Indeedee-F,9.92989
11,Farigiraf,9.92581
12,Dragonite,9.65980
13,Whimsicott,9.15225
14,Sinistcha,8.87808
15,Ursaluna,8.63607
16,Kingambit,8.32975
17,Cresselia,7.95411
18,Hatterene,7.75899
19,Ninetales-Alola,7.54458
20,Chi-Yu,7.25018
21,Raging Bolt,7.24219
22,Walking Wake,6.89728
23,Ursaluna-Bloodmoon,6.80506
24,Pelipper,6.73165
25,Landorus,6.14599
26,Glimmora,6.02036
27,Grimmsnarl,5.97801
28,Landorus-Therian,5.95025
29,Tyranitar,5.85583
30,Garchomp,5.17747
31,Diancie,4.98879
32,Ogerpon-Hearthflame,4.61392
33,Dragapult,4.47825
34,Sneasler,4.23765
35,Primarina,4.02372
36,Gastrodon,3.59678
37,Armarouge,3.58800
38,Corviknight,3.47193
39,Garganacl,3.37532
40,Porygon2,3.30176
41,Clefairy,3.23588
42,Roaring Moon,3.22961
43,Volcanion,3.18569
44,Regidrago,3.18130
45,Gouging Fire,3.04421
46,Ting-Lu,3.00249
47,Iron Bundle,2.94164
48,Milotic,2.89553
49,Typhlosion-Hisui,2.82698
50,Meowscarada,2.76676
51,Metagross,2.75844
52,Maushold,2.75640
53,Gliscor,2.73931
54,Volcarona,2.72707
55,Scizor,2.54121
56,Serperior,2.44444
57,Weezing-Galar,2.43816
58,Murkrow,2.41887
59,Gyarados,2.26046
60,Blaziken,2.20415
61,Kyurem,2.17592
62,Ceruledge,2.16117
63,Kommo-o,2.10675
64,Comfey,2.07773
65,Indeedee,2.06691
66,Excadrill,2.02770
67,Arcanine-Hisui,2.01123
68,Smeargle,1.99131
69,Heatran,1.98049
70,Venusaur,1.98033
71,Flamigo,1.98002
72,Ninetales,1.94175
73,Politoed,1.93469
74,Basculegion-F,1.91602
75,Mew,1.90708
76,Goodra-Hisui,1.86583
77,Clefable,1.85533
78,Araquanid,1.82945
79,Moltres-Galar,1.82004
80,Sylveon,1.79651
81,Regieleki,1.78475
82,Lilligant-Hisui,1.76216
83,Greninja,1.74742
84,Sableye,1.69785
85,Talonflame,1.68860
86,Ogerpon-Cornerstone,1.66037
87,Iron Valiant,1.64468
88,Skeledirge,1.64170
89,Toxapex,1.55183
90,Malamar,1.51576
91,Great Tusk,1.51576
92,Baxcalibur,1.50007
93,Charizard,1.48925
94,Arcanine,1.47623
95,Mimikyu,1.47325
96,Slaking,1.46729
97,Palafin,1.45772
98,Thundurus,1.45709
99,Latios,1.44674
100,Hoopa-Unbound,1.43514
101,Regigigas,1.40439
102,Snorlax,1.40047
103,Zapdos,1.39985
104,Azumarill,1.38793
105,Toedscruel,1.35985
106,Enamorus,1.34354
107,Kingdra,1.34260
108,Gallade,1.33523
109,Samurott-Hisui,1.33476
110,Oranguru,1.31060
111,Clodsire,1.30135
112,Gengar,1.28833
113,Iron Crown,1.28551
114,Pecharunt,1.27359
115,Gardevoir,1.26276
116,Pawmot,1.26167
117,Empoleon,1.25994
118,Dusclops,1.21853
119,Bronzong,1.16364
120,Zoroark-Hisui,1.14356
121,Breloom,1.13650
122,Alcremie,1.13603
123,Iron Moth,1.13588
124,Hydreigon,1.11141
125,Abomasnow,1.07863
126,Quaquaval,1.06686
127,Blastoise,1.06671
128,Raichu,1.02279
129,Terrakion,1.02044
130,Salamence,1.01181
131,Lucario,1.00271
132,Blissey,0.99973
133,Cinderace,0.98483
134,Chandelure,0.97777
135,Tinkaton,0.97229
136,Brute Bonnet,0.97166
137,Umbreon,0.97056
138,Houndstone,0.95786
139,Slowking-Galar,0.94468
140,Kleavor,0.93464
141,Rotom-Wash,0.93135
142,Kilowattrel,0.91268
143,Hitmontop,0.91065
144,Hydrapple,0.90704
145,Pincurchin,0.90453
146,Tsareena,0.89135
147,Krookodile,0.86814
148,Lapras,0.85936
149,Weavile,0.81121
150,Espeon,0.80430
151,Deoxys,0.80352
152,Toxtricity,0.76054
153,Muk-Alola,0.75129
154,Weezing,0.74909
155,Dondozo,0.74110
156,Thundurus-Therian,0.73686
157,Lurantis,0.72839
158,Ludicolo,0.72745
159,Jolteon,0.72745
160,Swampert,0.71616
161,Orthworm,0.71286
162,Medicham,0.71082
163,Arboliva,0.69969
164,Conkeldurr,0.69530
165,Rhyperior,0.69122
166,Oricorio-Pom-Pom,0.67632
167,Scream Tail,0.67177
168,Ribombee,0.66299
169,Fezandipiti,0.64652
170,Noivern,0.63915
171,Cetitan,0.63115
172,Reuniclus,0.62707
173,Scrafty,0.62111
174,Infernape,0.61734
175,Hippowdon,0.61640
176,Barraskewda,0.61499
177,Grafaiai,0.61483
178,Deoxys-Defense,0.60903
179,Zapdos-Galar,0.60825
180,Overqwil,0.60589
181,Jumpluff,0.60197
182,Jirachi,0.59931
183,Lilligant,0.59288
184,Vaporeon,0.58707
185,Shiftry,0.58597
186,Klefki,0.58456
187,Meowstic,0.57327
188,Froslass,0.57186
189,Espathra,0.57076
190,Wo-Chien,0.56731
191,Sceptile,0.56213
192,Mienshao,0.55727
193,Toxicroak,0.55429
194,Spectrier,0.54912
195,Ambipom,0.53861
196,Latias,0.53547
197,Articuno,0.52951
198,Dudunsparce,0.52826
199,Frosmoth,0.52433
200,Scovillain,0.51916
201,Oricorio-Sensu,0.51492
202,Salazzle,0.51398
203,Vivillon,0.51179
204,Okidogi,0.50896
205,Mamoswine,0.50708
206,Typhlosion,0.50536
207,Cloyster,0.50536
208,Glaceon,0.50112
209,Galvantula,0.49814
210,Exeggutor,0.49736
211,Articuno-Galar,0.49689
212,Slowking,0.49422
213,Porygon-Z,0.49077
214,Mudsdale,0.48716
215,Goodra,0.48042
216,Skarmory,0.47697
217,Eelektross,0.47195
218,Shaymin-Sky,0.47163
219,Slowbro,0.46740
220,Meloetta,0.46489
221,Iron Boulder,0.46097
222,Feraligatr,0.45971
223,Rabsca,0.45752
224,Bellibolt,0.44905
225,Glastrier,0.44591
226,Delphox,0.44497
227,Entei,0.44419
228,Vikavolt,0.44403
229,Haxorus,0.44168
230,Electivire,0.44058
231,Decidueye-Hisui,0.42521
232,Cinccino,0.42458
233,Drifblim,0.42270
234,Tornadus-Therian,0.42176
235,Coalossal,0.42066
236,Chesnaught,0.41815
237,Hawlucha,0.41156
238,Ditto,0.40905
239,Inteleon,0.40748
240,Florges,0.40670
241,Manaphy,0.40450
242,Golduck,0.40043
243,Iron Treads,0.39870
244,Leafeon,0.39588
245,Iron Jugulis,0.39368
246,Registeel,0.38741
247,Chansey,0.38647
248,Ogerpon,0.38506
249,Cyclizar,0.38459
250,Keldeo,0.38364
251,Rampardos,0.38255
252,Alomomola,0.38208
253,Torterra,0.38176
254,Masquerain,0.37768
255,Poliwrath,0.37063
256,Gothitelle,0.36890
257,Golem-Alola,0.36749
258,Bastiodon,0.36608
259,Tauros-Paldea-Blaze,0.36592
260,Pachirisu,0.36529
261,Magnezone,0.36420
262,Pikachu,0.36310
263,Azelf,0.36106
264,Heracross,0.35729
265,Electabuzz,0.35667
266,Forretress,0.35588
267,Staraptor,0.35494
268,Yanmega,0.35275
269,Magmar,0.35165
270,Altaria,0.34961
271,Oricorio,0.34584
272,Flygon,0.34522
273,Spiritomb,0.34506
274,Wyrdeer,0.34490
275,Polteageist,0.33832
276,Vileplume,0.33737
277,Exeggutor-Alola,0.33722
278,Raichu-Alola,0.33659
279,Regirock,0.33518
280,Rhydon,0.33157
281,Slither Wing,0.32985
282,Suicune,0.32781
283,Clawitzer,0.32436
284,Trevenant,0.32342
285,Hariyama,0.32294
286,Golurk,0.31902
287,Lokix,0.31463
288,Appletun,0.31448
289,Braviary-Hisui,0.31322
290,Slowbro-Galar,0.30820
291,Rotom-Heat,0.30475
292,Lanturn,0.30381
293,Enamorus-Therian,0.30256
294,Volbeat,0.30177
295,Dachsbun,0.29738
296,Deoxys-Speed,0.28420
297,Falinks,0.28342
298,Sandy Shocks,0.28264
299,Ampharos,0.27966
300,Regice,0.27871
301,Decidueye,0.27479
302,Luxray,0.26664
303,Riolu,0.26130
304,Tauros-Paldea-Aqua,0.25770
305,Quagsire,0.25456
306,Bisharp,0.25425
307,Carbink,0.25080
308,Palossand,0.24719
309,Dusknoir,0.24546
310,Lycanroc-Dusk,0.24201
311,Brambleghast,0.24154
312,Moltres,0.24123
313,Meganium,0.24013
314,Dragalge,0.23997
315,Electrode-Hisui,0.23558
316,Mismagius,0.23307
317,Beartic,0.22743
318,Duraludon,0.22680
319,Mandibuzz,0.22460
320,Illumise,0.22460
321,Lycanroc,0.22445
322,Honchkrow,0.22194
323,Gogoat,0.21378
324,Raikou,0.21190
325,Avalugg-Hisui,0.21158
326,Avalugg,0.20986
327,Tentacruel,0.20845
328,Drednaw,0.20704
329,Bellossom,0.20688
330,Iron Leaves,0.20515
331,Primeape,0.20217
332,Haunter,0.19857
333,Sandslash-Alola,0.19825
334,Bombirdier,0.19527
335,Crawdaunt,0.19339
336,Wigglytuff,0.19119
337,Camerupt,0.18869
338,Floatzel,0.18633
339,Golem,0.18555
340,Bruxish,0.18539
341,Oricorio-Pa'u,0.18037
342,Sudowoodo,0.17708
343,Crabominable,0.17410
344,Scyther,0.17300
345,Flareon,0.17175
346,Dugtrio,0.17175
