Rank,Pokemon,UsagePercent
1,Regieleki,14.57988
2,Incineroar,12.63339
3,Tapu Koko,11.12962
4,Rillaboom,9.70881
5,Whimsicott,9.64280
6,Amoonguss,9.20735
7,Landorus-Therian,8.61445
8,Togekiss,7.37049
9,Tyranitar,7.06283
10,Glastrier,7.01438
11,Zapdos-Galar,6.98531
12,Hatterene,6.77455
13,Articuno-Galar,6.55107
14,Dracovish,6.51958
15,Dusclops,6.38574
16,Dragapult,6.27067
17,Indeedee-F,6.18527
18,Regidrago,6.05325
19,Moltres-Galar,5.95635
20,Regigigas,5.77466
21,Pelipper,5.60327
22,Metagross,5.54694
23,Torkoal,5.50879
24,Weezing-Galar,5.45670
25,Kartana,5.35435
26,Excadrill,5.26835
27,Comfey,4.96130
28,Garchomp,4.92678
29,Stakataka,4.85592
30,Heatran,4.73298
31,Cinderace,4.72935
32,Tapu Fini,4.63729
33,Ferrothorn,4.59308
34,Blaziken,4.58157
35,Gastrodon,4.36597
36,Zeraora,4.30662
37,Tapu Lele,4.26907
38,Milotic,4.21759
39,Celesteela,4.01107
40,Diancie,3.84331
41,Mew,3.81666
42,Blacephalon,3.45874
43,Sylveon,3.43270
44,Genesect,3.42422
45,Blastoise,3.39515
46,Corviknight,3.29704
47,Ninetales-Alola,3.28129
48,Marshadow,3.26978
49,Primarina,3.26615
50,Cresselia,3.22497
51,Chandelure,3.14381
52,Zapdos,3.13352
53,Grimmsnarl,3.13170
54,Porygon2,3.07114
55,Dragonite,3.06205
56,Politoed,3.02814
57,Pheromosa,2.96212
58,Urshifu-Rapid-Strike,2.95062
59,Kingdra,2.91791
60,Arcanine,2.86765
61,Spectrier,2.84039
62,Zygarde,2.82646
63,Venusaur,2.81314
64,Cradily,2.77922
65,Indeedee,2.73441
66,Ninetales,2.69504
67,Gothitelle,2.62176
68,Volcarona,2.58724
69,Malamar,2.54485
70,Clefairy,2.54303
71,Oranguru,2.53031
72,Tsareena,2.52668
73,Swampert,2.51941
74,Alakazam,2.46430
75,Clefable,2.45219
76,Slowking-Galar,2.45037
77,Scizor,2.44007
78,Charizard,2.37164
79,Kyurem-Black,2.35650
80,Naganadel,2.30986
81,Archeops,2.30986
82,Meowstic,2.17299
83,Marowak-Alola,2.16270
84,Crobat,2.15179
85,Toxtricity,2.05368
86,Conkeldurr,2.04218
87,Hawlucha,2.03491
88,Volcanion,1.98888
89,Raichu,1.98222
90,Salamence,1.97132
91,Landorus,1.95920
92,Electivire,1.95799
93,Rhyperior,1.95678
94,Aggron,1.94528
95,Shuckle,1.93256
96,Pincurchin,1.92529
97,Shedinja,1.91136
98,Gengar,1.90833
99,Aegislash,1.90288
100,Tornadus,1.82294
101,Gigalith,1.77146
102,Sableye,1.76177
103,Aurorus,1.70666
104,Azumarill,1.70121
105,Aerodactyl,1.69818
106,Absol,1.68001
107,Lucario,1.67941
108,Nidoking,1.67577
109,Inteleon,1.65821
110,Kommo-o,1.62187
111,Krookodile,1.61218
112,Xurkitree,1.61097
113,Audino,1.59462
114,Raichu-Alola,1.58735
115,Dracozolt,1.56373
116,Latios,1.55525
117,Talonflame,1.54556
118,Gyarados,1.52921
119,Nihilego,1.47834
120,Buzzwole,1.46138
121,Mimikyu,1.45714
122,Swoobat,1.45593
123,Toxapex,1.43655
124,Sceptile,1.42625
125,Suicune,1.42444
126,Weavile,1.41596
127,Gardevoir,1.41172
128,Snorlax,1.40990
129,Lurantis,1.40384
130,Lapras,1.39779
131,Ludicolo,1.38446
132,Alcremie,1.37054
133,Hippowdon,1.36508
