Rank,Pokemon,UsagePercent
1,Landorus-Therian,14.20080
2,Incineroar,10.97814
3,Tapu Koko,10.65744
4,Charizard-Mega-Y,8.77830
5,Zapdos,8.47428
6,Tapu Lele,8.28699
7,Tapu Fini,7.91188
8,Amoonguss,7.50231
9,Milotic,6.85023
10,Ferrothorn,6.82508
11,Metagross-Mega,6.34470
12,Pelipper,6.28154
13,Whimsicott,5.92065
14,Tapu Bulu,5.78504
15,Oranguru,5.73473
16,Celesteela,5.69508
17,Ninetales-Alola,5.64751
18,Kommo-o,5.60814
19,Mimikyu,5.46488
20,Volcarona,5.27978
21,Aegislash,5.18518
22,Swampert-Mega,5.14827
23,Zeraora,5.08839
24,Garchomp,5.08593
25,Gengar-Mega,5.04683
26,Arcanine,4.88416
27,Kartana,4.85982
28,Tyranitar,4.61758
29,Heatran,4.58724
30,Cresselia,4.53365
31,Clefable,4.39011
32,Togekiss,4.03441
33,Mew,3.99312
34,Zygarde,3.78971
35,Shedinja,3.77686
36,Greninja-Ash,3.70358
37,Excadrill,3.65245
38,Politoed,3.57973
39,Weavile,3.57781
40,Serperior,3.42361
41,Stakataka,3.41432
42,Gastrodon,3.36920
43,Porygon2,3.35991
44,Greninja,3.34296
45,Salamence-Mega,3.28527
46,Kingdra,3.28281
47,Camerupt-Mega,3.20926
48,Sceptile-Mega,3.16688
49,Kyurem-Black,3.09498
50,Genesect,3.08896
51,Hoopa-Unbound,3.03811
52,Shuckle,3.01049
53,Tyranitar-Mega,2.97768
54,Gardevoir-Mega,2.90578
55,Venusaur-Mega,2.81665
56,Volcanion,2.77017
57,Smeargle,2.66709
58,Mawile-Mega,2.59054
59,Victini,2.53476
60,Scrafty,2.48200
61,Manectric-Mega,2.45794
62,Marowak-Alola,2.44181
63,Gliscor,2.39013
64,Suicune,2.38193
65,Raichu,2.29416
66,Rotom-Wash,2.18890
67,Dragonite,2.18480
68,Diancie-Mega,2.17387
69,Torkoal,2.16348
70,Muk-Alola,2.15336
71,Audino-Mega,2.15035
72,Azumarill,2.14981
73,Charizard-Mega-X,2.13969
74,Toxapex,2.11508
75,Chansey,2.10196
76,Bisharp,2.07134
77,Ninetales,2.06286
78,Deoxys-Attack,2.05903
79,Espeon,2.05794
80,Comfey,2.04892
81,Ludicolo,2.02513
82,Jolteon,2.01939
83,Metagross,1.99970
84,Terrakion,1.88050
85,Gengar,1.86191
86,Bronzong,1.84003
87,Gothitelle,1.83949
88,Staraptor,1.82554
89,Blacephalon,1.81926
90,Araquanid,1.80394
91,Gyarados,1.79492
92,Thundurus-Therian,1.76075
93,Scizor-Mega,1.74872
94,Raichu-Alola,1.73942
95,Togedemaru,1.73696
96,Infernape,1.73696
