Rank,Pokemon,UsagePercent
1,Incineroar,23.47975
2,Tapu Koko,16.07412
3,Landorus-Therian,14.70144
4,Charizard-Mega-Y,12.17570
5,Tapu Lele,11.75704
6,Pelipper,10.15100
7,Tyranitar,9.97941
8,Gastrodon,9.13521
9,Metagross-Mega,9.12835
10,Kartana,8.92931
11,Celesteela,8.79204
12,Tapu Fini,8.18119
13,Whimsicott,7.84489
14,Greninja,7.76939
15,Kommo-o,7.26150
16,Swampert-Mega,7.19973
17,Amoonguss,7.07618
18,Zapdos,7.06932
19,Porygon2,6.53397
20,Ferrothorn,6.34866
21,Milotic,6.27316
22,Aegislash,6.12217
23,Garchomp,6.01922
24,Ludicolo,5.63487
25,Salamence-Mega,5.62114
26,Volcarona,4.99657
27,Venusaur-Mega,4.88675
28,Zeraora,4.77008
29,Abomasnow-Mega,4.74949
30,Ninetales-Alola,4.67399
31,Sceptile-Mega,4.49554
32,Gardevoir-Mega,4.09060
33,Kingdra,4.03569
34,Genesect,3.86410
35,Excadrill,3.74056
36,Togekiss,3.71311
37,Volcanion,3.71311
38,Diancie,3.54839
39,Gyarados,3.50034
40,Toxapex,3.44544
41,Dusclops,3.43857
42,Zygarde,3.41798
43,Serperior,3.30817
44,Azumarill,3.23953
45,Cresselia,3.15717
46,Arcanine,3.12286
47,Heatran,3.10226
48,Torkoal,3.09540
49,Stakataka,3.07481
50,Mew,3.04736
51,Tapu Bulu,2.97872
52,Blaziken-Mega,2.95813
53,Pikachu,2.92382
54,Venusaur,2.88950
55,Raichu,2.86205
56,Thundurus-Therian,2.86205
57,Shedinja,2.85518
58,Oranguru,2.68360
59,Mimikyu,2.56692
60,Politoed,2.47083
61,Tyranitar-Mega,2.46397
62,Clefable,2.44338
63,Flygon,2.43651
64,Carracosta,2.40220
65,Charizard-Mega-X,2.39533
66,Metagross,2.38847
67,Manectric-Mega,2.36788
68,Mantine,2.34729
69,Gothitelle,2.34043
70,Skuntank,2.33356
71,Garchomp-Mega,2.25120
72,Swampert,2.19629
73,Dragonite,2.14825
74,Aerodactyl,2.14139
75,Hariyama,2.10707
76,Jolteon,2.06589
77,Kyurem-Black,2.05216
78,Regigigas,2.03844
79,Xurkitree,1.98353
80,Espeon,1.98353
81,Gyarados-Mega,1.93548
82,Gardevoir,1.93548
83,Camerupt-Mega,1.92176
84,Smeargle,1.90117
85,Gliscor,1.87371
86,Hoopa-Unbound,1.81881
87,Diancie-Mega,1.81881
88,Murkrow,1.81881
89,Bronzong,1.79822
90,Lucario-Mega,1.78449
91,Primarina,1.74331
92,Crobat,1.72958
93,Krookodile,1.66781
94,Araquanid,1.66781
95,Chansey,1.65408
96,Victini,1.65408
97,Florges,1.61290
98,Shuckle,1.61290
99,Drapion,1.59918
100,Talonflame,1.59231
101,Alakazam-Mega,1.55800
102,Marowak-Alola,1.55800
103,Bisharp,1.54427
104,Klefki,1.52368
105,Decidueye,1.51682
106,Clefairy,1.51682
107,Muk-Alola,1.50309
108,Aromatisse,1.49623
109,Blacephalon,1.47563
110,Mawile-Mega,1.46191
111,Scizor-Mega,1.44132
112,Rotom-Wash,1.42073
113,Regirock,1.41386
114,Lopunny-Mega,1.40014
115,Umbreon,1.40014
116,Tsareena,1.37955
117,Togedemaru,1.35896
118,Suicune,1.35209
119,Breloom,1.34523
120,Chandelure,1.33837
121,Gengar,1.33150
122,Naganadel,1.30405
123,Nihilego,1.30405
124,Mismagius,1.30405
125,Sylveon,1.28346
126,Vaporeon,1.24228
127,Scizor,1.24228
128,Mamoswine,1.23542
129,Ninetales,1.22169
130,Salamence,1.22169
131,Terrakion,1.20796
132,Typhlosion,1.20796
133,Blastoise-Mega,1.19423
134,Magnezone,1.19423
135,Eelektross,1.18051
136,Blaziken,1.18051
137,Roserade,1.16678
138,Deoxys-Speed,1.15992
139,Infernape,1.15992
140,Electivire,1.15305
141,Steelix,1.08442
142,Cradily,1.07069
143,Scrafty,1.05697
144,Hitmontop,1.03638
145,Raichu-Alola,1.02951
146,Deoxys-Attack,1.02951
147,Audino-Mega,1.02265
148,Cloyster,1.00892
149,Malamar,0.99520
150,Marowak,0.98833
151,Carbink,0.98147
152,Hydreigon,0.98147
153,Pachirisu,0.97461
154,Lilligant,0.91283
