Rank,Pokemon,UsagePercent
1,Indeedee-F,13.94436
2,Rillaboom,13.50784
3,Togekiss,13.26302
4,Incineroar,13.17350
5,Whimsicott,11.48508
6,Dragapult,10.96915
7,Amoonguss,10.58574
8,Alakazam,9.36318
9,Dusclops,9.33333
10,Hatterene,9.23622
11,Tyranitar,8.84269
12,Torkoal,8.31462
13,Cinderace,8.20840
14,Excadrill,8.00405
15,Gastrodon,7.67021
16,Zeraora,7.04805
17,Dracovish,6.95650
18,Grimmsnarl,6.80475
19,Conkeldurr,6.61659
20,Politoed,6.45524
21,Indeedee,6.24026
22,Krookodile,6.20081
23,Kingdra,6.05210
24,Ferrothorn,5.96004
25,Corviknight,5.88467
26,Pelipper,5.68538
27,Clawitzer,5.67021
28,Volcarona,5.65352
29,Scizor,5.64542
30,Chandelure,5.61811
31,Milotic,5.54679
32,Sylveon,5.51694
33,Slowbro-Galar,5.50986
34,Venusaur,5.45220
35,Urshifu-Rapid-Strike,5.39201
36,Marowak-Alola,5.17805
37,Primarina,5.06222
38,Azumarill,4.98027
39,Urshifu,4.91047
40,Mew,4.77542
41,Blastoise,4.33384
42,Darmanitan-Galar,4.28427
43,Comfey,4.24734
44,Rhyperior,4.16186
45,Rotom-Wash,4.08801
46,Pincurchin,4.03692
47,Arcanine,3.95953
48,Charizard,3.75266
49,Oranguru,3.63278
50,Ninetales,3.55488
51,Weezing-Galar,3.50025
52,Ninetales-Alola,3.45675
53,Toxtricity,3.38695
54,Clefable,3.35154
55,Magnezone,3.17704
56,Talonflame,3.14972
57,Gothitelle,3.11229
58,Kommo-o,2.91452
59,Ludicolo,2.83409
60,Heliolisk,2.83156
61,Malamar,2.74962
62,Snorlax,2.70106
63,Gyarados,2.66818
64,Hawlucha,2.57815
65,Lurantis,2.57157
66,Inteleon,2.52200
67,Clefairy,2.51644
68,Accelgor,2.49823
69,Shuckle,2.33890
70,Mimikyu,2.33586
71,Klefki,2.32878
72,Aegislash,2.32575
73,Porygon2,2.30450
74,Gengar,2.27921
75,Toxapex,2.22307
76,Meowstic,2.16034
77,Alcremie,2.15073
78,Luxray,2.13809
79,Bisharp,2.13758
80,Blissey,2.13101
81,Hitmontop,2.06373
82,Dragalge,2.06222
83,Palossand,2.03895
84,Raichu-Alola,2.03692
85,Weavile,1.99595
86,Lycanroc-Dusk,1.97269
87,Gardevoir,1.96763
88,Coalossal,1.94689
89,Zoroark,1.90794
90,Terrakion,1.90339
91,Lucario,1.89833
92,Scolipede,1.87253
93,Shedinja,1.87253
94,Hydreigon,1.87051
95,Duraludon,1.81032
96,Ribombee,1.77946
97,Necrozma,1.76227
98,Swoobat,1.74760
99,Mienshao,1.69499
100,Espeon,1.69297
101,Lapras,1.68488
102,Goodra,1.63328
103,Sableye,1.59535
104,Runerigus,1.55488
105,Porygon-Z,1.53364
106,Bronzong,1.53313
107,Drampa,1.52959
108,Rotom-Heat,1.51189
109,Lilligant,1.50228
110,Barraskewda,1.49418
111,Raichu,1.47395
112,Poliwrath,1.46889
113,Chansey,1.46434
114,Heracross,1.44461
115,Sandslash-Alola,1.39757
116,Starmie,1.37936
117,Braviary,1.35711
118,Araquanid,1.33030
119,Jolteon,1.29337
120,Tangrowth,1.27871
121,Reuniclus,1.26050
122,Seismitoad,1.25999
123,Salazzle,1.25847
124,Slowbro,1.24482
125,Kyurem,1.23217
126,Exeggutor-Alola,1.22509
127,Tauros,1.21093
128,Scrafty,1.18412
129,Gigalith,1.18260
130,Cloyster,1.17906
131,Emolga,1.15933
132,Dracozolt,1.14315
133,Durant,1.13303
134,Jellicent,1.12898
135,Obstagoon,1.10622
136,Bouffalant,1.10521
137,Umbreon,1.07233
138,Lopunny,1.06424
139,Togedemaru,1.04805
140,Sharpedo,1.03288
141,Polteageist,1.01821
142,Vikavolt,1.00759
143,Skarmory,0.98078
144,Manectric,0.95953
145,Lickilicky,0.95043
146,Tsareena,0.94689
147,Toxicroak,0.94436
148,Mamoswine,0.94082
149,Exeggutor,0.92514
150,Exploud,0.91907
151,Froslass,0.91249
152,Beartic,0.90642
153,Golduck,0.89985
154,Escavalier,0.89833
155,Dhelmise,0.88923
156,Haxorus,0.87051
157,Noivern,0.86191
158,Roserade,0.84016
159,Hippowdon,0.83864
160,Dedenne,0.83561
161,Leafeon,0.83409
162,Druddigon,0.80627
163,Mudsdale,0.80577
164,Butterfree,0.79970
165,Lycanroc-Midnight,0.78452
166,Vaporeon,0.77592
167,Scyther,0.76884
168,Cinccino,0.76884
169,Vanilluxe,0.76783
170,Flygon,0.74557
171,Gallade,0.73495
172,Liepard,0.73091
173,Corsola-Galar,0.71927
174,Diggersby,0.70309
175,Mr. Mime,0.69449
176,Cursola,0.68235
177,Centiskorch,0.68083
178,Copperajah,0.67881
179,Tentacruel,0.67476
180,Machamp,0.67274
181,Riolu,0.66970
182,Charjabug,0.66616
183,Stonjourner,0.66363
184,Mandibuzz,0.64745
185,Eldegoss,0.64745
186,Abomasnow,0.64643
187,Stoutland,0.63531
188,Slowking,0.63328
189,Galvantula,0.63126
190,Lanturn,0.62215
191,Trevenant,0.62064
192,Keldeo,0.61963
193,Lycanroc,0.61507
194,Dusknoir,0.61406
195,Dubwool,0.60900
196,Cofagrigus,0.60597
197,Miltank,0.60192
198,Drapion,0.59788
199,Sirfetch'd,0.58978
200,Togetic,0.58523
201,Vileplume,0.57967
202,Glaceon,0.57613
203,Drifblim,0.57309
204,Greedent,0.56803
205,Dunsparce,0.56803
206,Unfezant,0.56601
207,Golisopod,0.54679
208,Xatu,0.53414
209,Rotom-Mow,0.52807
210,Wigglytuff,0.52706
211,Shiftry,0.52656
212,Slurpuff,0.52605
213,Cherrim,0.50936
214,Frosmoth,0.50329
215,Appletun,0.49671
216,Bellossom,0.49014
217,Darmanitan,0.48862
218,Linoone,0.48710
219,Falinks,0.48609
220,Marowak,0.48356
221,Boltund,0.48053
222,Orbeetle,0.47648
223,Shiinotic,0.47092
224,Ditto,0.46940
225,Kangaskhan,0.46636
226,Grapploct,0.45928
227,Qwilfish,0.45726
228,Rapidash-Galar,0.42691
229,Aromatisse,0.42539
230,Crawdaunt,0.41275
231,Sandaconda,0.40617
232,Cramorant,0.40162
233,Mr. Mime-Galar,0.39909
234,Persian-Alola,0.39251
235,Steelix,0.38543
236,Mr. Rime,0.37532
237,Perrserker,0.37279
238,Arctozolt,0.36065
239,Drednaw,0.35559
240,Ninjask,0.35357
241,Golurk,0.35053
242,Bewear,0.34497
243,Celebi,0.33890
244,Klinklang,0.33890
245,Quagsire,0.33384
246,Maractus,0.33182
247,Octillery,0.31917
248,Pikachu,0.31866
249,Avalugg,0.31765
250,Thievul,0.31664
251,Beheeyem,0.31462
252,Silvally,0.30956
253,Dugtrio,0.30501
254,Eiscue,0.30400
255,Morpeko,0.30298
256,Crustle,0.29944
257,Musharna,0.29388
258,Seaking,0.29084
259,Mantine,0.28730
260,Turtonator,0.28629
261,Claydol,0.28123
262,Pinsir,0.25999
263,Sigilyph,0.25898
264,Passimian,0.25544
265,Flapple,0.25139
266,Decidueye,0.24937
267,Lunatone,0.24482
268,Rhydon,0.22863
269,Pangoro,0.22812
270,Hitmonlee,0.22408
271,Cobalion,0.21295
272,Stunfisk-Galar,0.20738
273,Pyukumuku,0.20334
274,Gourgeist-Small,0.19980
275,Wartortle,0.19777
276,Flareon,0.19777
277,Gourgeist-Super,0.19727
278,Virizion,0.18968
279,Rotom-Frost,0.18513
280,Weezing,0.17350
281,Basculin,0.16945
282,Hitmonchan,0.16540
283,Arctovish,0.16186
284,Barbaracle,0.15933
285,Wailord,0.15175
286,Wobbuffet,0.15124
287,Doublade,0.14770
288,Sandslash,0.14517
289,Rapidash,0.13809
290,Torracat,0.13708
291,Garbodor,0.13556
292,Magneton,0.12898
293,Gothorita,0.12645
294,Skuntank,0.12645
295,Glalie,0.12595
296,Tangela,0.11937
297,Throh,0.11684
