Rank,Pokemon,UsagePercent
1,Incineroar,14.89985
2,Regieleki,14.23550
3,Whimsicott,12.50710
4,Rillaboom,10.75771
5,Landorus-Therian,10.04067
6,Dracovish,9.55578
7,Tyranitar,9.28164
8,Amoonguss,8.88401
9,Tapu Koko,8.66915
10,Dragapult,8.45140
11,Tapu Fini,8.18467
12,Glastrier,7.29310
13,Moltres-Galar,7.24823
14,Hatterene,7.18237
15,Excadrill,6.90618
16,Indeedee-F,6.76499
17,Kartana,6.66785
18,Dusclops,6.56494
19,Regidrago,6.53942
20,Pelipper,6.34596
21,Stakataka,5.94751
22,Torkoal,5.91088
23,Zapdos-Galar,5.86560
24,Comfey,5.71000
25,Metagross,5.70754
26,Togekiss,5.67790
27,Mew,5.31403
28,Gastrodon,4.77151
29,Celesteela,4.75751
30,Urshifu-Rapid-Strike,4.72047
31,Heatran,4.61509
32,Zeraora,4.57311
33,Cinderace,4.46074
34,Tapu Lele,4.43028
35,Diancie,4.40352
36,Garchomp,4.12321
37,Blacephalon,4.05035
38,Ferrothorn,4.01454
39,Genesect,3.90628
40,Blaziken,3.84783
41,Zapdos,3.71735
42,Arcanine,3.65766
43,Milotic,3.65725
44,Regigigas,3.55352
45,Weezing-Galar,3.45720
46,Articuno-Galar,3.44444
47,Blastoise,3.34442
48,Grimmsnarl,3.32549
49,Corviknight,3.27650
50,Zygarde,3.24440
51,Clefable,3.20076
52,Sylveon,3.18265
53,Ninetales-Alola,3.04641
54,Oranguru,3.01265
55,Shedinja,2.99907
56,Kingdra,2.96573
57,Tsareena,2.89616
58,Venusaur,2.83072
59,Alakazam,2.78462
60,Cresselia,2.75127
61,Marowak-Alola,2.73646
62,Dragonite,2.72905
63,Chandelure,2.67677
64,Politoed,2.63355
65,Volcanion,2.58333
66,Primarina,2.52571
67,Scizor,2.48084
68,Raichu,2.45820
69,Indeedee,2.45655
70,Inteleon,2.37958
71,Lucario,2.35859
72,Porygon2,2.35735
73,Kyurem-Black,2.30384
74,Pheromosa,2.29479
75,Malamar,2.27997
76,Swampert,2.26391
77,Gengar,2.26309
78,Volcarona,2.25774
79,Clefairy,2.23057
80,Ninetales,2.17500
81,Rhyperior,2.15319
82,Charizard,2.14619
83,Conkeldurr,2.13919
84,Shuckle,2.13672
85,Aegislash,2.06839
86,Meowstic,2.01571
87,Tornadus,1.99965
88,Gyarados,1.95890
89,Cradily,1.93379
90,Spectrier,1.88564
91,Darmanitan-Galar,1.79673
92,Alcremie,1.75145
93,Hawlucha,1.74239
94,Azumarill,1.73457
95,Sableye,1.73045
96,Rotom-Wash,1.70411
97,Toxtricity,1.67200
98,Toxapex,1.67159
99,Mimikyu,1.63784
100,Talonflame,1.63084
101,Gardevoir,1.59380
102,Dracozolt,1.58762
103,Krookodile,1.57445
104,Electivire,1.56869
105,Ludicolo,1.56087
106,Snorlax,1.55387
107,Lopunny,1.50036
108,Lurantis,1.48924
109,Kommo-o,1.46702
110,Slowking-Galar,1.44685
111,Naganadel,1.44191
112,Mamoswine,1.42874
113,Crobat,1.42133
114,Lapras,1.41598
115,Blissey,1.39539
116,Necrozma,1.37770
117,Gigalith,1.37770
118,Weavile,1.32542
119,Landorus,1.32460
120,Victini,1.32377
121,Salamence,1.32213
122,Heliolisk,1.30113
123,Raichu-Alola,1.29578
124,Espeon,1.29537
125,Swoobat,1.27026
126,Pincurchin,1.25668
127,Coalossal,1.24927
128,Nidoking,1.23857
129,Latios,1.23816
130,Aggron,1.22663
