Rank,Pokemon,UsagePercent
1,Incineroar,14.43497
2,Tapu Koko,10.39529
3,Landorus-Therian,9.73521
4,Sceptile-Mega,7.38911
5,Amoonguss,7.32121
6,Charizard-Mega-Y,7.20806
7,Kartana,7.07981
8,Kommo-o,6.81955
9,Tapu Fini,6.38579
10,Whimsicott,6.36316
11,Ferrothorn,6.19342
12,Zapdos,6.15570
13,Metagross-Mega,6.09535
14,Greninja-Ash,5.89167
15,Milotic,5.86527
16,Aegislash,5.57483
17,Togekiss,5.55220
18,Excadrill,5.32589
19,Tapu Lele,5.31457
20,Volcarona,5.28063
21,Celesteela,5.11467
22,Salamence-Mega,5.09203
23,Gastrodon,4.97511
24,Tyranitar,4.92984
25,Cresselia,4.80537
26,Swampert-Mega,4.79783
27,Zeraora,4.79406
28,Pelipper,4.72993
29,Greninja,4.66204
30,Venusaur-Mega,4.49608
31,Shedinja,4.47345
32,Garchomp,4.39424
33,Mew,4.27354
34,Politoed,4.26976
35,Clefable,4.13398
36,Tapu Bulu,4.03214
37,Gardevoir-Mega,3.76811
38,Kingdra,3.76433
39,Serperior,3.53048
40,Mimikyu,3.51916
41,Jolteon,3.43995
42,Ninetales-Alola,3.36829
43,Dusclops,3.33811
44,Porygon2,3.32680
45,Stakataka,3.27399
46,Torkoal,3.21741
47,Camerupt-Mega,3.20610
48,Arcanine,2.97601
49,Gothitelle,2.91566
50,Tyranitar-Mega,2.82136
51,Oranguru,2.81005
52,Kyurem-Black,2.79119
53,Charizard-Mega-X,2.78742
54,Smeargle,2.74970
55,Metagross,2.72707
56,Manectric-Mega,2.68180
57,Raichu,2.65917
58,Espeon,2.65163
59,Volcanion,2.64409
60,Clefairy,2.57996
61,Venusaur,2.57242
62,Bisharp,2.56865
63,Chandelure,2.52339
64,Zygarde,2.51584
65,Lucario-Mega,2.47812
66,Gyarados,2.43286
67,Blaziken,2.39514
68,Malamar,2.38383
69,Victini,2.37251
70,Blaziken-Mega,2.35742
71,Dragonite,2.34611
72,Gliscor,2.27067
73,Marowak-Alola,2.26690
74,Weavile,2.25181
75,Diancie,2.20655
76,Primarina,2.20655
77,Heatran,2.20278
78,Infernape,2.19900
79,Shuckle,2.16506
80,Azumarill,2.13488
81,Ludicolo,2.08585
82,Hoopa-Unbound,2.07076
83,Genesect,2.05567
84,Diancie-Mega,2.05567
85,Mawile-Mega,2.05567
86,Thundurus-Therian,1.99532
87,Salamence,1.98401
88,Rotom-Wash,1.94252
89,Raichu-Alola,1.91234
90,Gengar,1.90857
91,Terrakion,1.89348
92,Scizor,1.88594
93,Ninetales,1.85954
94,Gardevoir,1.80673
95,Electivire,1.79541
96,Cradily,1.76901
97,Aerodactyl-Mega,1.75015
98,Ribombee,1.73506
99,Krookodile,1.71998
100,Bronzong,1.71620
101,Suicune,1.71243
102,Audino-Mega,1.65963
103,Alakazam,1.65585
104,Hydreigon,1.64831
105,Typhlosion,1.64077
106,Lucario,1.62945
107,Toxicroak,1.62191
108,Lanturn,1.60682
109,Araquanid,1.59173
110,Oricorio-Pom-Pom,1.58042
111,Carbink,1.57287
112,Sylveon,1.57287
113,Scizor-Mega,1.56533
114,Breloom,1.55779
115,Ditto,1.54647
116,Salazzle,1.54647
117,Lilligant,1.53893
118,Talonflame,1.53515
119,Mr. Mime,1.51629
120,Conkeldurr,1.50121
121,Garchomp-Mega,1.48235
122,Gyarados-Mega,1.45217
123,Klefki,1.44463
124,Cloyster,1.44086
125,Scrafty,1.41445
126,Xurkitree,1.40691
127,Banette-Mega,1.39937
128,Latias,1.39559
129,Blacephalon,1.39182
130,Slaking,1.35410
131,Darkrai,1.33524
132,Naganadel,1.32393
133,Trevenant,1.31261
134,Toxapex,1.30507
135,Beedrill-Mega,1.29753
136,Manectric,1.29753
137,Abomasnow-Mega,1.29753
138,Muk-Alola,1.29375
139,Regigigas,1.25981
140,Heracross-Mega,1.25604
141,Lopunny-Mega,1.23340
142,Drapion,1.22586
143,Meowstic,1.21454
144,Umbreon,1.20700
145,Porygon-Z,1.19946
146,Haxorus,1.19568
147,Cofagrigus,1.19191
148,Pikachu,1.17305
149,Crobat,1.16928
150,Magnezone,1.16928
151,Thundurus,1.16174
152,Blissey,1.16174
153,Altaria-Mega,1.15419
154,Exploud,1.13156
155,Comfey,1.12779
156,Staraptor,1.12779
157,Hitmontop,1.12402
158,Sceptile,1.12025
159,Pachirisu,1.11648
160,Galvantula,1.08253
161,Hippowdon,1.08253
162,Hawlucha,1.07876
163,Blastoise-Mega,1.07876
164,Togedemaru,1.05990
165,Eelektross,1.04481
166,Blastoise,1.02972
167,Mandibuzz,1.02972
168,Rhyperior,1.01841
169,Tsareena,1.01086
170,Audino,1.01086
171,Steelix-Mega,1.00332
172,Latios,0.99578
173,Ambipom,0.99200
174,Houndoom-Mega,0.99200
175,Sableye,0.97314
176,Medicham-Mega,0.97314
177,Heliolisk,0.95428
178,Flygon,0.95051
179,Dragalge,0.93165
180,Linoone,0.92788
181,Lycanroc-Dusk,0.92411
182,Hariyama,0.90525
183,Skarmory,0.90148
184,Emolga,0.88639
185,Pheromosa,0.87508
186,Chansey,0.87508
187,Decidueye,0.87508
188,Lapras,0.85999
189,Nihilego,0.85999
190,Armaldo,0.85999
191,Charizard,0.85244
192,Goodra,0.84867
193,Mamoswine,0.84867
194,Feraligatr,0.84867
195,Sableye-Mega,0.84490
196,Reuniclus,0.83736
197,Slurpuff,0.83358
198,Swampert,0.83358
199,Palossand,0.81850
200,Spinda,0.81473
201,Drampa,0.81095
202,Jellicent,0.79964
203,Landorus,0.79587
204,Empoleon,0.79209
205,Alakazam-Mega,0.78455
206,Absol-Mega,0.78078
207,Gallade,0.76946
208,Pidgeot-Mega,0.76192
209,Gigalith,0.75438
210,Durant,0.75060
211,Absol,0.74683
212,Deoxys-Attack,0.74683
213,Slowbro-Mega,0.74306
214,Walrein,0.73552
215,Swoobat,0.73552
216,Noivern,0.72797
217,Tornadus,0.71666
218,Mudsdale,0.71666
219,Golduck,0.71288
220,Vivillon,0.70911
221,Cinccino,0.70534
222,Mienshao,0.70157
223,Drifblim,0.69403
224,Scolipede,0.69403
225,Floatzel,0.69025
226,Shaymin-Sky,0.67894
227,Golurk,0.67894
228,Bruxish,0.67139
229,Vikavolt,0.67139
230,Murkrow,0.66762
231,Oricorio-Sensu,0.66008
232,Froslass,0.65631
233,Zebstrika,0.64122
234,Delphox,0.64122
235,Electrode,0.63368
236,Crawdaunt,0.62990
237,Gallade-Mega,0.62613
238,Rotom-Heat,0.62236
239,Golisopod,0.61859
240,Lycanroc-Midnight,0.61482
241,Zoroark,0.61104
242,Nidoking,0.61104
243,Machamp,0.60727
244,Aerodactyl,0.60727
245,Leafeon,0.58464
246,Vaporeon,0.57710
247,Ninjask,0.57710
248,Cherrim,0.57333
249,Clamperl,0.57333
250,Rampardos,0.57333
251,Starmie,0.56578
252,Aromatisse,0.56201
253,Claydol,0.55824
254,Dusknoir,0.55447
255,Ampharos-Mega,0.54315
256,Aggron-Mega,0.53938
257,Aggron,0.53938
258,Articuno,0.53561
259,Vanilluxe,0.53561
260,Bellossom,0.52806
261,Exeggutor,0.52806
262,Rapidash,0.52429
263,Seismitoad,0.50920
264,Moltres,0.50920
265,Spiritomb,0.50166
266,Meloetta,0.49412
267,Crabominable,0.49412
268,Forretress,0.49412
269,Persian-Alola,0.49034
270,Accelgor,0.49034
271,Quagsire,0.48657
272,Lycanroc,0.48280
273,Necrozma,0.47526
274,Mismagius,0.47526
275,Roselia,0.47148
276,Sandslash-Alola,0.46771
277,Granbull,0.46394
278,Miltank,0.46017
279,Vileplume,0.45263
280,Latias-Mega,0.45263
281,Tentacruel,0.44508
282,Lurantis,0.43754
283,Braviary,0.43377
284,Deoxys-Speed,0.43377
285,Lopunny,0.42999
286,Nidoqueen,0.41868
287,Wishiwashi,0.41868
288,Honchkrow,0.41491
289,Registeel,0.41113
290,Florges,0.40359
291,Camerupt,0.39982
292,Plusle,0.39605
293,Hypno,0.39605
294,Oricorio-Pa'u,0.39228
295,Luxray,0.39228
296,Marowak,0.39228
297,Beartic,0.39228
298,Tauros,0.38850
299,Roserade,0.38096
300,Butterfree,0.37719
301,Deoxys-Defense,0.37719
302,Darmanitan,0.37342
303,Aurorus,0.36964
304,Glalie-Mega,0.36587
305,Bastiodon,0.36587
306,Stantler,0.36587
307,Bouffalant,0.36587
308,Slowbro,0.36210
309,Lunatone,0.36210
310,Togetic,0.35833
311,Arbok,0.35833
312,Wigglytuff,0.35456
313,Houndoom,0.35456
314,Clawitzer,0.35456
315,Abomasnow,0.35456
316,Diggersby,0.35456
317,Glaceon,0.35456
318,Alomomola,0.35078
319,Minun,0.35078
320,Swellow,0.34701
321,Omastar,0.34701
322,Parasect,0.34701
323,Dhelmise,0.34701
324,Samurott,0.34324
325,Primeape,0.34324
326,Liepard,0.33947
327,Medicham,0.33570
328,Musharna,0.33570
329,Jumpluff,0.33570
330,Poliwrath,0.33193
331,Bewear,0.33193
332,Raikou,0.32815
333,Torterra,0.32438
334,Pangoro,0.32438
335,Weezing,0.32061
336,Wartortle,0.32061
337,Shiftry,0.32061
338,Masquerain,0.31684
339,Victreebel,0.31684
340,Leavanny,0.30929
341,Castform,0.30929
342,Carracosta,0.30552
343,Shiinotic,0.30552
344,Xatu,0.29798
345,Flareon,0.29798
346,Dugtrio,0.29421
347,Gogoat,0.29421
348,Tangrowth,0.29043
349,Hitmonlee,0.29043
350,Slowking,0.28666
351,Toucannon,0.28289
352,Sharpedo-Mega,0.28289
353,Buzzwole,0.28289
354,Kecleon,0.27912
355,Furret,0.27912
356,Seaking,0.27535
357,Entei,0.27158
358,Keldeo,0.27158
359,Mightyena,0.27158
360,Ursaring,0.27158
361,Tyrantrum,0.27158
362,Escavalier,0.26403
363,Simipour,0.25649
364,Sigilyph,0.25649
