Rank,Pokemon,UsagePercent
1,Gengar,20.76923
2,Metagross,20.00000
3,Serperior,16.92308
4,Latios,14.61538
5,Alakazam,11.53846
6,Regigigas,11.53846
7,Vaporeon,10.76923
8,Chandelure,10.00000
9,Charizard,10.00000
10,Lucario,9.23077
11,Dragonite,9.23077
12,Volcarona,8.46154
13,Politoed,7.69231
14,Kyurem-Black,7.69231
15,Blissey,7.69231
16,Infernape,6.92308
17,Salamence,6.92308
18,Tyranitar,6.92308
19,Genesect,6.15385
20,Gyarados,6.15385
21,Samurott,6.15385
22,Gliscor,5.38462
23,Cresselia,5.38462
24,Blaziken,5.38462
25,Ferrothorn,5.38462
26,Arcanine,5.38462
27,Gothitelle,5.38462
28,Lanturn,5.38462
29,Jolteon,5.38462
30,Umbreon,5.38462
31,Heatran,5.38462
32,Scizor,5.38462
33,Excadrill,5.38462
34,Hydreigon,5.38462
35,Torterra,4.61538
36,Haxorus,4.61538
37,Mamoswine,4.61538
38,Ninetales,4.61538
39,Shedinja,4.61538
40,Garchomp,3.84615
41,Sceptile,3.84615
42,Landorus-Therian,3.84615
43,Bisharp,3.84615
44,Venusaur,3.84615
45,Darkrai,3.84615
46,Toxicroak,3.84615
47,Espeon,3.84615
48,Spiritomb,3.07692
49,Machamp,3.07692
50,Exeggutor,3.07692
51,Conkeldurr,3.07692
52,Celebi,3.07692
53,Cofagrigus,3.07692
54,Blastoise,3.07692
55,Walrein,3.07692
56,Terrakion,3.07692
57,Parasect,3.07692
58,Braviary,3.07692
59,Whimsicott,3.07692
60,Electivire,3.07692
61,Gigalith,3.07692
62,Pikachu,3.07692
63,Manaphy,3.07692
64,Luxray,3.07692
65,Escavalier,3.07692
66,Kingdra,3.07692
67,Archeops,2.30769
68,Dusknoir,2.30769
69,Zapdos,2.30769
70,Aerodactyl,2.30769
71,Latias,2.30769
72,Thundurus,2.30769
73,Scolipede,2.30769
74,Cloyster,2.30769
75,Glaceon,2.30769
76,Swanna,2.30769
77,Victini,2.30769
78,Seismitoad,2.30769
79,Slaking,2.30769
80,Weavile,2.30769
81,Empoleon,2.30769
82,Ditto,2.30769
83,Jellicent,2.30769
84,Flygon,2.30769
85,Porygon-Z,1.53846
86,Bronzong,1.53846
87,Swampert,1.53846
88,Liepard,1.53846
89,Chansey,1.53846
90,Scrafty,1.53846
91,Eelektross,1.53846
92,Lilligant,1.53846
93,Deoxys-Attack,1.53846
94,Aggron,1.53846
95,Articuno,1.53846
96,Staraptor,1.53846
97,Vespiquen,1.53846
98,Magnezone,1.53846
99,Hippowdon,1.53846
100,Amoonguss,1.53846
101,Beautifly,1.53846
102,Golduck,1.53846
103,Rhyperior,1.53846
104,Reuniclus,1.53846
105,Gardevoir,1.53846
106,Breloom,1.53846
107,Mothim,1.53846
108,Dustox,1.53846
109,Lopunny,1.53846
110,Flareon,1.53846
111,Vanilluxe,1.53846
112,Suicune,1.53846
113,Unfezant,1.53846
114,Zebstrika,1.53846
115,Gastrodon,1.53846
116,Thundurus-Therian,1.53846
117,Keldeo,1.53846
118,Beartic,1.53846
119,Kricketune,1.53846
120,Shuckle,1.53846
121,Abomasnow,1.53846
122,Entei,1.53846
123,Armaldo,1.53846
124,Wormadam-Sandy,1.53846
125,Gallade,1.53846
126,Skarmory,1.53846
127,Swoobat,0.76923
128,Purugly,0.76923
129,Snorlax,0.76923
130,Munna,0.76923
131,Aron,0.76923
132,Butterfree,0.76923
133,Emboar,0.76923
134,Minun,0.76923
135,Milotic,0.76923
136,Lapras,0.76923
137,Zangoose,0.76923
138,Krookodile,0.76923
139,Leafeon,0.76923
140,Golem,0.76923
141,Pachirisu,0.76923
142,Bulbasaur,0.76923
143,Rotom,0.76923
144,Noctowl,0.76923
145,Crobat,0.76923
146,Mew,0.76923
147,Rattata,0.76923
148,Girafarig,0.76923
149,Squirtle,0.76923
150,Raichu,0.76923
151,Rotom-Wash,0.76923
152,Pelipper,0.76923
153,Magcargo,0.76923
154,Mienshao,0.76923
155,Feraligatr,0.76923
156,Wailord,0.76923
157,Froslass,0.76923
158,Aipom,0.76923
159,Drifblim,0.76923
160,Audino,0.76923
161,Drapion,0.76923
162,Jumpluff,0.76923
163,Victreebel,0.76923
164,Furret,0.76923
165,Pidgeot,0.76923
166,Regice,0.76923
167,Medicham,0.76923
168,Roserade,0.76923
169,Sableye,0.76923
170,Seviper,0.76923
171,Typhlosion,0.76923
172,Donphan,0.76923
173,Tornadus,0.76923
174,Mandibuzz,0.76923
175,Moltres,0.76923
176,Carnivine,0.76923
177,Manectric,0.76923
178,Zoroark,0.76923
179,Accelgor,0.76923
180,Dewgong,0.76923
181,Shaymin-Sky,0.76923
182,Ludicolo,0.76923
183,Sudowoodo,0.76923
184,Starmie,0.76923
185,Steelix,0.76923
186,Tentacruel,0.76923
187,Houndoom,0.76923
188,Azumarill,0.76923
189,Camerupt,0.76923
190,Mr. Mime,0.76923
191,Forretress,0.76923
192,Yanmega,0.76923
193,Hitmontop,0.76923
194,Quagsire,0.76923
195,Kyurem,0.76923
