Rank,Pokemon,UsagePercent
1,Incineroar,19.62632
2,Archaludon,16.90305
3,Flutter Mane,16.22011
4,Amoonguss,12.33896
5,Iron Hands,10.86991
6,Indeedee-F,10.47058
7,Torkoal,10.45201
8,Sinistcha,9.68283
9,Pelipper,9.22235
10,Hydrapple,8.97778
11,Tornadus,8.92892
12,Landorus-Therian,8.70237
13,Whimsicott,8.34371
14,Rillaboom,8.05847
15,Raging Bolt,7.33049
16,Ogerpon-Wellspring,7.02506
17,Chien-Pao,6.99148
18,Grimmsnarl,6.67486
19,Gholdengo,6.30991
20,Gouging Fire,6.18190
21,Chi-Yu,6.00966
22,Kingambit,5.67993
23,Cresselia,5.65564
24,Dragonite,5.41298
25,Walking Wake,5.11328
26,Ninetales-Alola,5.00246
27,Politoed,4.87062
28,Iron Bundle,4.85124
29,Metagross,4.80429
30,Arcanine-Hisui,4.72650
31,Malamar,4.55617
32,Comfey,4.54198
33,Tyranitar,4.44972
34,Serperior,4.40960
35,Armarouge,3.99088
36,Iron Boulder,3.98379
37,Kingdra,3.97587
38,Glimmora,3.88907
39,Alcremie,3.84431
40,Farigiraf,3.81565
41,Ogerpon-Hearthflame,3.64259
42,Maushold,3.62321
43,Primarina,3.58063
44,Hatterene,3.51976
45,Blaziken,3.49165
46,Ursaluna,3.41194
47,Araquanid,3.37564
48,Deoxys-Attack,3.36827
49,Iron Crown,3.36773
50,Roaring Moon,3.30959
51,Gastrodon,3.14199
52,Dragapult,3.11524
53,Garchomp,3.06147
54,Palafin,2.99951
55,Heatran,2.98859
56,Excadrill,2.98259
57,Kommo-o,2.91298
58,Ursaluna-Bloodmoon,2.88323
59,Diancie,2.72410
60,Volcarona,2.63348
61,Meowscarada,2.60017
62,Cinccino,2.55268
63,Garganacl,2.41811
64,Landorus,2.41511
65,Murkrow,2.37253
66,Clefairy,2.36844
67,Venusaur,2.34414
68,Oranguru,2.33568
69,Goodra-Hisui,2.33459
70,Ninetales,2.16099
71,Gliscor,2.14734
72,Galvantula,2.13670
73,Milotic,2.12578
74,Kleavor,1.99449
75,Regigigas,1.97265
76,Scizor,1.96282
77,Volcanion,1.91833
78,Meowstic,1.89841
79,Blastoise,1.89786
80,Flamigo,1.88094
81,Electivire,1.87957
82,Latios,1.84054
83,Ceruledge,1.83726
84,Great Tusk,1.83235
85,Enamorus,1.77831
86,Lilligant-Hisui,1.69478
87,Reuniclus,1.69069
88,Clefable,1.68632
89,Sableye,1.67731
90,Porygon-Z,1.66394
91,Corviknight,1.63937
92,Porygon2,1.62709
93,Feraligatr,1.60689
94,Regieleki,1.59925
95,Swampert,1.59488
96,Sneasler,1.54493
97,Baxcalibur,1.54247
98,Hitmontop,1.54220
99,Gyarados,1.49689
100,Latias,1.49416
101,Smeargle,1.49279
102,Arcanine,1.46987
103,Deoxys-Defense,1.46850
104,Sylveon,1.45349
105,Kyurem-Black,1.44011
106,Pincurchin,1.36232
107,Iron Valiant,1.35986
108,Abomasnow,1.35413
109,Empoleon,1.35031
110,Toxapex,1.33912
111,Ting-Lu,1.30527
112,Entei,1.30227
113,Greninja,1.28535
114,Basculegion-F,1.27907
115,Thundurus,1.27252
116,Slaking,1.25205
117,Terrakion,1.24904
118,Kilowattrel,1.22966
119,Zapdos,1.22475
120,Lapras,1.20483
121,Sceptile,1.20100
122,Ribombee,1.19964
123,Dusclops,1.19691
124,Skeledirge,1.19500
125,Medicham,1.17535
126,Weezing,1.17289
127,Samurott-Hisui,1.16716
128,Weezing-Galar,1.16306
129,Rhyperior,1.15733
