Rank,Pokemon,UsagePercent
1,Incineroar,13.80337
2,Landorus-Therian,10.22036
3,Charizard-Mega-Y,9.43623
4,Tapu Koko,9.41845
5,Sceptile-Mega,7.96126
6,Greninja-Ash,7.61917
7,Salamence-Mega,6.67511
8,Tyranitar,6.65289
9,Ferrothorn,6.49740
10,Amoonguss,6.44409
11,Kartana,6.42632
12,Whimsicott,5.97983
13,Zapdos,5.91985
14,Tapu Lele,5.81323
15,Pelipper,5.76880
16,Zeraora,5.75325
17,Tapu Fini,5.53778
18,Volcarona,5.46670
19,Garchomp,5.44449
20,Excadrill,5.40006
21,Aegislash,5.31565
22,Metagross-Mega,5.28233
23,Kommo-o,5.11129
24,Togekiss,5.09352
25,Milotic,4.96024
26,Celesteela,4.78253
27,Swampert-Mega,4.74477
28,Gastrodon,4.71367
29,Greninja,4.54041
30,Cresselia,4.45600
31,Serperior,4.29606
32,Shedinja,3.79848
33,Kingdra,3.79626
34,Gardevoir-Mega,3.75183
35,Clefable,3.74739
36,Venusaur-Mega,3.72740
37,Venusaur,3.61633
38,Politoed,3.54303
39,Terrakion,3.51859
40,Oranguru,3.50749
41,Jolteon,3.36532
42,Tyranitar-Mega,3.35421
43,Mew,3.28980
44,Metagross,3.28980
45,Heatran,3.28757
46,Ninetales,3.26980
47,Porygon2,3.20983
48,Stakataka,3.17429
49,Tapu Bulu,3.12542
50,Ninetales-Alola,3.03212
51,Volcanion,2.99214
52,Victini,2.92550
53,Mimikyu,2.89218
54,Arcanine,2.88329
55,Gyarados,2.76334
56,Dragonite,2.76112
57,Camerupt-Mega,2.71003
58,Manectric-Mega,2.69670
59,Zygarde,2.61895
60,Torkoal,2.55231
61,Azumarill,2.53898
62,Primarina,2.48123
63,Bisharp,2.40793
64,Electivire,2.39460
65,Shuckle,2.36128
66,Thundurus-Therian,2.35684
67,Diancie-Mega,2.33906
68,Chandelure,2.31685
69,Espeon,2.26576
70,Blaziken,2.26354
71,Ludicolo,2.26132
72,Malamar,2.23910
73,Talonflame,2.23466
74,Raichu,2.17913
75,Charizard-Mega-X,2.17469
76,Kyurem-Black,2.14581
77,Genesect,2.14137
78,Dusclops,2.12804
79,Sylveon,2.12137
80,Diancie,2.09472
81,Gothitelle,2.07917
82,Krookodile,2.07028
83,Blaziken-Mega,2.05695
84,Aerodactyl-Mega,2.05695
85,Gengar,2.00142
86,Weavile,1.97032
87,Darkrai,1.96366
88,Infernape,1.95477
89,Rotom-Wash,1.95033
90,Hydreigon,1.92590
91,Lucario-Mega,1.88147
92,Gardevoir,1.87703
93,Slaking,1.87703
94,Thundurus,1.87258
95,Oricorio-Pom-Pom,1.86370
96,Smeargle,1.83926
97,Sableye,1.83926
98,Breloom,1.82371
99,Typhlosion,1.78595
100,Clefairy,1.77929
101,Suicune,1.73708
102,Haxorus,1.73264
103,Chansey,1.72820
104,Mawile-Mega,1.71931
105,Lilligant,1.70821
106,Hoopa-Unbound,1.68377
107,Gliscor,1.68155
108,Marowak-Alola,1.66822
109,Staraptor,1.66822
110,Scrafty,1.63712
111,Lanturn,1.62379
112,Lucario,1.62157
113,Conkeldurr,1.60380
114,Cloyster,1.60380
115,Audino-Mega,1.56604
116,Scizor-Mega,1.50606
117,Ribombee,1.48163
118,Blissey,1.47941
119,Ditto,1.45275
120,Lapras,1.44387
121,Garchomp-Mega,1.43720
122,Deoxys-Attack,1.42832
123,Alakazam,1.41055
124,Toxicroak,1.40610
125,Rhyperior,1.38611
126,Comfey,1.36168
127,Araquanid,1.35501
128,Hawlucha,1.34169
129,Cofagrigus,1.33946
130,Salamence,1.33946
131,Muk-Alola,1.33724
132,Salazzle,1.33280
133,Cradily,1.33280
134,Regigigas,1.32391
135,Lopunny-Mega,1.30614
136,Scizor,1.30170
137,Pheromosa,1.29948
138,Goodra,1.28393
139,Ambipom,1.25505
140,Pikachu,1.22840
141,Xurkitree,1.22840
142,Gyarados-Mega,1.22618
143,Toxapex,1.21951
144,Bronzong,1.21729
145,Audino,1.20841
146,Porygon-Z,1.19508
147,Heracross-Mega,1.17064
148,Sableye-Mega,1.15954
149,Manectric,1.15731
150,Eelektross,1.14843
151,Gallade-Mega,1.12844
152,Swoobat,1.12177
153,Zebstrika,1.11733
154,Vikavolt,1.11511
155,Meowstic,1.11511
156,Alakazam-Mega,1.10622
157,Banette-Mega,1.10400
158,Blacephalon,1.09512
159,Bruxish,1.09067
160,Tsareena,1.08845
161,Emolga,1.08623
162,Umbreon,1.07735
163,Skarmory,1.07290
164,Drapion,1.06624
165,Mr. Mime,1.04625
166,Pachirisu,1.03958
167,Galvantula,1.02626
168,Murkrow,1.00626
169,Naganadel,1.00182
170,Magnezone,1.00182
171,Raichu-Alola,0.99960
172,Crawdaunt,0.99738
173,Latios,0.99294
174,Empoleon,0.98405
175,Alomomola,0.97739
176,Hitmontop,0.97739
177,Scolipede,0.96406
178,Carbink,0.95962
179,Latias,0.94851
180,Swampert,0.91075
181,Klefki,0.90853
182,Mienshao,0.90408
183,Starmie,0.90186
184,Flygon,0.90186
185,Trevenant,0.89520
186,Crobat,0.89298
187,Blastoise,0.88631
188,Steelix-Mega,0.88409
189,Slowbro,0.87076
190,Heliolisk,0.86632
191,Togedemaru,0.86410
192,Abomasnow-Mega,0.86188
193,Clawitzer,0.85966
194,Beedrill-Mega,0.81967
195,Clamperl,0.79746
196,Oricorio-Sensu,0.79524
197,Roserade,0.79302
198,Machamp,0.78857
199,Hariyama,0.77747
200,Blastoise-Mega,0.77747
201,Exeggutor-Alola,0.77747
202,Darmanitan,0.76414
203,Golduck,0.76414
204,Slowbro-Mega,0.75970
205,Absol-Mega,0.75303
206,Poliwrath,0.73970
207,Vaporeon,0.73526
208,Sceptile,0.73304
209,Houndoom-Mega,0.71527
210,Golisopod,0.71305
211,Tornadus,0.70861
212,Aerodactyl,0.70638
213,Gigalith,0.70194
214,Houndoom,0.68861
215,Decidueye,0.67306
216,Weezing,0.66418
217,Altaria-Mega,0.66418
218,Latios-Mega,0.66196
219,Crabominable,0.65974
220,Archeops,0.63752
221,Luxray,0.63530
222,Ampharos-Mega,0.63530
223,Reuniclus,0.63086
224,Honchkrow,0.63086
225,Shiftry,0.63086
226,Medicham-Mega,0.61753
227,Shaymin-Sky,0.61309
228,Linoone,0.61087
229,Noivern,0.61087
230,Tentacruel,0.60642
231,Durant,0.60420
232,Wartortle,0.60420
233,Sandslash-Alola,0.60198
234,Flareon,0.59310
235,Dusknoir,0.59087
236,Meloetta,0.58199
