Rank,Pokemon,UsagePercent
1,Landorus-Therian,24.65264
2,Kangaskhan-Mega,23.42199
3,Thundurus,18.53910
4,Aegislash,17.34815
5,Gastrodon,16.09766
6,Amoonguss,15.60143
7,Garchomp,14.29139
8,Sylveon,11.31401
9,Talonflame,10.79794
10,Breloom,10.53990
11,Tyranitar,10.50020
12,Whimsicott,10.30171
13,Charizard-Mega-Y,10.02382
14,Togekiss,9.90472
15,Heatran,9.64669
16,Zapdos,9.42834
17,Politoed,9.34895
18,Hitmontop,8.59468
19,Latios,7.93966
20,Gardevoir-Mega,7.68162
21,Ferrothorn,7.62207
22,Terrakion,7.50298
23,Gengar,7.20524
24,Volcanion,7.10599
25,Gengar-Mega,6.37158
26,Suicune,6.01429
27,Hydreigon,5.75625
28,Salamence-Mega,5.65701
29,Rotom-Wash,5.16078
30,Azumarill,4.92259
31,Venusaur,4.82334
32,Charizard-Mega-X,4.70425
33,Bisharp,4.66455
34,Sableye,4.62485
35,Blaziken-Mega,4.60500
36,Cresselia,4.54545
37,Arcanine,4.44621
38,Weavile,4.36681
39,Diancie-Mega,4.34696
40,Klefki,4.28742
41,Toxicroak,4.22787
42,Greninja,4.06908
43,Clefable,4.00953
44,Raichu,3.87058
45,Camerupt-Mega,3.77134
46,Swampert-Mega,3.65224
47,Scrafty,3.61254
48,Volcarona,3.55300
49,Hitmonlee,3.49345
50,Aromatisse,3.45375
51,Blaziken,3.45375
52,Scizor-Mega,3.41405
53,Hypno,3.27511
54,Serperior,3.17586
55,Conkeldurr,3.15601
56,Landorus,3.03692
57,Snorlax,2.97737
58,Metagross-Mega,2.95752
59,Claydol,2.89798
60,Kyurem-Black,2.85828
61,Genesect,2.83843
62,Gliscor,2.69948
63,Milotic,2.69948
64,Keldeo,2.58039
65,Sceptile-Mega,2.58039
66,Scizor,2.48114
67,Excadrill,2.46129
68,Venusaur-Mega,2.42160
69,Clefairy,2.34220
70,Gothitelle,2.34220
71,Eelektross,2.30250
72,Swampert,2.08416
73,Garchomp-Mega,2.02461
74,Ninetales,2.02461
75,Cofagrigus,1.94522
76,Medicham,1.88567
77,Beedrill-Mega,1.88567
78,Ludicolo,1.88567
79,Machamp,1.88567
80,Tornadus,1.72688
81,Dragonite,1.70703
82,Gyarados,1.68718
83,Mawile-Mega,1.68718
84,Ambipom,1.62763
85,Sceptile,1.58793
86,Cradily,1.58793
87,Lucario-Mega,1.54823
88,Rotom-Mow,1.52838
89,Metagross,1.52838
90,Krookodile,1.50854
91,Slowbro,1.48869
92,Zygarde,1.48869
93,Smeargle,1.48869
94,Kingdra,1.34974
95,Salamence,1.34974
96,Manaphy,1.32989
97,Hoopa-Unbound,1.32989
98,Thundurus-Therian,1.31004
99,Mamoswine,1.29019
100,Chandelure,1.25050
101,Blissey,1.21080
102,Drapion,1.15125
103,Dusknoir,1.15125
104,Nidoqueen,1.13140
105,Goodra,1.13140
106,Heracross-Mega,1.11155
107,Roserade,1.11155
108,Gardevoir,1.09170
109,Pachirisu,1.09170
110,Meowstic,1.05200
111,Dusclops,1.03216
112,Blastoise,1.03216
113,Gyarados-Mega,1.01231
114,Aerodactyl-Mega,1.01231
115,Latias,0.99246
116,Reuniclus,0.99246
117,Aggron-Mega,0.97261
118,Shuckle,0.97261
119,Shaymin-Sky,0.97261
120,Ditto,0.97261
121,Tyranitar-Mega,0.97261
122,Cloyster,0.95276
123,Infernape,0.87336
124,Porygon2,0.87336
125,Deoxys-Speed,0.87336
126,Barbaracle,0.85351
127,Gallade-Mega,0.83366
