Rank,Pokemon,UsagePercent
1,Flutter Mane,17.93652
2,Sinistcha,17.11208
3,Amoonguss,14.95252
4,Iron Hands,13.98829
5,Ursaluna-Bloodmoon,12.39460
6,Tornadus,11.92061
7,Cresselia,11.24100
8,Torkoal,10.78578
9,Ogerpon-Hearthflame,10.74348
10,Chien-Pao,10.13531
11,Landorus-Therian,9.83080
12,Rillaboom,9.16015
13,Fezandipiti,8.34776
14,Indeedee-F,8.26204
15,Ninetales-Alola,8.00768
16,Chi-Yu,7.84296
17,Kingambit,7.41631
18,Grimmsnarl,7.23758
19,Gholdengo,6.68319
20,Heatran,6.52352
21,Empoleon,6.51679
22,Ogerpon-Wellspring,6.30865
23,Armarouge,5.91590
24,Walking Wake,5.88537
25,Gliscor,5.87724
26,Dragonite,5.80245
27,Pelipper,5.56573
28,Ursaluna,5.13573
29,Dipplin,5.12116
30,Iron Bundle,4.82702
31,Shiftry,4.75894
32,Baxcalibur,4.71608
33,Garganacl,4.66706
34,Goodra-Hisui,4.63148
35,Kommo-o,4.46088
36,Milotic,4.26422
37,Glimmora,4.23509
38,Hatterene,4.08690
39,Gastrodon,4.05216
40,Chandelure,4.02023
41,Palafin,3.89557
42,Maushold,3.85298
43,Torterra,3.82609
44,Ambipom,3.67482
45,Great Tusk,3.64512
46,Okidogi,3.59974
47,Clefable,3.57789
48,Tyranitar,3.56809
49,Farigiraf,3.42578
50,Meowscarada,3.41793
51,Diancie,3.32549
52,Garchomp,3.26666
53,Politoed,3.18710
54,Dragapult,3.17282
55,Conkeldurr,3.14928
56,Samurott-Hisui,3.01734
57,Murkrow,3.00361
58,Volcanion,2.98933
59,Basculegion-F,2.98092
60,Infernape,2.97056
61,Ninetales,2.92658
62,Arcanine-Hisui,2.90361
63,Scizor,2.83329
64,Volcarona,2.82545
65,Snorlax,2.76018
66,Oranguru,2.74001
67,Flamigo,2.70975
68,Sneasler,2.66801
69,Roaring Moon,2.60638
70,Lilligant-Hisui,2.52738
71,Ting-Lu,2.48396
72,Kleavor,2.39404
73,Manaphy,2.28899
74,Arcanine,2.23436
75,Clefairy,2.22148
76,Ceruledge,2.18506
77,Ogerpon-Cornerstone,2.14696
78,Ogerpon,2.12483
79,Sylveon,2.12315
80,Munkidori,2.12203
81,Regieleki,2.10830
82,Ribombee,2.06516
83,Skeledirge,2.04331
84,Sableye,2.03743
85,Gyarados,1.93434
86,Golem-Alola,1.91024
87,Zapdos,1.88699
88,Vikavolt,1.88559
89,Mamoswine,1.85562
90,Weezing-Galar,1.80239
91,Dusclops,1.78082
92,Regidrago,1.77494
93,Corviknight,1.75001
94,Slaking,1.72451
95,Landorus,1.70575
96,Talonflame,1.70294
97,Enamorus,1.69090
98,Jirachi,1.66989
99,Iron Moth,1.66681
100,Ludicolo,1.65924
101,Illumise,1.60966
102,Azumarill,1.59313
103,Abomasnow,1.58052
104,Shaymin-Sky,1.52030
105,Crawdaunt,1.51329
106,Quaquaval,1.49424
107,Gallade,1.45054
108,Tinkaton,1.44998
109,Basculegion,1.44774
110,Clodsire,1.44214
111,Kilowattrel,1.43766
112,Typhlosion-Hisui,1.43682
113,Toxapex,1.40292
114,Rotom-Wash,1.35950
115,Zoroark-Hisui,1.33737
116,Iron Valiant,1.30739
117,Cramorant,1.26005
118,Oricorio-Pom-Pom,1.25473
119,Mienshao,1.21775
120,Dusknoir,1.19310
121,Houndstone,1.18217
122,Pincurchin,1.16648
123,Krookodile,1.15360
124,Thundurus,1.15220
125,Brute Bonnet,1.12586
126,Volbeat,1.12362
127,Greninja,1.10149
128,Yanmega,1.09449
129,Sandslash-Alola,1.09001
130,Cetitan,1.08076
131,Trevenant,1.05051
132,Espathra,1.03202
133,Mimikyu,1.03006
134,Charizard,1.02614
135,Overqwil,1.02586
136,Hydreigon,1.01969
137,Breloom,1.01549
138,Grafaiai,0.98832
139,Pawmot,0.97179
140,Scream Tail,0.96955
141,Bronzong,0.95722
142,Arbok,0.94854
143,Arboliva,0.93733
144,Cinderace,0.93677
145,Wyrdeer,0.92333
146,Klefki,0.91128
147,Slowking-Galar,0.90988
148,Poliwrath,0.90820
149,Weezing,0.90148
150,Gardevoir,0.89587
151,Gengar,0.88971
152,Thundurus-Therian,0.88915
153,Mew,0.88803
154,Lilligant,0.87262
155,Darkrai,0.85693
156,Brambleghast,0.84041
157,Moltres-Galar,0.83536
158,Mandibuzz,0.81688
159,Espeon,0.79755
160,Orthworm,0.76841
161,Raichu,0.73704
162,Hoopa-Unbound,0.73536
163,Vaporeon,0.73339
164,Wo-Chien,0.72891
165,Muk-Alola,0.72303
166,Glastrier,0.70174
167,Leavanny,0.68829
168,Rabsca,0.68605
169,Ariados,0.68129
170,Medicham,0.66896
171,Dondozo,0.66616
172,Lurantis,0.66280
173,Lucario,0.65328
174,Hippowdon,0.65328
175,Barraskewda,0.65104
176,Tsareena,0.64655
177,Umbreon,0.64347
178,Typhlosion,0.63087
179,Morpeko,0.62610
180,Enamorus-Therian,0.62358
181,Salamence,0.61686
182,Goodra,0.60761
183,Indeedee,0.60621
184,Furret,0.58520
185,Cyclizar,0.58436
186,Dudunsparce,0.58324
187,Articuno,0.57960
188,Dachsbun,0.56671
189,Chimecho,0.56587
190,Cloyster,0.54094
191,Masquerain,0.53954
192,Sandy Shocks,0.53618
193,Jolteon,0.53226
194,Scovillain,0.53114
195,Jumpluff,0.52806
196,Iron Treads,0.52665
197,Ditto,0.52133
198,Azelf,0.51993
199,Weavile,0.51909
200,Froslass,0.51601
201,Blissey,0.51489
202,Slowking,0.51433
203,Gothitelle,0.49332
204,Polteageist,0.47987
205,Drifblim,0.47651
206,Coalossal,0.46867
207,Tauros-Paldea-Blaze,0.46559
208,Toxtricity,0.46474
209,Decidueye-Hisui,0.46418
210,Oricorio,0.46138
211,Bellibolt,0.46082
212,Staraptor,0.45298
213,Oricorio-Sensu,0.45242
214,Inteleon,0.44626
215,Victreebel,0.44009
216,Golduck,0.43617
217,Hariyama,0.43197
218,Noivern,0.42833
219,Zapdos-Galar,0.42805
220,Pachirisu,0.42721
221,Articuno-Galar,0.42693
222,Frosmoth,0.42441
223,Slowbro,0.42413
224,Slowbro-Galar,0.42216
225,Chansey,0.40956
226,Heracross,0.40732
227,Toedscruel,0.40508
228,Glaceon,0.40480
229,Florges,0.39919
230,Haxorus,0.39919
231,Eelektross,0.39891
232,Drednaw,0.38995
233,Floatzel,0.38435
234,Probopass,0.38379
235,Golem,0.37678
236,Donphan,0.37538
237,Vivillon,0.37454
238,Tauros-Paldea-Aqua,0.36810
239,Lycanroc,0.36810
240,Salazzle,0.35493
241,Toxicroak,0.34793
242,Beartic,0.34093
243,Magcargo,0.34008
244,Slither Wing,0.33952
245,Spiritomb,0.33868
246,Stonjourner,0.33252
247,Magnezone,0.32608
248,Iron Leaves,0.32468
249,Electrode-Hisui,0.32188
250,Rotom-Heat,0.32048
251,Mightyena,0.29722
252,Braviary-Hisui,0.29498
253,Forretress,0.29414
254,Avalugg-Hisui,0.28658
255,Mudsdale,0.27902
256,Stantler,0.27845
257,Appletun,0.27733
258,Ampharos,0.27705
259,Spectrier,0.27565
260,Leafeon,0.27425
261,Delphox,0.27285
262,Perrserker,0.27145
263,Quagsire,0.26417
264,Tropius,0.26109
265,Chesnaught,0.26025
266,Tornadus-Therian,0.25632
267,Copperajah,0.24680
268,Bruxish,0.24652
269,Avalugg,0.24540
270,Primeape,0.24484
271,Pikachu,0.24120
272,Decidueye,0.23755
273,Moltres,0.23727
274,Meloetta,0.22663
275,Noctowl,0.22187
276,Falinks,0.21542
277,Zangoose,0.20926
278,Iron Jugulis,0.20898
279,Scyther,0.20366
280,Cryogonal,0.20366
281,Carbink,0.20142
282,Bisharp,0.20058
283,Lycanroc-Dusk,0.20030
284,Sandslash,0.20002
285,Altaria,0.19553
286,Persian-Alola,0.19385
287,Ursaring,0.19357
288,Lokix,0.19077
289,Palossand,0.18517
290,Honchkrow,0.18461
291,Spidops,0.18405
292,Charjabug,0.18349
293,Revavroom,0.18321
294,Clawitzer,0.17929
295,Raichu-Alola,0.17901
296,Qwilfish-Hisui,0.17761
297,Hawlucha,0.17761
298,Lumineon,0.17424
299,Iron Thorns,0.17116
300,Alomomola,0.16892
301,Crabominable,0.16304
302,Dugtrio,0.15576
303,Zarude,0.15576
304,Bombirdier,0.15548
305,Luxray,0.15407
306,Uxie,0.15351
307,Eiscue,0.15211
308,Dragalge,0.14903
309,Houndoom,0.14903
310,Cacturne,0.14371
311,Wigglytuff,0.13138
312,Rotom-Frost,0.12158
313,Sandaconda,0.11962
314,Camerupt,0.11654
315,Flapple,0.11402
316,Lycanroc-Midnight,0.11261
317,Gogoat,0.11093
318,Electrode,0.10841
319,Sawsbuck,0.10841
320,Pyroar,0.10701
321,Swanna,0.10645
322,Passimian,0.10505
323,Mismagius,0.10449
324,Greedent,0.10309
325,Venomoth,0.10253
326,Shaymin,0.10085
327,Persian,0.10057
328,Dedenne,0.09889
329,Mabosstiff,0.09693
330,Poltchageist,0.08768
331,Dunsparce,0.08740
332,Haunter,0.08684
333,Braviary,0.08656
334,Tauros,0.08544
335,Veluza,0.08460
336,Flareon,0.08320
337,Squawkabilly,0.08124
338,Qwilfish,0.08096
339,Sudowoodo,0.08068
340,Oricorio-Pa'u,0.07984
341,Grumpig,0.07760
342,Zoroark,0.07704
343,Muk,0.07059
344,Vespiquen,0.07003
345,Mesprit,0.06835
346,Wugtrio,0.06751
347,Hypno,0.06667
348,Samurott,0.05799
349,Glalie,0.05603
350,Magneton,0.05575
351,Piloswine,0.05463
352,Banette,0.05183
353,Komala,0.05183
354,Swalot,0.05154
355,Sunflora,0.04846
356,Basculin,0.04622
357,Klawf,0.04454
358,Skiploom,0.04426
359,Dugtrio-Alola,0.04314
360,Jigglypuff,0.04230
361,Rotom-Fan,0.04230
362,Kricketune,0.04090
363,Whiscash,0.04034
364,Koffing,0.03698
365,Gurdurr,0.03698
366,Morgrem,0.03670
367,Rotom-Mow,0.03474
368,Delibird,0.03474
369,Starly,0.03446
370,Naclstack,0.03362
371,Phione,0.03222
372,Hoopa,0.03081
373,Seviper,0.03025
374,Slowpoke,0.02969
375,Gligar,0.02857
376,Dragonair,0.02857
377,Nosepass,0.02549
378,Riolu,0.02549
379,Girafarig,0.02493
380,Skuntank,0.02409
381,Munchlax,0.02241
382,Numel,0.02157
383,Gumshoos,0.02073
384,Sliggoo-Hisui,0.01961
385,Thwackey,0.01765
386,Graveler-Alola,0.01709
387,Oinkologne,0.01653
388,Spewpa,0.01625
389,Oinkologne-F,0.01597
