Rank,Pokemon,UsagePercent
1,Metagross,61.88605
2,Gengar,47.15128
3,Salamence,30.40275
4,Tyranitar,30.35363
5,Zapdos,30.30452
6,Swampert,23.23183
7,Ludicolo,21.61100
8,Gyarados,19.54813
9,Deoxys-Speed,18.27112
10,Dusclops,13.35953
11,Kingdra,11.24754
12,Moltres,10.46169
13,Claydol,9.47937
14,Jirachi,9.23379
15,Suicune,8.30059
16,Aerodactyl,8.25147
17,Milotic,7.90766
18,Jolteon,7.71120
19,Snorlax,7.61297
20,Arcanine,7.07269
21,Shiftry,6.97446
22,Hariyama,6.72888
23,Dugtrio,6.58153
24,Celebi,6.53242
25,Alakazam,6.38507
26,Omastar,6.13949
27,Skarmory,6.04126
28,Blissey,5.45187
29,Exeggutor,5.35363
30,Marowak,5.35363
31,Flygon,5.35363
32,Houndoom,5.25540
33,Blaziken,5.10806
34,Raikou,5.10806
35,Breloom,4.61690
36,Regice,3.97839
37,Heracross,3.73281
38,Slaking,3.68369
39,Clefable,3.63458
40,Weezing,3.58546
41,Charizard,3.58546
42,Dragonite,3.24165
43,Sceptile,3.14342
44,Gardevoir,3.14342
45,Starmie,3.09430
46,Minun,2.94695
47,Plusle,2.94695
48,Entei,2.70138
49,Jumpluff,2.60314
50,Forretress,2.60314
51,Medicham,2.55403
52,Rhydon,2.45580
53,Umbreon,2.30845
54,Ninjask,2.30845
55,Kabutops,2.21022
56,Togetic,2.21022
57,Magneton,2.16110
58,Regirock,2.11198
59,Venusaur,2.01375
60,Wobbuffet,1.86640
61,Smeargle,1.86640
62,Articuno,1.81729
63,Porygon2,1.76817
64,Crobat,1.76817
65,Jynx,1.62083
66,Shedinja,1.62083
67,Politoed,1.57171
68,Lapras,1.52259
69,Tauros,1.47348
70,Hitmontop,1.42436
71,Dewgong,1.37525
72,Vileplume,1.37525
73,Sableye,1.32613
74,Espeon,1.27701
75,Steelix,1.22790
76,Scizor,1.17878
77,Electabuzz,1.17878
78,Pikachu,1.12967
79,Golduck,1.03143
80,Kangaskhan,0.98232
81,Qwilfish,0.93320
82,Machamp,0.88409
83,Cacturne,0.88409
84,Registeel,0.88409
85,Swellow,0.83497
86,Raichu,0.83497
87,Donphan,0.83497
88,Typhlosion,0.83497
89,Cloyster,0.78585
90,Aggron,0.73674
91,Trapinch,0.73674
92,Mr. Mime,0.73674
93,Miltank,0.73674
94,Absol,0.63851
95,Vaporeon,0.58939
96,Gligar,0.54028
97,Manectric,0.54028
98,Ditto,0.54028
99,Magmar,0.49116
100,Diglett,0.49116
101,Armaldo,0.49116
102,Nosepass,0.44204
103,Dodrio,0.44204
104,Lanturn,0.34381
105,Wailord,0.34381
106,Corphish,0.29470
107,Linoone,0.29470
108,Slowbro,0.29470
109,Ampharos,0.29470
110,Golem,0.29470
111,Geodude,0.29470
112,Rapidash,0.29470
113,Ninetales,0.29470
114,Poliwrath,0.24558
115,Altaria,0.24558
116,Blastoise,0.24558
117,Muk,0.24558
118,Lickitung,0.24558
119,Kecleon,0.24558
120,Glalie,0.24558
121,Mightyena,0.19646
122,Nidoqueen,0.19646
123,Exploud,0.19646
124,Electrode,0.19646
125,Meganium,0.19646
126,Camerupt,0.19646
127,Hitmonlee,0.14735
128,Sharpedo,0.14735
129,Walrein,0.14735
130,Banette,0.14735
131,Misdreavus,0.14735
132,Pelipper,0.14735
133,Aipom,0.14735
134,Haunter,0.14735
135,Magcargo,0.14735
136,Slowking,0.14735
137,Castform,0.14735
138,Cradily,0.14735
139,Flareon,0.14735
140,Xatu,0.14735
141,Tropius,0.14735
142,Gorebyss,0.09823
143,Sandslash,0.09823
144,Piloswine,0.09823
145,Wartortle,0.09823
146,Feraligatr,0.09823
147,Quagsire,0.09823
148,Torkoal,0.09823
149,Persian,0.09823
150,Shuckle,0.09823
151,Tentacruel,0.09823
152,Lombre,0.04912
153,Zangoose,0.04912
154,Mantine,0.04912
155,Noctowl,0.04912
156,Pinsir,0.04912
157,Crawdaunt,0.04912
158,Granbull,0.04912
159,Beautifly,0.04912
160,Meowth,0.04912
161,Swalot,0.04912
162,Masquerain,0.04912
163,Luvdisc,0.04912
164,Ursaring,0.04912
165,Whiscash,0.04912
166,Hypno,0.04912
167,Togepi,0.04912
168,Combusken,0.04912
169,Victreebel,0.04912
170,Pidgeot,0.04912
171,Lunatone,0.04912
172,Lairon,0.04912
173,Nidoking,0.04912
174,Pichu,0.04912
175,Solrock,0.04912
176,Weedle,0.04912
177,Seaking,0.04912
178,Torchic,0.04912
179,Quilava,0.04912
180,Venomoth,0.04912
181,Sunflora,0.04912
