Rank,Pokemon,UsagePercent
1,Incineroar,26.43876
2,Amoonguss,16.27429
3,Torkoal,13.57101
4,Rillaboom,12.10205
5,Gholdengo,11.67410
6,Indeedee-F,11.55465
7,Tornadus,11.46957
8,Iron Hands,10.25806
9,Chien-Pao,10.15597
10,Sinistcha,9.61061
11,Ogerpon-Wellspring,9.56331
12,Farigiraf,9.52502
13,Dragonite,9.34636
14,Whimsicott,9.33173
15,Ursaluna,8.41662
16,Pelipper,8.16292
17,Kingambit,8.05419
18,Cresselia,8.03224
19,Hatterene,7.66181
20,Chi-Yu,7.46443
21,Grimmsnarl,7.14453
22,Ursaluna-Bloodmoon,6.85323
23,Raging Bolt,6.75181
24,Walking Wake,6.73395
25,Ninetales-Alola,6.69107
26,Glimmora,6.32676
27,Landorus,6.23471
28,Tyranitar,5.72730
29,Landorus-Therian,5.16425
30,Diancie,5.12903
31,Sneasler,5.00039
32,Dragapult,4.77970
33,Basculegion-F,4.30888
34,Garchomp,4.26906
35,Primarina,4.16560
36,Ogerpon-Hearthflame,4.10877
37,Armarouge,3.84996
38,Maushold,3.34851
39,Garganacl,3.28640
40,Regidrago,3.23229
41,Porygon2,3.18261
42,Volcanion,3.18108
43,Politoed,3.17495
44,Gouging Fire,3.14449
45,Corviknight,3.14007
46,Gastrodon,3.12033
47,Ting-Lu,3.03764
48,Iron Bundle,2.97161
49,Volcarona,2.89045
50,Roaring Moon,2.78989
51,Indeedee,2.68847
52,Metagross,2.65665
53,Clefairy,2.64764
54,Typhlosion-Hisui,2.59251
55,Weezing-Galar,2.47986
56,Meowscarada,2.47629
57,Gliscor,2.46897
58,Scizor,2.42524
59,Milotic,2.39836
60,Kingdra,2.33727
61,Smeargle,2.27091
62,Arcanine-Hisui,2.25270
63,Murkrow,2.22139
64,Heatran,2.21306
65,Mew,2.13700
66,Moltres-Galar,2.09071
67,Goodra-Hisui,2.07727
68,Gyarados,2.04307
69,Kyurem,2.03984
70,Ninetales,2.00291
71,Kommo-o,1.99458
72,Comfey,1.98964
73,Lilligant-Hisui,1.95884
74,Clefable,1.91937
75,Araquanid,1.91596
76,Charizard,1.88142
77,Ceruledge,1.87785
78,Sableye,1.85164
79,Talonflame,1.85130
80,Venusaur,1.78035
81,Serperior,1.77626
82,Ogerpon-Cornerstone,1.76963
83,Flamigo,1.71994
84,Iron Valiant,1.70922
85,Blaziken,1.70446
86,Gallade,1.70395
87,Toxapex,1.69238
88,Excadrill,1.66430
89,Great Tusk,1.62159
90,Hoopa-Unbound,1.61734
91,Regieleki,1.54706
92,Gengar,1.50112
93,Sylveon,1.50027
94,Latios,1.49840
95,Thundurus,1.47883
96,Baxcalibur,1.44106
97,Malamar,1.43714
98,Brute Bonnet,1.41757
99,Raichu,1.41349
100,Iron Crown,1.40856
101,Snorlax,1.37946
102,Gardevoir,1.36704
103,Palafin,1.34441
104,Mimikyu,1.28519
105,Skeledirge,1.27141
106,Clodsire,1.27073
107,Slaking,1.23261
108,Oranguru,1.22598
109,Regigigas,1.20692
110,Tinkaton,1.19909
111,Toedscruel,1.19586
112,Weavile,1.19042
113,Samurott-Hisui,1.18820
114,Azumarill,1.18565
115,Iron Moth,1.17765
116,Overqwil,1.15638
117,Arcanine,1.15094
118,Alcremie,1.13375
119,Lucario,1.12439
120,Chandelure,1.12065
121,Greninja,1.11946
122,Pecharunt,1.10227
123,Empoleon,1.10193
124,Bronzong,1.09036
125,Pawmot,1.08135
126,Houndstone,1.06348
127,Kleavor,1.05531
128,Zapdos,1.04544
129,Zoroark-Hisui,1.03898
130,Blastoise,1.03881
131,Slowking-Galar,1.02417
132,Hydreigon,1.01924
133,Terrakion,1.00835
134,Pincurchin,0.98538
135,Rotom-Wash,0.98504
136,Krookodile,0.97942
137,Umbreon,0.97364
138,Oricorio-Pom-Pom,0.95730
139,Enamorus,0.94522
140,Dusclops,0.93739
141,Cinderace,0.92974
142,Breloom,0.92157
143,Hitmontop,0.90523
144,Kilowattrel,0.90013
145,Ludicolo,0.89690
146,Abomasnow,0.89213
147,Thundurus-Therian,0.87750
148,Deoxys,0.85129
149,Salamence,0.83717
150,Tsareena,0.82679
151,Quaquaval,0.81454
152,Hydrapple,0.79906
153,Lurantis,0.79191
154,Dondozo,0.79021
155,Espeon,0.76315
156,Barraskewda,0.75839
157,Jolteon,0.75754
158,Porygon-Z,0.75039
159,Toxtricity,0.74154
160,Ribombee,0.72555
161,Salazzle,0.72470
162,Lapras,0.72180
163,Jumpluff,0.72044
164,Hippowdon,0.72010
165,Conkeldurr,0.70087
166,Ambipom,0.68726
167,Swampert,0.67620
168,Scovillain,0.67280
169,Scrafty,0.67246
170,Zapdos-Galar,0.66838
171,Orthworm,0.66582
172,Arboliva,0.66191
173,Fezandipiti,0.64336
174,Wo-Chien,0.64081
175,Shiftry,0.63417
176,Medicham,0.63145
177,Spectrier,0.62584
178,Muk-Alola,0.62464
179,Klefki,0.62243
180,Okidogi,0.61018
