source,pokemon,category,type,name,usage
2016-01_gen1ou-0.json,Alakazam,Stats,Raw count,,6930
2016-01_gen1ou-0.json,Alakazam,Stats,Avg. weight,,1.0
2016-01_gen1ou-0.json,Alakazam,Stats,Viability Ceiling,,86
2016-01_gen1ou-0.json,Alakazam,Stats,Serious,,5.830
2016-01_gen1ou-0.json,Alakazam,Abilities,,Illuminate,100.0
2016-01_gen1ou-0.json,Alakazam,Items,,Nothing,100.0
2016-01_gen1ou-0.json,Alakazam,Spreads,,Other,0.043
2016-01_gen1ou-0.json,Alakazam,Moves,,Psychic,99.206
2016-01_gen1ou-0.json,Alakazam,Moves,,Recover,91.212
2016-01_gen1ou-0.json,Alakazam,Moves,,Thunder Wave,79.206
2016-01_gen1ou-0.json,Alakazam,Moves,,Reflect,45.931
2016-01_gen1ou-0.json,Alakazam,Moves,,Seismic Toss,34.416
2016-01_gen1ou-0.json,Alakazam,Moves,,Hyper Beam,7.85
2016-01_gen1ou-0.json,Alakazam,Moves,,Toxic,6.724
2016-01_gen1ou-0.json,Alakazam,Moves,,Tri Attack,6.609
2016-01_gen1ou-0.json,Alakazam,Moves,,Disable,5.714
2016-01_gen1ou-0.json,Alakazam,Moves,,Substitute,4.531
2016-01_gen1ou-0.json,Alakazam,Moves,,Other,18.6
2016-01_gen1ou-0.json,Tauros,Stats,Raw count,,6735
2016-01_gen1ou-0.json,Tauros,Stats,Avg. weight,,1.0
2016-01_gen1ou-0.json,Tauros,Stats,Viability Ceiling,,87
2016-01_gen1ou-0.json,Tauros,Stats,Serious,,98.619
2016-01_gen1ou-0.json,Tauros,Abilities,,Illuminate,100.0
2016-01_gen1ou-0.json,Tauros,Items,,Nothing,100.0
2016-01_gen1ou-0.json,Tauros,Spreads,,Other,1.381
2016-01_gen1ou-0.json,Tauros,Moves,,Earthquake,95.828
2016-01_gen1ou-0.json,Tauros,Moves,,Body Slam,94.165
2016-01_gen1ou-0.json,Tauros,Moves,,Hyper Beam,92.799
2016-01_gen1ou-0.json,Tauros,Moves,,Blizzard,79.985
2016-01_gen1ou-0.json,Tauros,Moves,,Ice Beam,6.949
2016-01_gen1ou-0.json,Tauros,Moves,,Substitute,6.236
2016-01_gen1ou-0.json,Tauros,Moves,,Thunderbolt,6.177
