source,pokemon,category,type,name,usage
2021-08_gen3ou-0.json,Tyranitar,Stats,Raw count,,43988
2021-08_gen3ou-0.json,Tyranitar,Stats,Avg. weight,,1.0
2021-08_gen3ou-0.json,Tyranitar,Stats,Viability Ceiling,,91
2021-08_gen3ou-0.json,Tyranitar,Stats,Jolly,,7.966
2021-08_gen3ou-0.json,Tyranitar,Stats,Adamant,,2.564
2021-08_gen3ou-0.json,Tyranitar,Stats,Modest,,5.020
2021-08_gen3ou-0.json,Tyranitar,Abilities,,Sand Stream,100.0
2021-08_gen3ou-0.json,Tyranitar,Items,,Leftovers,57.741
2021-08_gen3ou-0.json,Tyranitar,Items,,Lum Berry,29.84
2021-08_gen3ou-0.json,Tyranitar,Items,,Choice Band,7.843
2021-08_gen3ou-0.json,Tyranitar,Items,,Other,4.576
2021-08_gen3ou-0.json,Tyranitar,Spreads,,Other,72.19
2021-08_gen3ou-0.json,Tyranitar,Moves,,Rock Slide,69.405
2021-08_gen3ou-0.json,Tyranitar,Moves,,Earthquake,67.841
2021-08_gen3ou-0.json,Tyranitar,Moves,,Dragon Dance,39.956
2021-08_gen3ou-0.json,Tyranitar,Moves,,Hidden Power Bug,37.942
2021-08_gen3ou-0.json,Tyranitar,Moves,,Crunch,25.095
2021-08_gen3ou-0.json,Tyranitar,Moves,,Pursuit,23.779
2021-08_gen3ou-0.json,Tyranitar,Moves,,Focus Punch,23.641
2021-08_gen3ou-0.json,Tyranitar,Moves,,Fire Blast,21.922
2021-08_gen3ou-0.json,Tyranitar,Moves,,Hidden Power Grass,20.174
2021-08_gen3ou-0.json,Tyranitar,Moves,,Brick Break,14.711
2021-08_gen3ou-0.json,Tyranitar,Moves,,Ice Beam,13.672
2021-08_gen3ou-0.json,Tyranitar,Moves,,Roar,8.677
2021-08_gen3ou-0.json,Tyranitar,Moves,,Taunt,6.297
2021-08_gen3ou-0.json,Tyranitar,Moves,,Substitute,3.51
2021-08_gen3ou-0.json,Tyranitar,Moves,,Flamethrower,3.485
2021-08_gen3ou-0.json,Tyranitar,Moves,,Other,19.892
2021-08_gen3ou-0.json,Tyranitar,Teammates,,Swampert,38.967
2021-08_gen3ou-0.json,Tyranitar,Teammates,,Metagross,38.215
2021-08_gen3ou-0.json,Tyranitar,Teammates,,Skarmory,37.365
2021-08_gen3ou-0.json,Tyranitar,Teammates,,Gengar,33.291
2021-08_gen3ou-0.json,Tyranitar,Teammates,,Zapdos,24.998
2021-08_gen3ou-0.json,Tyranitar,Teammates,,Salamence,24.866
2021-08_gen3ou-0.json,Tyranitar,Teammates,,Blissey,24.152
2021-08_gen3ou-0.json,Tyranitar,Teammates,,Celebi,20.394
2021-08_gen3ou-0.json,Tyranitar,Teammates,,Aerodactyl,17.384
2021-08_gen3ou-0.json,Tyranitar,Teammates,,Starmie,16.905
2021-08_gen3ou-0.json,Tyranitar,Teammates,,Snorlax,16.741
2021-08_gen3ou-0.json,Metagross,Stats,Raw count,,38497
2021-08_gen3ou-0.json,Metagross,Stats,Avg. weight,,1.0
2021-08_gen3ou-0.json,Metagross,Stats,Viability Ceiling,,89
2021-08_gen3ou-0.json,Metagross,Stats,Adamant,,4.478
2021-08_gen3ou-0.json,Metagross,Stats,Quiet,,2.416
2021-08_gen3ou-0.json,Metagross,Abilities,,Clear Body,100.0
2021-08_gen3ou-0.json,Metagross,Items,,Leftovers,45.583
2021-08_gen3ou-0.json,Metagross,Items,,Choice Band,32.574
2021-08_gen3ou-0.json,Metagross,Items,,Lum Berry,14.666
2021-08_gen3ou-0.json,Metagross,Items,,Salac Berry,2.099
2021-08_gen3ou-0.json,Metagross,Items,,Quick Claw,1.185
2021-08_gen3ou-0.json,Metagross,Items,,Other,3.894
2021-08_gen3ou-0.json,Metagross,Spreads,,Other,67.878
2021-08_gen3ou-0.json,Metagross,Moves,,Meteor Mash,94.587
2021-08_gen3ou-0.json,Metagross,Moves,,Earthquake,84.583
2021-08_gen3ou-0.json,Metagross,Moves,,Explosion,82.417
2021-08_gen3ou-0.json,Metagross,Moves,,Rock Slide,34.53
2021-08_gen3ou-0.json,Metagross,Moves,,Agility,22.919
2021-08_gen3ou-0.json,Metagross,Moves,,Psychic,15.773
2021-08_gen3ou-0.json,Metagross,Moves,,Protect,11.232
2021-08_gen3ou-0.json,Metagross,Moves,,Brick Break,8.39
2021-08_gen3ou-0.json,Metagross,Moves,,Hidden Power Fire,8.284
2021-08_gen3ou-0.json,Metagross,Moves,,Shadow Ball,6.673
2021-08_gen3ou-0.json,Metagross,Moves,,Thunder Punch,4.478
2021-08_gen3ou-0.json,Metagross,Moves,,Hidden Power Grass,3.995
2021-08_gen3ou-0.json,Metagross,Moves,,Pursuit,3.39
2021-08_gen3ou-0.json,Metagross,Moves,,Other,18.75
2021-08_gen3ou-0.json,Metagross,Teammates,,Tyranitar,43.666
2021-08_gen3ou-0.json,Metagross,Teammates,,Salamence,36.439
2021-08_gen3ou-0.json,Metagross,Teammates,,Snorlax,28.82
2021-08_gen3ou-0.json,Metagross,Teammates,,Swampert,27.561
2021-08_gen3ou-0.json,Metagross,Teammates,,Zapdos,23.693
2021-08_gen3ou-0.json,Metagross,Teammates,,Gengar,23.288
2021-08_gen3ou-0.json,Metagross,Teammates,,Magneton,21.09
2021-08_gen3ou-0.json,Metagross,Teammates,,Celebi,20.417
2021-08_gen3ou-0.json,Metagross,Teammates,,Skarmory,18.76
2021-08_gen3ou-0.json,Metagross,Teammates,,Blissey,15.178
2021-08_gen3ou-0.json,Metagross,Teammates,,Aerodactyl,13.422
2021-08_gen3ou-0.json,Swampert,Stats,Raw count,,31033
2021-08_gen3ou-0.json,Swampert,Stats,Avg. weight,,1.0
2021-08_gen3ou-0.json,Swampert,Stats,Viability Ceiling,,91
2021-08_gen3ou-0.json,Swampert,Stats,Relaxed,,3.300
2021-08_gen3ou-0.json,Swampert,Stats,Timid,,6.483
2021-08_gen3ou-0.json,Swampert,Stats,Rash,,5.008
2021-08_gen3ou-0.json,Swampert,Stats,Sassy,,2.629
2021-08_gen3ou-0.json,Swampert,Stats,Quiet,,2.194
2021-08_gen3ou-0.json,Swampert,Abilities,,Torrent,100.0
2021-08_gen3ou-0.json,Swampert,Items,,Leftovers,84.51
