source,pokemon,category,type,name,usage
2017-09_gen1ou-0.json,Tauros,Stats,Raw count,,17976
2017-09_gen1ou-0.json,Tauros,Stats,Avg. weight,,1.0
2017-09_gen1ou-0.json,Tauros,Stats,Viability Ceiling,,96
2017-09_gen1ou-0.json,Tauros,Stats,Serious,,12.528
2017-09_gen1ou-0.json,Tauros,Abilities,,Illuminate,100.0
2017-09_gen1ou-0.json,Tauros,Items,,Nothing,100.0
2017-09_gen1ou-0.json,Tauros,Spreads,,Other,1.207
2017-09_gen1ou-0.json,Tauros,Moves,,Hyper Beam,94.904
2017-09_gen1ou-0.json,Tauros,Moves,,Body Slam,93.836
2017-09_gen1ou-0.json,Tauros,Moves,,Earthquake,92.151
2017-09_gen1ou-0.json,Tauros,Moves,,Blizzard,84.207
2017-09_gen1ou-0.json,Tauros,Moves,,Thunderbolt,9.496
2017-09_gen1ou-0.json,Tauros,Moves,,Ice Beam,6.787
2017-09_gen1ou-0.json,Tauros,Moves,,Other,18.619
2017-09_gen1ou-0.json,Chansey,Stats,Raw count,,14814
2017-09_gen1ou-0.json,Chansey,Stats,Avg. weight,,1.0
2017-09_gen1ou-0.json,Chansey,Stats,Viability Ceiling,,96
2017-09_gen1ou-0.json,Chansey,Stats,Serious,,7.169
2017-09_gen1ou-0.json,Chansey,Abilities,,Illuminate,100.0
2017-09_gen1ou-0.json,Chansey,Items,,Nothing,100.0
2017-09_gen1ou-0.json,Chansey,Spreads,,Other,3.085
2017-09_gen1ou-0.json,Chansey,Moves,,Soft-Boiled,95.93
2017-09_gen1ou-0.json,Chansey,Moves,,Thunder Wave,71.048
2017-09_gen1ou-0.json,Chansey,Moves,,Ice Beam,63.663
2017-09_gen1ou-0.json,Chansey,Moves,,Thunderbolt,49.163
2017-09_gen1ou-0.json,Chansey,Moves,,Reflect,25.429
2017-09_gen1ou-0.json,Chansey,Moves,,Seismic Toss,20.683
2017-09_gen1ou-0.json,Chansey,Moves,,Counter,16.957
2017-09_gen1ou-0.json,Chansey,Moves,,Blizzard,14.851
2017-09_gen1ou-0.json,Chansey,Moves,,Sing,10.348
2017-09_gen1ou-0.json,Chansey,Moves,,Psychic,8.161
2017-09_gen1ou-0.json,Chansey,Moves,,Fire Blast,5.286
2017-09_gen1ou-0.json,Chansey,Moves,,Other,18.483
2017-09_gen1ou-0.json,Alakazam,Stats,Raw count,,14642
2017-09_gen1ou-0.json,Alakazam,Stats,Avg. weight,,1.0
2017-09_gen1ou-0.json,Alakazam,Stats,Viability Ceiling,,93
2017-09_gen1ou-0.json,Alakazam,Stats,Serious,,3.415
2017-09_gen1ou-0.json,Alakazam,Abilities,,Illuminate,100.0
2017-09_gen1ou-0.json,Alakazam,Items,,Nothing,100.0
2017-09_gen1ou-0.json,Alakazam,Spreads,,Other,4.289
2017-09_gen1ou-0.json,Alakazam,Moves,,Psychic,98.791
2017-09_gen1ou-0.json,Alakazam,Moves,,Recover,92.938
2017-09_gen1ou-0.json,Alakazam,Moves,,Thunder Wave,86.894
2017-09_gen1ou-0.json,Alakazam,Moves,,Seismic Toss,48.019
2017-09_gen1ou-0.json,Alakazam,Moves,,Reflect,31.574
2017-09_gen1ou-0.json,Alakazam,Moves,,Hyper Beam,7.745
2017-09_gen1ou-0.json,Alakazam,Moves,,Counter,7.444
2017-09_gen1ou-0.json,Alakazam,Moves,,Substitute,5.354
2017-09_gen1ou-0.json,Alakazam,Moves,,Body Slam,3.838
2017-09_gen1ou-0.json,Alakazam,Moves,,Other,17.402
2017-09_gen1ou-0.json,Exeggutor,Stats,Raw count,,14233
2017-09_gen1ou-0.json,Exeggutor,Stats,Avg. weight,,1.0
2017-09_gen1ou-0.json,Exeggutor,Stats,Viability Ceiling,,96
2017-09_gen1ou-0.json,Exeggutor,Stats,Serious,,10.757
2017-09_gen1ou-0.json,Exeggutor,Abilities,,Illuminate,100.0
2017-09_gen1ou-0.json,Exeggutor,Items,,Nothing,100.0
2017-09_gen1ou-0.json,Exeggutor,Spreads,,Other,3.239
2017-09_gen1ou-0.json,Exeggutor,Moves,,Psychic,95.609
2017-09_gen1ou-0.json,Exeggutor,Moves,,Sleep Powder,94.274
2017-09_gen1ou-0.json,Exeggutor,Moves,,Explosion,85.161
2017-09_gen1ou-0.json,Exeggutor,Moves,,Mega Drain,39.879
2017-09_gen1ou-0.json,Exeggutor,Moves,,Stun Spore,33.141
2017-09_gen1ou-0.json,Exeggutor,Moves,,Double-Edge,14.031
2017-09_gen1ou-0.json,Exeggutor,Moves,,Hyper Beam,12.204
2017-09_gen1ou-0.json,Exeggutor,Moves,,Leech Seed,10.693
