source,pokemon,category,type,name,usage
2024-05_gen7doublesou-0.json,Incineroar,Stats,Raw count,,2569
2024-05_gen7doublesou-0.json,Incineroar,Stats,Avg. weight,,1.0
2024-05_gen7doublesou-0.json,Incineroar,Stats,Viability Ceiling,,96
2024-05_gen7doublesou-0.json,Incineroar,Stats,Adamant,,3.270
2024-05_gen7doublesou-0.json,Incineroar,Stats,Careful,,4.204
2024-05_gen7doublesou-0.json,Incineroar,Stats,Brave,,2.686
2024-05_gen7doublesou-0.json,Incineroar,Abilities,,Intimidate,98.287
2024-05_gen7doublesou-0.json,Incineroar,Abilities,,Blaze,1.713
2024-05_gen7doublesou-0.json,Incineroar,Items,,Figy Berry,32.114
2024-05_gen7doublesou-0.json,Incineroar,Items,,Assault Vest,30.362
2024-05_gen7doublesou-0.json,Incineroar,Items,,Incinium Z,10.743
2024-05_gen7doublesou-0.json,Incineroar,Items,,Wiki Berry,5.021
2024-05_gen7doublesou-0.json,Incineroar,Items,,Sitrus Berry,4.593
2024-05_gen7doublesou-0.json,Incineroar,Items,,Aguav Berry,4.399
2024-05_gen7doublesou-0.json,Incineroar,Items,,Leftovers,3.97
2024-05_gen7doublesou-0.json,Incineroar,Items,,Iapapa Berry,3.659
2024-05_gen7doublesou-0.json,Incineroar,Items,,Mago Berry,1.518
2024-05_gen7doublesou-0.json,Incineroar,Items,,Other,3.62
2024-05_gen7doublesou-0.json,Incineroar,Spreads,,Other,62.009
2024-05_gen7doublesou-0.json,Incineroar,Moves,,Fake Out,89.801
2024-05_gen7doublesou-0.json,Incineroar,Moves,,Flare Blitz,82.989
2024-05_gen7doublesou-0.json,Incineroar,Moves,,Knock Off,71.818
2024-05_gen7doublesou-0.json,Incineroar,Moves,,U-turn,58.856
2024-05_gen7doublesou-0.json,Incineroar,Moves,,Darkest Lariat,19.735
2024-05_gen7doublesou-0.json,Incineroar,Moves,,Protect,8.252
2024-05_gen7doublesou-0.json,Incineroar,Moves,,Taunt,8.058
2024-05_gen7doublesou-0.json,Incineroar,Moves,,Drain Punch,6.072
2024-05_gen7doublesou-0.json,Incineroar,Moves,,Fire Punch,6.033
2024-05_gen7doublesou-0.json,Incineroar,Moves,,Will-O-Wisp,5.878
2024-05_gen7doublesou-0.json,Incineroar,Moves,,Roar,5.411
2024-05_gen7doublesou-0.json,Incineroar,Moves,,Snarl,5.021
2024-05_gen7doublesou-0.json,Incineroar,Moves,,Snatch,4.36
2024-05_gen7doublesou-0.json,Incineroar,Moves,,Fire Blast,3.192
2024-05_gen7doublesou-0.json,Incineroar,Moves,,Acrobatics,3.153
2024-05_gen7doublesou-0.json,Incineroar,Moves,,Double Kick,3.075
2024-05_gen7doublesou-0.json,Incineroar,Moves,,Other,18.295
2024-05_gen7doublesou-0.json,Incineroar,Teammates,,Landorus-Therian,26.431
2024-05_gen7doublesou-0.json,Incineroar,Teammates,,Tapu Koko,22.46
2024-05_gen7doublesou-0.json,Incineroar,Teammates,,Kartana,19.035
2024-05_gen7doublesou-0.json,Incineroar,Teammates,,Tapu Fini,17.906
2024-05_gen7doublesou-0.json,Incineroar,Teammates,,Metagross-Mega,16.972
2024-05_gen7doublesou-0.json,Incineroar,Teammates,,Amoonguss,15.531
2024-05_gen7doublesou-0.json,Incineroar,Teammates,,Milotic,15.453
2024-05_gen7doublesou-0.json,Incineroar,Teammates,,Salamence-Mega,14.364
2024-05_gen7doublesou-0.json,Incineroar,Teammates,,Tapu Lele,11.639
2024-05_gen7doublesou-0.json,Incineroar,Teammates,,Charizard-Mega-Y,10.977
2024-05_gen7doublesou-0.json,Incineroar,Teammates,,Zapdos,10.315
2024-05_gen7doublesou-0.json,Landorus-Therian,Stats,Raw count,,1549
2024-05_gen7doublesou-0.json,Landorus-Therian,Stats,Avg. weight,,1.0
2024-05_gen7doublesou-0.json,Landorus-Therian,Stats,Viability Ceiling,,96
2024-05_gen7doublesou-0.json,Landorus-Therian,Stats,Jolly,,7.101
2024-05_gen7doublesou-0.json,Landorus-Therian,Stats,Adamant,,5.617
2024-05_gen7doublesou-0.json,Landorus-Therian,Stats,Modest,,7.295
2024-05_gen7doublesou-0.json,Landorus-Therian,Abilities,,Intimidate,100.0
2024-05_gen7doublesou-0.json,Landorus-Therian,Items,,Choice Scarf,33.183
2024-05_gen7doublesou-0.json,Landorus-Therian,Items,,Groundium Z,18.851
2024-05_gen7doublesou-0.json,Landorus-Therian,Items,,Yache Berry,9.877
2024-05_gen7doublesou-0.json,Landorus-Therian,Items,,Flyinium Z,6.779
2024-05_gen7doublesou-0.json,Landorus-Therian,Items,,Iapapa Berry,5.617
2024-05_gen7doublesou-0.json,Landorus-Therian,Items,,Life Orb,4.906
2024-05_gen7doublesou-0.json,Landorus-Therian,Items,,Choice Band,3.809
2024-05_gen7doublesou-0.json,Landorus-Therian,Items,,Assault Vest,2.776
2024-05_gen7doublesou-0.json,Landorus-Therian,Items,,Sitrus Berry,2.711
2024-05_gen7doublesou-0.json,Landorus-Therian,Items,,Focus Sash,2.582
2024-05_gen7doublesou-0.json,Landorus-Therian,Items,,Leftovers,2.066
2024-05_gen7doublesou-0.json,Landorus-Therian,Items,,Wiki Berry,1.872
2024-05_gen7doublesou-0.json,Landorus-Therian,Items,,Other,4.971
2024-05_gen7doublesou-0.json,Landorus-Therian,Spreads,,Other,48.547
2024-05_gen7doublesou-0.json,Landorus-Therian,Moves,,U-turn,82.569
2024-05_gen7doublesou-0.json,Landorus-Therian,Moves,,Earthquake,67.657
2024-05_gen7doublesou-0.json,Landorus-Therian,Moves,,Rock Slide,56.165
2024-05_gen7doublesou-0.json,Landorus-Therian,Moves,,Stealth Rock,45.836
2024-05_gen7doublesou-0.json,Landorus-Therian,Moves,,Knock Off,29.89
2024-05_gen7doublesou-0.json,Landorus-Therian,Moves,,Protect,26.598
2024-05_gen7doublesou-0.json,Landorus-Therian,Moves,,Earth Power,21.562
2024-05_gen7doublesou-0.json,Landorus-Therian,Moves,,Hidden Power Ice,13.751
2024-05_gen7doublesou-0.json,Landorus-Therian,Moves,,Superpower,11.168
2024-05_gen7doublesou-0.json,Landorus-Therian,Moves,,Fly,7.424
2024-05_gen7doublesou-0.json,Landorus-Therian,Moves,,Stone Edge,6.908
2024-05_gen7doublesou-0.json,Landorus-Therian,Moves,,Explosion,6.198
2024-05_gen7doublesou-0.json,Landorus-Therian,Moves,,Sludge Bomb,5.617
2024-05_gen7doublesou-0.json,Landorus-Therian,Moves,,Other,18.657
2024-05_gen7doublesou-0.json,Landorus-Therian,Teammates,,Incineroar,43.835
2024-05_gen7doublesou-0.json,Landorus-Therian,Teammates,,Tapu Koko,25.629
2024-05_gen7doublesou-0.json,Landorus-Therian,Teammates,,Metagross-Mega,19.045
2024-05_gen7doublesou-0.json,Landorus-Therian,Teammates,,Charizard-Mega-Y,17.172
2024-05_gen7doublesou-0.json,Landorus-Therian,Teammates,,Tapu Fini,15.946
2024-05_gen7doublesou-0.json,Landorus-Therian,Teammates,,Amoonguss,15.881
2024-05_gen7doublesou-0.json,Landorus-Therian,Teammates,,Tapu Lele,15.688
2024-05_gen7doublesou-0.json,Landorus-Therian,Teammates,,Zapdos,14.396
2024-05_gen7doublesou-0.json,Landorus-Therian,Teammates,,Milotic,13.557
2024-05_gen7doublesou-0.json,Landorus-Therian,Teammates,,Aegislash,10.652
2024-05_gen7doublesou-0.json,Landorus-Therian,Teammates,,Kartana,8.974
2024-05_gen7doublesou-0.json,Tapu Koko,Stats,Raw count,,1176
2024-05_gen7doublesou-0.json,Tapu Koko,Stats,Avg. weight,,1.0
2024-05_gen7doublesou-0.json,Tapu Koko,Stats,Viability Ceiling,,96
2024-05_gen7doublesou-0.json,Tapu Koko,Stats,Timid,,4.507
2024-05_gen7doublesou-0.json,Tapu Koko,Stats,Modest,,3.741
2024-05_gen7doublesou-0.json,Tapu Koko,Abilities,,Electric Surge,100.0
2024-05_gen7doublesou-0.json,Tapu Koko,Items,,Life Orb,34.269
2024-05_gen7doublesou-0.json,Tapu Koko,Items,,Electrium Z,19.558
2024-05_gen7doublesou-0.json,Tapu Koko,Items,,Choice Specs,12.075
2024-05_gen7doublesou-0.json,Tapu Koko,Items,,Focus Sash,10.119
2024-05_gen7doublesou-0.json,Tapu Koko,Items,,Tapunium Z,10.034
2024-05_gen7doublesou-0.json,Tapu Koko,Items,,Air Balloon,3.316
2024-05_gen7doublesou-0.json,Tapu Koko,Items,,Assault Vest,2.551
2024-05_gen7doublesou-0.json,Tapu Koko,Items,,Light Clay,1.361
