source,pokemon,category,type,name,usage
2021-06_gen7doublesou-0.json,Incineroar,Stats,Raw count,,11813
2021-06_gen7doublesou-0.json,Incineroar,Stats,Avg. weight,,1.0
2021-06_gen7doublesou-0.json,Incineroar,Stats,Viability Ceiling,,95
2021-06_gen7doublesou-0.json,Incineroar,Stats,Adamant,,2.480
2021-06_gen7doublesou-0.json,Incineroar,Stats,Careful,,4.410
2021-06_gen7doublesou-0.json,Incineroar,Stats,Brave,,2.074
2021-06_gen7doublesou-0.json,Incineroar,Abilities,,Intimidate,95.598
2021-06_gen7doublesou-0.json,Incineroar,Abilities,,Blaze,4.402
2021-06_gen7doublesou-0.json,Incineroar,Items,,Assault Vest,30.957
2021-06_gen7doublesou-0.json,Incineroar,Items,,Figy Berry,26.183
2021-06_gen7doublesou-0.json,Incineroar,Items,,Incinium Z,12.867
2021-06_gen7doublesou-0.json,Incineroar,Items,,Aguav Berry,9.464
2021-06_gen7doublesou-0.json,Incineroar,Items,,Leftovers,3.462
2021-06_gen7doublesou-0.json,Incineroar,Items,,Sitrus Berry,2.76
2021-06_gen7doublesou-0.json,Incineroar,Items,,Life Orb,2.176
2021-06_gen7doublesou-0.json,Incineroar,Items,,Iapapa Berry,1.989
2021-06_gen7doublesou-0.json,Incineroar,Items,,Nothing,1.634
2021-06_gen7doublesou-0.json,Incineroar,Items,,Firium Z,1.236
2021-06_gen7doublesou-0.json,Incineroar,Items,,Choice Scarf,0.99
2021-06_gen7doublesou-0.json,Incineroar,Items,,Focus Sash,0.83
2021-06_gen7doublesou-0.json,Incineroar,Items,,Mago Berry,0.779
2021-06_gen7doublesou-0.json,Incineroar,Items,,Other,4.673
2021-06_gen7doublesou-0.json,Incineroar,Spreads,,Other,71.345
2021-06_gen7doublesou-0.json,Incineroar,Moves,,Fake Out,87.988
2021-06_gen7doublesou-0.json,Incineroar,Moves,,Flare Blitz,81.038
2021-06_gen7doublesou-0.json,Incineroar,Moves,,Knock Off,55.143
2021-06_gen7doublesou-0.json,Incineroar,Moves,,U-turn,46.881
2021-06_gen7doublesou-0.json,Incineroar,Moves,,Darkest Lariat,32.176
2021-06_gen7doublesou-0.json,Incineroar,Moves,,Snarl,15.356
2021-06_gen7doublesou-0.json,Incineroar,Moves,,Protect,12.783
2021-06_gen7doublesou-0.json,Incineroar,Moves,,Drain Punch,8.186
2021-06_gen7doublesou-0.json,Incineroar,Moves,,Taunt,6.713
2021-06_gen7doublesou-0.json,Incineroar,Moves,,Fire Punch,6.434
2021-06_gen7doublesou-0.json,Incineroar,Moves,,Will-O-Wisp,5.443
2021-06_gen7doublesou-0.json,Incineroar,Moves,,Earthquake,4.478
2021-06_gen7doublesou-0.json,Incineroar,Moves,,Brick Break,4.089
2021-06_gen7doublesou-0.json,Incineroar,Moves,,Cross Chop,2.937
2021-06_gen7doublesou-0.json,Incineroar,Moves,,Thunder Punch,2.599
2021-06_gen7doublesou-0.json,Incineroar,Moves,,Flame Charge,2.413
2021-06_gen7doublesou-0.json,Incineroar,Moves,,Snatch,2.404
2021-06_gen7doublesou-0.json,Incineroar,Moves,,Flamethrower,2.345
2021-06_gen7doublesou-0.json,Incineroar,Moves,,Bulk Up,1.955
2021-06_gen7doublesou-0.json,Incineroar,Moves,,Other,18.64
2021-06_gen7doublesou-0.json,Incineroar,Teammates,,Landorus-Therian,25.844
2021-06_gen7doublesou-0.json,Incineroar,Teammates,,Tapu Fini,21.392
2021-06_gen7doublesou-0.json,Incineroar,Teammates,,Tapu Koko,18.708
2021-06_gen7doublesou-0.json,Incineroar,Teammates,,Metagross-Mega,16.719
2021-06_gen7doublesou-0.json,Incineroar,Teammates,,Amoonguss,13.231
2021-06_gen7doublesou-0.json,Incineroar,Teammates,,Zapdos,13.028
2021-06_gen7doublesou-0.json,Incineroar,Teammates,,Gastrodon,12.181
2021-06_gen7doublesou-0.json,Incineroar,Teammates,,Celesteela,11.089
2021-06_gen7doublesou-0.json,Incineroar,Teammates,,Kartana,9.786
2021-06_gen7doublesou-0.json,Incineroar,Teammates,,Salamence-Mega,9.269
