source,pokemon,category,type,name,usage
2023-09_gen7doublesou-0.json,Incineroar,Stats,Raw count,,6912
2023-09_gen7doublesou-0.json,Incineroar,Stats,Avg. weight,,1.0
2023-09_gen7doublesou-0.json,Incineroar,Stats,Viability Ceiling,,97
2023-09_gen7doublesou-0.json,Incineroar,Stats,Adamant,,3.183
2023-09_gen7doublesou-0.json,Incineroar,Stats,Relaxed,,4.514
2023-09_gen7doublesou-0.json,Incineroar,Stats,Careful,,2.995
2023-09_gen7doublesou-0.json,Incineroar,Abilities,,Intimidate,97.627
2023-09_gen7doublesou-0.json,Incineroar,Abilities,,Blaze,2.373
2023-09_gen7doublesou-0.json,Incineroar,Items,,Figy Berry,27.546
2023-09_gen7doublesou-0.json,Incineroar,Items,,Assault Vest,26.924
2023-09_gen7doublesou-0.json,Incineroar,Items,,Aguav Berry,20.877
2023-09_gen7doublesou-0.json,Incineroar,Items,,Incinium Z,9.317
2023-09_gen7doublesou-0.json,Incineroar,Items,,Leftovers,3.328
2023-09_gen7doublesou-0.json,Incineroar,Items,,Wiki Berry,3.082
2023-09_gen7doublesou-0.json,Incineroar,Items,,Mago Berry,1.707
2023-09_gen7doublesou-0.json,Incineroar,Items,,Sitrus Berry,1.143
2023-09_gen7doublesou-0.json,Incineroar,Items,,Focus Sash,1.071
2023-09_gen7doublesou-0.json,Incineroar,Items,,Iapapa Berry,1.013
2023-09_gen7doublesou-0.json,Incineroar,Items,,Other,3.993
2023-09_gen7doublesou-0.json,Incineroar,Spreads,,Other,65.712
2023-09_gen7doublesou-0.json,Incineroar,Moves,,Fake Out,91.681
2023-09_gen7doublesou-0.json,Incineroar,Moves,,Flare Blitz,86.458
2023-09_gen7doublesou-0.json,Incineroar,Moves,,Knock Off,65.799
2023-09_gen7doublesou-0.json,Incineroar,Moves,,U-turn,54.991
2023-09_gen7doublesou-0.json,Incineroar,Moves,,Darkest Lariat,31.409
2023-09_gen7doublesou-0.json,Incineroar,Moves,,Protect,13.108
2023-09_gen7doublesou-0.json,Incineroar,Moves,,Will-O-Wisp,7.972
2023-09_gen7doublesou-0.json,Incineroar,Moves,,Snarl,6.887
2023-09_gen7doublesou-0.json,Incineroar,Moves,,Taunt,4.948
2023-09_gen7doublesou-0.json,Incineroar,Moves,,Fire Punch,4.659
2023-09_gen7doublesou-0.json,Incineroar,Moves,,Drain Punch,4.138
2023-09_gen7doublesou-0.json,Incineroar,Moves,,Brick Break,4.094
2023-09_gen7doublesou-0.json,Incineroar,Moves,,Cross Chop,3.602
2023-09_gen7doublesou-0.json,Incineroar,Moves,,Earthquake,2.821
2023-09_gen7doublesou-0.json,Incineroar,Moves,,Other,17.433
2023-09_gen7doublesou-0.json,Incineroar,Teammates,,Tapu Koko,23.466
2023-09_gen7doublesou-0.json,Incineroar,Teammates,,Landorus-Therian,20.53
2023-09_gen7doublesou-0.json,Incineroar,Teammates,,Tapu Fini,17.405
2023-09_gen7doublesou-0.json,Incineroar,Teammates,,Kommo-o,14.931
2023-09_gen7doublesou-0.json,Incineroar,Teammates,,Whimsicott,14.005
2023-09_gen7doublesou-0.json,Incineroar,Teammates,,Charizard-Mega-Y,13.411
2023-09_gen7doublesou-0.json,Incineroar,Teammates,,Metagross-Mega,12.674
2023-09_gen7doublesou-0.json,Incineroar,Teammates,,Tapu Lele,12.486
2023-09_gen7doublesou-0.json,Incineroar,Teammates,,Kartana,12.457
2023-09_gen7doublesou-0.json,Incineroar,Teammates,,Salamence-Mega,11.863
2023-09_gen7doublesou-0.json,Incineroar,Teammates,,Zapdos,10.388
2023-09_gen7doublesou-0.json,Tapu Koko,Stats,Raw count,,4683
2023-09_gen7doublesou-0.json,Tapu Koko,Stats,Avg. weight,,1.0
2023-09_gen7doublesou-0.json,Tapu Koko,Stats,Viability Ceiling,,97
2023-09_gen7doublesou-0.json,Tapu Koko,Stats,Timid,,9.246
2023-09_gen7doublesou-0.json,Tapu Koko,Stats,Lonely,,5.018
2023-09_gen7doublesou-0.json,Tapu Koko,Stats,Naive,,3.587
