source,pokemon,category,type,name,usage
2025-05_gen9doublesou-0.json,Incineroar,Stats,Raw count,,178084
2025-05_gen9doublesou-0.json,Incineroar,Stats,Avg. weight,,1.0
2025-05_gen9doublesou-0.json,Incineroar,Stats,Viability Ceiling,,95
2025-05_gen9doublesou-0.json,Incineroar,Stats,Adamant,,1.464
2025-05_gen9doublesou-0.json,Incineroar,Stats,Careful,,5.434
2025-05_gen9doublesou-0.json,Incineroar,Stats,Impish,,2.204
2025-05_gen9doublesou-0.json,Incineroar,Stats,Brave,,1.859
2025-05_gen9doublesou-0.json,Incineroar,Abilities,,Intimidate,98.714
2025-05_gen9doublesou-0.json,Incineroar,Abilities,,Blaze,1.286
2025-05_gen9doublesou-0.json,Incineroar,Items,,Sitrus Berry,23.792
2025-05_gen9doublesou-0.json,Incineroar,Items,,Safety Goggles,23.445
2025-05_gen9doublesou-0.json,Incineroar,Items,,Assault Vest,12.615
2025-05_gen9doublesou-0.json,Incineroar,Items,,Heavy-Duty Boots,9.914
2025-05_gen9doublesou-0.json,Incineroar,Items,,Leftovers,7.934
2025-05_gen9doublesou-0.json,Incineroar,Items,,Rocky Helmet,4.447
2025-05_gen9doublesou-0.json,Incineroar,Items,,Covert Cloak,2.635
2025-05_gen9doublesou-0.json,Incineroar,Items,,Life Orb,1.887
2025-05_gen9doublesou-0.json,Incineroar,Items,,Clear Amulet,1.749
2025-05_gen9doublesou-0.json,Incineroar,Items,,Figy Berry,1.703
2025-05_gen9doublesou-0.json,Incineroar,Items,,Aguav Berry,1.521
2025-05_gen9doublesou-0.json,Incineroar,Items,,Focus Sash,1.078
2025-05_gen9doublesou-0.json,Incineroar,Items,,Eject Button,1.021
2025-05_gen9doublesou-0.json,Incineroar,Items,,Mirror Herb,0.868
2025-05_gen9doublesou-0.json,Incineroar,Items,,Weakness Policy,0.571
2025-05_gen9doublesou-0.json,Incineroar,Items,,Other,4.819
2025-05_gen9doublesou-0.json,Incineroar,Spreads,,Other,64.85
2025-05_gen9doublesou-0.json,Incineroar,Moves,,Fake Out,93.081
2025-05_gen9doublesou-0.json,Incineroar,Moves,,Parting Shot,74.413
2025-05_gen9doublesou-0.json,Incineroar,Moves,,Knock Off,72.491
2025-05_gen9doublesou-0.json,Incineroar,Moves,,Flare Blitz,72.393
2025-05_gen9doublesou-0.json,Incineroar,Moves,,U-turn,13.458
2025-05_gen9doublesou-0.json,Incineroar,Moves,,Protect,11.175
2025-05_gen9doublesou-0.json,Incineroar,Moves,,Darkest Lariat,11.106
2025-05_gen9doublesou-0.json,Incineroar,Moves,,Will-O-Wisp,9.466
2025-05_gen9doublesou-0.json,Incineroar,Moves,,Close Combat,5.153
2025-05_gen9doublesou-0.json,Incineroar,Moves,,Taunt,4.338
2025-05_gen9doublesou-0.json,Incineroar,Moves,,Drain Punch,3.45
2025-05_gen9doublesou-0.json,Incineroar,Moves,,Fire Punch,2.721
2025-05_gen9doublesou-0.json,Incineroar,Moves,,Snarl,2.708
2025-05_gen9doublesou-0.json,Incineroar,Moves,,Helping Hand,2.545
2025-05_gen9doublesou-0.json,Incineroar,Moves,,Brick Break,1.829
2025-05_gen9doublesou-0.json,Incineroar,Moves,,Other,19.672
2025-05_gen9doublesou-0.json,Incineroar,Tera Types,,Ghost,32.763
2025-05_gen9doublesou-0.json,Incineroar,Tera Types,,Fire,30.29
2025-05_gen9doublesou-0.json,Incineroar,Tera Types,,Grass,13.656
2025-05_gen9doublesou-0.json,Incineroar,Tera Types,,Water,6.559
2025-05_gen9doublesou-0.json,Incineroar,Tera Types,,Fairy,3.346
2025-05_gen9doublesou-0.json,Incineroar,Tera Types,,Dark,3.3
2025-05_gen9doublesou-0.json,Incineroar,Tera Types,,Bug,2.262
2025-05_gen9doublesou-0.json,Incineroar,Tera Types,,Flying,2.203
2025-05_gen9doublesou-0.json,Incineroar,Tera Types,,Fighting,1.731
2025-05_gen9doublesou-0.json,Incineroar,Tera Types,,Other,3.889
2025-05_gen9doublesou-0.json,Incineroar,Teammates,,Amoonguss,23.019
2025-05_gen9doublesou-0.json,Incineroar,Teammates,,Rillaboom,16.421
2025-05_gen9doublesou-0.json,Incineroar,Teammates,,Gholdengo,15.929
2025-05_gen9doublesou-0.json,Incineroar,Teammates,,Ogerpon-Wellspring,13.329
2025-05_gen9doublesou-0.json,Incineroar,Teammates,,Tornadus,12.64
2025-05_gen9doublesou-0.json,Incineroar,Teammates,,Chien-Pao,11.901
2025-05_gen9doublesou-0.json,Incineroar,Teammates,,Farigiraf,10.197
2025-05_gen9doublesou-0.json,Incineroar,Teammates,,Raging Bolt,9.906
2025-05_gen9doublesou-0.json,Incineroar,Teammates,,Torkoal,9.849
2025-05_gen9doublesou-0.json,Incineroar,Teammates,,Sinistcha,9.784
2025-05_gen9doublesou-0.json,Incineroar,Teammates,,Ursaluna-Bloodmoon,9.571
2025-05_gen9doublesou-0.json,Amoonguss,Stats,Raw count,,111092
2025-05_gen9doublesou-0.json,Amoonguss,Stats,Avg. weight,,1.0
2025-05_gen9doublesou-0.json,Amoonguss,Stats,Viability Ceiling,,95
2025-05_gen9doublesou-0.json,Amoonguss,Stats,Calm,,1.876
2025-05_gen9doublesou-0.json,Amoonguss,Stats,Modest,,2.104
2025-05_gen9doublesou-0.json,Amoonguss,Abilities,,Regenerator,77.601
2025-05_gen9doublesou-0.json,Amoonguss,Abilities,,Effect Spore,22.399
2025-05_gen9doublesou-0.json,Amoonguss,Items,,Rocky Helmet,27.208
2025-05_gen9doublesou-0.json,Amoonguss,Items,,Leftovers,24.354
2025-05_gen9doublesou-0.json,Amoonguss,Items,,Sitrus Berry,21.001
2025-05_gen9doublesou-0.json,Amoonguss,Items,,Black Sludge,11.67
2025-05_gen9doublesou-0.json,Amoonguss,Items,,Covert Cloak,3.655
2025-05_gen9doublesou-0.json,Amoonguss,Items,,Mental Herb,2.414
