source,pokemon,category,type,name,usage
2017-07_gen7doublesou-0.json,Tapu Koko,Stats,Raw count,,53953
2017-07_gen7doublesou-0.json,Tapu Koko,Stats,Avg. weight,,1.0
2017-07_gen7doublesou-0.json,Tapu Koko,Stats,Viability Ceiling,,92
2017-07_gen7doublesou-0.json,Tapu Koko,Stats,Timid,,8.292
2017-07_gen7doublesou-0.json,Tapu Koko,Stats,Naive,,4.430
2017-07_gen7doublesou-0.json,Tapu Koko,Stats,Modest,,2.788
2017-07_gen7doublesou-0.json,Tapu Koko,Stats,Jolly,,3.036
2017-07_gen7doublesou-0.json,Tapu Koko,Abilities,,Electric Surge,100.0
2017-07_gen7doublesou-0.json,Tapu Koko,Items,,Life Orb,31.248
2017-07_gen7doublesou-0.json,Tapu Koko,Items,,Electrium Z,17.139
2017-07_gen7doublesou-0.json,Tapu Koko,Items,,Choice Specs,8.346
2017-07_gen7doublesou-0.json,Tapu Koko,Items,,Magnet,6.154
2017-07_gen7doublesou-0.json,Tapu Koko,Items,,Focus Sash,5.54
2017-07_gen7doublesou-0.json,Tapu Koko,Items,,Terrain Extender,3.642
2017-07_gen7doublesou-0.json,Tapu Koko,Items,,Electric Seed,3.366
2017-07_gen7doublesou-0.json,Tapu Koko,Items,,Leftovers,3.355
2017-07_gen7doublesou-0.json,Tapu Koko,Items,,Air Balloon,3.179
2017-07_gen7doublesou-0.json,Tapu Koko,Items,,Choice Scarf,3.095
2017-07_gen7doublesou-0.json,Tapu Koko,Items,,Fairium Z,1.898
2017-07_gen7doublesou-0.json,Tapu Koko,Items,,Normalium Z,1.764
2017-07_gen7doublesou-0.json,Tapu Koko,Items,,Tapunium Z,1.433
2017-07_gen7doublesou-0.json,Tapu Koko,Items,,Sitrus Berry,1.383
2017-07_gen7doublesou-0.json,Tapu Koko,Items,,Zap Plate,1.24
2017-07_gen7doublesou-0.json,Tapu Koko,Items,,Assault Vest,1.068
2017-07_gen7doublesou-0.json,Tapu Koko,Items,,Choice Band,0.84
2017-07_gen7doublesou-0.json,Tapu Koko,Items,,Expert Belt,0.753
2017-07_gen7doublesou-0.json,Tapu Koko,Items,,Other,4.56
2017-07_gen7doublesou-0.json,Tapu Koko,Spreads,,Other,28.193
2017-07_gen7doublesou-0.json,Tapu Koko,Moves,,Dazzling Gleam,80.694
2017-07_gen7doublesou-0.json,Tapu Koko,Moves,,Thunderbolt,48.138
2017-07_gen7doublesou-0.json,Tapu Koko,Moves,,Volt Switch,46.303
2017-07_gen7doublesou-0.json,Tapu Koko,Moves,,Protect,43.497
2017-07_gen7doublesou-0.json,Tapu Koko,Moves,,Discharge,31.739
2017-07_gen7doublesou-0.json,Tapu Koko,Moves,,Hidden Power Ice,21.048
2017-07_gen7doublesou-0.json,Tapu Koko,Moves,,Thunder,19.072
2017-07_gen7doublesou-0.json,Tapu Koko,Moves,,U-turn,15.045
2017-07_gen7doublesou-0.json,Tapu Koko,Moves,,Taunt,13.812
