Rank,Pokemon,UsagePercent
1,Landorus-Therian,15.11721
2,Garchomp,14.94526
3,Excadrill,13.40058
4,Ferrothorn,13.39772
5,Talonflame,13.22290
6,Rotom-Wash,11.77280
7,Heatran,11.73554
8,Gengar,11.70688
9,Clefable,10.74397
10,Tyranitar,10.29117
11,Serperior,9.37984
12,Azumarill,9.34258
13,Keldeo,9.27093
14,Metagross-Mega,9.25374
15,Bisharp,9.06173
16,Dragonite,8.96143
17,Weavile,8.81813
18,Gliscor,8.72356
19,Chansey,8.57454
20,Skarmory,8.28223
21,Charizard-Mega-Y,7.87241
22,Scizor-Mega,7.71479
23,Latios,7.68900
24,Magnezone,7.43681
25,Charizard-Mega-X,7.20754
26,Starmie,7.09004
27,Breloom,6.89230
28,Tornadus-Therian,6.79486
29,Lopunny-Mega,6.25322
30,Venusaur-Mega,5.59695
31,Volcarona,5.55396
32,Amoonguss,5.36195
33,Manaphy,5.31610
34,Zapdos,5.21006
35,Scizor,4.88623
36,Gardevoir-Mega,4.78306
37,Thundurus,4.46209
38,Conkeldurr,4.42770
39,Togekiss,4.41337
40,Hippowdon,4.30446
41,Medicham-Mega,4.22136
42,Mew,3.87173
43,Latias,3.86313
44,Gyarados,3.80295
45,Manectric-Mega,3.57655
46,Kyurem-Black,3.40173
47,Salamence,3.31289
48,Chandelure,3.17247
49,Alakazam,3.13521
50,Hydreigon,3.10369
51,Tangrowth,3.00625
52,Metagross,2.98332
53,Cloyster,2.95466
54,Lucario,2.91168
55,Milotic,2.89735
56,Infernape,2.87442
57,Diancie-Mega,2.86582
58,Volcanion,2.78558
59,Arcanine,2.77412
60,Alakazam-Mega,2.76552
61,Raikou,2.73113
62,Slowbro,2.70820
63,Gyarados-Mega,2.69960
64,Garchomp-Mega,2.66521
65,Pinsir-Mega,2.65948
66,Jirachi,2.62223
67,Umbreon,2.58784
68,Snorlax,2.50186
69,Azelf,2.44741
70,Sceptile-Mega,2.40442
71,Blastoise-Mega,2.22101
72,Jolteon,2.15510
73,Sylveon,2.10065
74,Ditto,2.07199
75,Shuckle,2.07199
76,Kingdra,2.06912
77,Blissey,2.06053
78,Espeon,2.04333
79,Klefki,2.01181
80,Politoed,2.01181
81,Swampert-Mega,2.00034
82,Tyranitar-Mega,1.98888
83,Machamp,1.95449
84,Galvantula,1.90864
85,Suicune,1.86852
86,Tentacruel,1.85132
87,Vaporeon,1.82839
88,Staraptor,1.75675
89,Heracross-Mega,1.74529
90,Forretress,1.74242
91,Gallade-Mega,1.71090
92,Mamoswine,1.70230
93,Hawlucha,1.69084
94,Crobat,1.67651
95,Roserade,1.66504
96,Thundurus-Therian,1.66504
97,Goodra,1.65931
98,Krookodile,1.62779
99,Nidoking,1.60773
100,Venusaur,1.58193
101,Whimsicott,1.53035
102,Slowbro-Mega,1.50169
103,Porygon2,1.47876
104,Doublade,1.47017
105,Scolipede,1.46730
106,Altaria-Mega,1.43291
107,Gastrodon,1.41285
108,Beedrill-Mega,1.40139
109,Electivire,1.40139
110,Mandibuzz,1.31541
111,Darmanitan,1.30395
112,Cofagrigus,1.28962
113,Flygon,1.28389
114,Jellicent,1.25810
115,Swampert,1.25236
116,Pidgeot-Mega,1.22371
117,Haxorus,1.18932
118,Victini,1.17785
119,Cresselia,1.15493
120,Gardevoir,1.14346
121,Crawdaunt,1.09188
122,Dusclops,1.08615
123,Feraligatr,1.06895
124,Diggersby,1.06609
125,Rhyperior,1.02883
126,Terrakion,1.02310
127,Porygon-Z,1.00590
128,Reuniclus,1.00304
129,Latias-Mega,0.98871
130,Quagsire,0.97725
131,Tyrantrum,0.97438
132,Miltank,0.96292
133,Aerodactyl-Mega,0.94286
134,Noivern,0.93712
135,Chesnaught,0.91993
136,Ninetales,0.91706
137,Zoroark,0.88554
138,Donphan,0.87121
139,Typhlosion,0.85975
140,Latios-Mega,0.84828
141,Luxray,0.83682
142,Empoleon,0.83109
143,Blastoise,0.82822
144,Lanturn,0.82536
145,Lapras,0.81676
146,Froslass,0.80816
147,Rotom-Heat,0.79670
148,Aerodactyl,0.79670
149,Sceptile,0.78237
150,Torterra,0.75944
151,Alomomola,0.73938
152,Kabutops,0.73652
153,Slaking,0.72792
154,Malamar,0.70786
155,Aggron-Mega,0.70213
156,Zygarde,0.69066
157,Heracross,0.68207
158,Sableye,0.67347
159,Houndoom-Mega,0.66774
160,Chatot,0.65627
161,Celebi,0.65341
162,Delphox,0.65054
