Rank,Pokemon,UsagePercent
1,Landorus-Therian,25.47990
2,Greninja,22.80050
3,Ferrothorn,17.46178
4,Magearna,15.58419
5,Tapu Koko,12.64634
6,Kartana,11.87924
7,Rotom-Wash,11.29934
8,Gliscor,11.25733
9,Heatran,11.22445
10,Toxapex,10.65369
11,Garchomp,10.09662
12,Tapu Lele,9.51581
13,Serperior,9.16239
14,Tornadus-Therian,8.87564
15,Excadrill,8.79710
16,Volcarona,8.75326
17,Chansey,8.34049
18,Zapdos,8.00716
19,Tapu Fini,7.25558
20,Clefable,7.13138
21,Hawlucha,6.96700
22,Pelipper,6.90672
23,Charizard-Mega-X,6.60079
24,Lopunny-Mega,6.22820
25,Skarmory,6.17706
26,Alakazam-Mega,6.12683
27,Swampert-Mega,6.12592
28,Tyranitar,6.08117
29,Magnezone,5.56885
30,Dragonite,5.53141
31,Medicham-Mega,5.39168
32,Charizard-Mega-Y,5.26931
33,Kommo-o,5.24831
34,Victini,5.14876
35,Scizor-Mega,5.05196
36,Mawile-Mega,4.87754
37,Celesteela,4.84466
38,Tapu Bulu,4.57983
39,Diancie-Mega,4.55060
40,Azumarill,4.34878
41,Blacephalon,4.12778
42,Kyurem-Black,4.01636
43,Sableye-Mega,3.76431
44,Mimikyu,3.67482
45,Gyarados-Mega,3.59902
46,Jirachi,3.28305
47,Tangrowth,3.22277
48,Bisharp,3.09218
49,Cresselia,3.08761
50,Weavile,3.08396
51,Manaphy,2.91136
52,Keldeo,2.78808
53,Venusaur-Mega,2.76525
54,Beedrill-Mega,2.67027
55,Pinsir-Mega,2.64379
56,Gengar,2.61000
57,Latias-Mega,2.51228
58,Breloom,2.50406
59,Marowak-Alola,2.45292
60,Hydreigon,2.44196
61,Togekiss,2.30681
62,Scizor,2.28672
63,Tyranitar-Mega,2.28306
64,Ditto,2.28032
65,Infernape,2.23558
66,Reuniclus,2.20179
67,Hoopa-Unbound,2.18626
68,Blissey,2.17256
69,Conkeldurr,2.16252
70,Gyarados,2.09859
71,Snorlax,2.05476
72,Metagross,2.00636
73,Cloyster,1.92508
74,Zeraora,1.90864
75,Espeon,1.90773
76,Gastrodon,1.90407
77,Gallade-Mega,1.88946
78,Mew,1.87303
79,Goodra,1.86481
80,Chandelure,1.82006
81,Gardevoir-Mega,1.81458
82,Torkoal,1.73878
83,Hippowdon,1.70590
84,Starmie,1.70043
85,Ninetales-Alola,1.69769
86,Staraptor,1.68855
87,Heracross-Mega,1.67668
88,Amoonguss,1.63467
89,Salamence,1.62554
90,Muk-Alola,1.61641
91,Jolteon,1.60728
92,Crobat,1.59814
93,Slowbro,1.58901
94,Kingdra,1.58171
95,Shuckle,1.57531
96,Umbreon,1.55705
97,Crawdaunt,1.55340
98,Garchomp-Mega,1.54883
99,Darmanitan,1.52417
100,Manectric-Mega,1.52417
101,Latios,1.51595
102,Porygon-Z,1.40363
103,Sceptile-Mega,1.39541
104,Tentacruel,1.38628
105,Venusaur,1.38262
106,Galvantula,1.34518
107,Quagsire,1.31596
108,Alakazam,1.31230
109,Incineroar,1.30317
110,Nidoking,1.29221
111,Forretress,1.27395
112,Araquanid,1.26938
113,Salazzle,1.24564
114,Porygon2,1.23194
115,Mamoswine,1.23011
116,Ribombee,1.22737
117,Seismitoad,1.21459
118,Milotic,1.18354
119,Thundurus-Therian,1.16619
120,Lucario,1.13788
121,Swampert,1.11779
122,Arcanine,1.08309
123,Klefki,1.08217
