Rank,Pokemon,UsagePercent
1,Tauros,82.44600
2,Snorlax,79.43096
3,Chansey,76.45790
4,Exeggutor,52.52080
5,Starmie,46.00985
6,Alakazam,40.30036
7,Gengar,30.80681
8,Rhydon,30.06068
9,Zapdos,25.10114
10,Cloyster,15.16296
11,Jynx,14.11915
12,Jolteon,12.57156
13,Slowbro,11.24151
14,Persian,5.64461
15,Lapras,5.30494
16,Golem,5.11221
17,Dragonite,4.68857
18,Charizard,4.24968
19,Articuno,4.09320
20,Victreebel,3.09900
21,Venusaur,3.00168
22,Hypno,2.53607
23,Moltres,2.50553
24,Kingler,2.29372
25,Electrode,1.65255
26,Dugtrio,1.62201
27,Sandslash,1.60102
28,Raichu,1.58385
29,Gyarados,1.47889
30,Machamp,1.44836
31,Nidoking,1.42546
32,Porygon,1.40829
33,Dodrio,1.27662
34,Blastoise,1.23846
35,Ninetales,1.17739
36,Pinsir,1.08007
37,Arcanine,1.03618
38,Aerodactyl,0.98084
39,Poliwrath,0.91596
40,Kangaskhan,0.86635
41,Clefable,0.74803
42,Tentacruel,0.68697
43,Raticate,0.66025
44,Flareon,0.63736
45,Pidgeot,0.63354
46,Weezing,0.62209
47,Kabutops,0.62209
48,Parasect,0.60301
49,Pikachu,0.60301
50,Scyther,0.57820
51,Electabuzz,0.55721
52,Vaporeon,0.54576
53,Hitmonlee,0.54004
54,Rapidash,0.51714
55,Tangela,0.50378
56,Arbok,0.46180
57,Muk,0.45989
58,Omastar,0.41409
59,Butterfree,0.39119
60,Beedrill,0.37783
61,Primeape,0.34349
62,Haunter,0.33585
63,Magneton,0.33204
64,Onix,0.32822
65,Ditto,0.32249
66,Golduck,0.29578
67,Vileplume,0.29578
68,Venomoth,0.28242
69,Bulbasaur,0.28051
70,Nidoqueen,0.27288
71,Magmar,0.25761
72,Golbat,0.23662
73,Dewgong,0.22517
74,Squirtle,0.21563
75,Mr. Mime,0.20227
76,Dragonair,0.19464
77,Kadabra,0.19273
78,Poliwhirl,0.18892
79,Hitmonchan,0.18510
80,Lickitung,0.18319
81,Marowak,0.13739
82,Wigglytuff,0.13167
83,Fearow,0.12785
84,Meowth,0.10686
85,Shellder,0.09350
86,Seadra,0.08969
87,Rattata,0.07824
88,Caterpie,0.07061
89,Farfetch'd,0.06870
90,Abra,0.06297
91,Pidgeotto,0.06297
92,Pidgey,0.05916
93,Wartortle,0.04961
94,Eevee,0.04580
95,Charmander,0.04389
96,Rhyhorn,0.04389
97,Ivysaur,0.04198
98,Drowzee,0.04198
99,Graveler,0.04007
100,Magikarp,0.04007
101,Charmeleon,0.03817
102,Bellsprout,0.03626
103,Seaking,0.03435
104,Psyduck,0.03244
105,Geodude,0.03244
106,Staryu,0.03244
107,Spearow,0.03053
108,Gastly,0.02672
109,Voltorb,0.02481
110,Exeggcute,0.02290
111,Weedle,0.02099
112,Machoke,0.01908
113,Weepinbell,0.01717
114,Dratini,0.01527
115,Metapod,0.01527
116,Kakuna,0.01527
117,Magnemite,0.01336
118,Koffing,0.01336
119,Mankey,0.01336
120,Doduo,0.01336
121,Venonat,0.01336
122,Clefairy,0.01336
123,Goldeen,0.01145
124,Growlithe,0.00954
125,Poliwag,0.00954
126,NidoranF,0.00954
127,Zubat,0.00954
128,Machop,0.00954
129,Vulpix,0.00763
130,Oddish,0.00572
131,Diglett,0.00572
132,Sandshrew,0.00572
133,Jigglypuff,0.00572
134,Horsea,0.00572
135,Omanyte,0.00382
136,Slowpoke,0.00382
137,Tentacool,0.00382
138,Ekans,0.00382
139,Ponyta,0.00382
140,Nidorino,0.00382
141,Krabby,0.00382
142,Gloom,0.00382
143,Cubone,0.00382
144,Nidorina,0.00191
145,NidoranM,0.00191
