Rank,Pokemon,UsagePercent
1,Excadrill,19.54414
2,Landorus-Therian,17.58416
3,Ferrothorn,15.01566
4,Rotom-Wash,14.06839
5,Clefable,12.59309
6,Serperior,12.50376
7,Garchomp,12.33659
8,Talonflame,12.11105
9,Heatran,11.44239
10,Gliscor,10.98070
11,Tyranitar,10.86572
12,Weavile,10.08473
13,Bisharp,10.01044
14,Gengar,9.45676
15,Keldeo,9.23741
16,Tornadus-Therian,8.83232
17,Dragonite,8.61828
18,Azumarill,8.29810
19,Metagross-Mega,8.12121
20,Scizor-Mega,7.93901
21,Latios,7.36145
22,Lopunny-Mega,7.33049
23,Starmie,7.13325
24,Charizard-Mega-X,7.05011
25,Skarmory,6.96609
26,Magnezone,6.96078
27,Breloom,6.87676
28,Charizard-Mega-Y,6.57073
29,Zapdos,6.45398
30,Chansey,6.14530
31,Slowbro,6.09046
32,Volcarona,5.99936
33,Manaphy,5.90296
34,Amoonguss,5.46249
35,Thundurus,4.90350
36,Latias,4.81329
37,Scizor,4.70627
38,Volcanion,4.32860
39,Gardevoir-Mega,4.29853
40,Medicham-Mega,4.20566
41,Togekiss,4.01019
42,Diancie-Mega,3.95270
43,Manectric-Mega,3.95093
44,Mew,3.74750
45,Kyurem-Black,3.62191
46,Tangrowth,3.60068
47,Venusaur-Mega,3.50516
48,Azelf,3.50339
49,Espeon,3.46624
50,Pinsir-Mega,3.36276
51,Hydreigon,3.30261
52,Jirachi,3.13014
53,Hippowdon,3.07884
54,Alakazam-Mega,2.94175
55,Garchomp-Mega,2.87541
56,Tyranitar-Mega,2.82411
57,Infernape,2.80112
58,Conkeldurr,2.67464
59,Swampert-Mega,2.67110
60,Chandelure,2.66314
61,Shuckle,2.54816
62,Lucario,2.47563
63,Gyarados-Mega,2.46944
64,Politoed,2.37392
65,Umbreon,2.35711
66,Galvantula,2.35181
67,Cloyster,2.27044
68,Milotic,2.21825
69,Sylveon,2.15369
70,Alakazam,2.13777
71,Cofagrigus,2.11477
72,Forretress,2.10504
73,Altaria-Mega,2.09089
74,Heracross-Mega,2.08293
75,Goodra,2.03340
76,Salamence,1.97944
77,Victini,1.93611
78,Thundurus-Therian,1.93345
79,Tentacruel,1.88215
80,Mamoswine,1.86889
81,Reuniclus,1.84235
82,Arcanine,1.83351
83,Blissey,1.82024
84,Quagsire,1.79282
85,Nidoking,1.79194
86,Klefki,1.78751
87,Gastrodon,1.76363
88,Gallade-Mega,1.73533
89,Beedrill-Mega,1.69111
90,Metagross,1.65838
91,Suicune,1.62035
92,Snorlax,1.56728
93,Sceptile-Mega,1.52836
94,Gyarados,1.50360
95,Slowbro-Mega,1.46822
96,Darmanitan,1.46380
97,Jellicent,1.43107
98,Raikou,1.42400
99,Latias-Mega,1.42046
100,Empoleon,1.40985
101,Crawdaunt,1.39393
102,Venusaur,1.39216
103,Hawlucha,1.38685
104,Blastoise-Mega,1.37358
105,Absol-Mega,1.35236
106,Kingdra,1.27983
107,Porygon2,1.27629
108,Mandibuzz,1.27541
