Rank,Pokemon,UsagePercent
1,Ferrothorn,22.52959
2,Landorus-Therian,21.27334
3,Dragapult,20.62709
4,Garchomp,19.46150
5,Urshifu-Rapid-Strike,15.09700
6,Zapdos,14.07905
7,Rillaboom,13.17766
8,Clefable,12.60652
9,Heatran,12.59228
10,Toxapex,11.87090
11,Kartana,11.76989
12,Melmetal,11.59246
13,Blissey,11.51864
14,Corviknight,10.43723
15,Weavile,9.54879
16,Volcarona,9.29754
17,Tyranitar,9.26775
18,Bisharp,8.50364
19,Tornadus-Therian,7.87292
20,Tapu Lele,7.80558
21,Dragonite,7.65017
22,Blaziken,6.58689
23,Excadrill,6.21649
24,Slowbro,6.16857
25,Zeraora,6.16598
26,Mew,6.15303
27,Blacephalon,6.11547
28,Tapu Koko,6.08957
29,Pelipper,5.91214
30,Rotom-Wash,5.43813
31,Tapu Fini,4.95247
32,Buzzwole,4.90973
33,Ninetales-Alola,4.84757
34,Barraskewda,4.82037
35,Slowking-Galar,4.53674
36,Regieleki,4.28031
37,Gengar,4.24016
38,Togekiss,4.07698
39,Magnezone,3.97985
40,Volcanion,3.64571
41,Aegislash,3.63276
42,Skarmory,3.45404
43,Victini,3.43979
44,Hatterene,3.43461
45,Hawlucha,3.31158
46,Crawdaunt,3.27402
47,Cloyster,3.18854
48,Gyarados,3.14321
49,Scizor,3.07716
50,Charizard,2.96449
51,Swampert,2.86347
52,Torkoal,2.85829
53,Hippowdon,2.80908
54,Hydreigon,2.77152
55,Porygon2,2.75080
56,Nidoking,2.73396
57,Mimikyu,2.72748
58,Seismitoad,2.71324
59,Venusaur,2.71194
60,Azumarill,2.40500
61,Shuckle,2.35838
62,Gastrodon,2.22887
63,Arctozolt,2.22239
64,Tangrowth,2.17318
65,Kommo-o,2.16541
66,Lucario,2.16412
67,Milotic,2.16282
68,Celesteela,2.15246
69,Incineroar,2.05274
70,Chansey,2.01000
71,Grimmsnarl,2.00482
72,Umbreon,1.96855
73,Mandibuzz,1.93359
74,Salamence,1.92582
75,Marowak-Alola,1.90250
76,Zapdos-Galar,1.83127
77,Tapu Bulu,1.82221
78,Cresselia,1.77170
79,Quagsire,1.76911
80,Mamoswine,1.76522
81,Snorlax,1.75486
82,Metagross,1.75357
83,Conkeldurr,1.73285
84,Espeon,1.70953
85,Dracozolt,1.66809
86,Ditto,1.64996
87,Moltres-Galar,1.60852
88,Alakazam,1.54894
89,Nihilego,1.54765
90,Shedinja,1.49325
91,Jirachi,1.48289
92,Amoonguss,1.47642
93,Kingdra,1.44533
94,Blastoise,1.43886
95,Corsola-Galar,1.37799
96,Rotom-Heat,1.36633
97,Chandelure,1.32100
98,Slowking,1.30676
99,Polteageist,1.25495
100,Darmanitan,1.25236
101,Xurkitree,1.24718
102,Galvantula,1.23553
103,Latios,1.21351
104,Crobat,1.17595
105,Gardevoir,1.16300
106,Reuniclus,1.15653
107,Salazzle,1.15394
108,Krookodile,1.14617
109,Suicune,1.09825
110,Thundurus-Therian,1.07882
111,Goodra,1.07364
112,Arcanine,1.03738
113,Zoroark,1.02054
114,Inteleon,0.99723
115,Haxorus,0.98039
116,Starmie,0.95060
117,Sylveon,0.93377
118,Klefki,0.92859
119,Flygon,0.86254
120,Latias,0.85606
121,Vaporeon,0.85347
122,Spiritomb,0.85218
123,Aurorus,0.84829
