Rank,Pokemon,UsagePercent
1,Tyranitar,43.59188
2,Metagross,35.99644
3,Swampert,32.70182
4,Gengar,30.24092
5,Skarmory,28.40386
6,Salamence,27.45228
7,Blissey,23.51368
8,Zapdos,23.26069
9,Snorlax,21.56164
10,Celebi,19.48310
11,Magneton,19.33360
12,Dugtrio,18.51713
13,Aerodactyl,16.82095
14,Suicune,16.64846
15,Starmie,11.62316
16,Jirachi,11.29542
17,Heracross,10.25759
18,Claydol,10.05347
19,Jolteon,9.36925
20,Milotic,8.87477
21,Forretress,7.85131
22,Breloom,7.61845
23,Gyarados,7.27346
24,Flygon,6.73298
25,Moltres,6.33912
26,Cloyster,6.09763
27,Charizard,5.22654
28,Ninjask,5.01667
29,Venusaur,4.91030
30,Blaziken,4.50494
31,Alakazam,4.35833
32,Vaporeon,4.17433
33,Umbreon,3.63385
34,Mr. Mime,3.61373
35,Marowak,3.24862
36,Porygon2,3.06750
37,Sceptile,3.04738
38,Raikou,2.78576
39,Machamp,2.76276
40,Hariyama,2.62764
41,Dragonite,2.57877
42,Weezing,2.52127
43,Houndoom,2.46953
44,Dusclops,2.42353
45,Regice,2.35741
46,Medicham,2.34878
47,Gardevoir,2.02104
48,Ludicolo,1.96642
49,Camerupt,1.96355
50,Cacturne,1.88017
51,Kingdra,1.79968
52,Scizor,1.75943
53,Lanturn,1.67031
54,Steelix,1.65018
55,Slaking,1.63293
56,Smeargle,1.61569
57,Lapras,1.60994
58,Arcanine,1.60706
59,Crobat,1.35982
60,Tauros,1.29945
61,Octillery,1.27357
62,Registeel,1.19308
63,Pikachu,1.18158
64,Hitmonlee,1.15858
65,Exeggutor,1.12408
66,Gligar,1.10396
67,Cradily,1.07808
68,Swellow,1.04358
69,Donphan,0.99759
70,Regirock,0.98609
71,Jynx,0.89984
72,Raichu,0.88259
73,Aggron,0.84234
74,Torkoal,0.81072
75,Slowbro,0.80497
76,Poliwrath,0.79634
77,Wailord,0.75897
78,Sandslash,0.74747
79,Armaldo,0.74460
80,Manectric,0.71872
81,Blastoise,0.66122
82,Ninetales,0.63247
83,Glalie,0.62960
84,Grumpig,0.61235
85,Rhydon,0.60948
86,Typhlosion,0.60373
87,Miltank,0.60373
88,Sharpedo,0.60085
89,Nidoking,0.59798
90,Primeape,0.59223
91,Zangoose,0.58935
92,Jumpluff,0.58648
93,Dodrio,0.52898
94,Altaria,0.52610
95,Clamperl,0.50310
96,Hypno,0.50023
97,Articuno,0.49736
98,Electrode,0.48586
99,Spinda,0.46573
100,Omastar,0.46286
101,Espeon,0.43986
102,Shedinja,0.42261
103,Walrein,0.41398
104,Absol,0.38523
105,Ursaring,0.33349
106,Kangaskhan,0.32774
107,Rapidash,0.31336
108,Golem,0.30761
109,Clefable,0.29611
110,Kabutops,0.28749
111,Sableye,0.26161
112,Roselia,0.25299
113,Politoed,0.25011
114,Seviper,0.24724
115,Banette,0.23574
116,Shiftry,0.23287
117,Vibrava,0.22999
118,Entei,0.22999
119,Nidoqueen,0.22712
120,Feraligatr,0.22137
121,Muk,0.21849
122,Tropius,0.21562
123,Electabuzz,0.20699
124,Linoone,0.20412
125,Ampharos,0.20412
126,Gorebyss,0.20124
127,Victreebel,0.19549
128,Scyther,0.18974
129,Hitmontop,0.18974
130,Solrock,0.18112
131,Tentacruel,0.18112
132,Misdreavus,0.17249
133,Pinsir,0.17249
134,Mightyena,0.16674
135,Pidgeot,0.16674
136,Crawdaunt,0.15812
137,Vileplume,0.15237
138,Venomoth,0.15237
139,Kecleon,0.14949
140,Corphish,0.14662
141,Slowking,0.14087
142,Shuckle,0.13512
143,Qwilfish,0.13512
144,Granbull,0.12075
145,Chansey,0.11787
146,Mawile,0.11500
147,Lunatone,0.11500
148,Exploud,0.10925
149,Pelipper,0.10925
150,Whiscash,0.10925
151,Azumarill,0.10637
152,Marshtomp,0.10350
153,Quagsire,0.10350
154,Volbeat,0.10350
155,Hitmonchan,0.09200
156,Beedrill,0.08625
157,Castform,0.08337
158,Bellossom,0.08050
159,Magmar,0.08050
160,Parasect,0.07762
161,Persian,0.07762
162,Trapinch,0.07762
163,Beautifly,0.07475
164,Fearow,0.07187
165,Arbok,0.07187
166,Golduck,0.07187
167,Girafarig,0.06900
168,Dustox,0.06900
169,Vigoroth,0.06325
170,Flareon,0.06325
171,Magcargo,0.06037
172,Masquerain,0.06037
173,Grovyle,0.06037
174,Ditto,0.05750
175,Haunter,0.05175
176,Kingler,0.05175
177,Delcatty,0.04887
178,Dewgong,0.04887
179,Mantine,0.04600
180,Raticate,0.04600
181,Geodude,0.04312
182,Dragonair,0.04025
183,Meowth,0.04025
184,Abra,0.04025
185,Dunsparce,0.04025
186,Mudkip,0.03737
187,Relicanth,0.03737
188,Nosepass,0.03737
189,Diglett,0.03737
190,Butterfree,0.03450
191,Metang,0.03450
192,Chimecho,0.03450
193,Huntail,0.03450
194,Kadabra,0.03162
195,Tangela,0.03162
196,Minun,0.03162
197,Lickitung,0.03162
198,Golbat,0.03162
199,Xatu,0.03162
200,Piloswine,0.02875
201,Sealeo,0.02875
202,Pupitar,0.02875
203,Plusle,0.02587
204,Swalot,0.02587
205,Eevee,0.02587
206,Togetic,0.02587
207,Murkrow,0.02587
208,Bulbasaur,0.02300
209,Luvdisc,0.02300
210,Stantler,0.02300
211,Meganium,0.02300
212,Sneasel,0.02300
213,Ledian,0.02012
214,Magikarp,0.02012
215,Loudred,0.02012
216,Wigglytuff,0.01725
217,Kirlia,0.01725
218,Seadra,0.01725
219,Furret,0.01725
220,Seaking,0.01725
221,Onix,0.01725
222,Sunflora,0.01725
223,Aron,0.01437
224,Bayleef,0.01437
225,Aipom,0.01437
226,Lairon,0.01437
227,Illumise,0.01437
228,Ariados,0.01437
229,Unown,0.01150
230,Lombre,0.01150
231,Graveler,0.01150
232,Corsola,0.01150
233,Wartortle,0.01150
234,Squirtle,0.01150
235,Swinub,0.01150
236,Makuhita,0.01150
237,Taillow,0.01150
238,Gloom,0.01150
239,Surskit,0.01150
