Rank,Pokemon,UsagePercent
1,Ferrothorn,28.11980
2,Latios,26.51622
3,Tyranitar,20.51997
4,Garchomp,20.39101
5,Politoed,18.26539
6,Rotom-Wash,15.33694
7,Excadrill,15.22671
8,Scizor,14.51747
9,Keldeo,14.41764
10,Landorus-Therian,13.82488
11,Dragonite,12.82862
12,Tentacruel,12.74334
13,Jirachi,12.35649
14,Magnezone,11.69093
15,Gliscor,10.57196
16,Volcarona,10.22047
17,Starmie,10.09359
18,Heatran,9.31572
19,Breloom,9.07446
20,Skarmory,8.90183
21,Thundurus-Therian,8.89559
22,Alakazam,8.84983
23,Hydreigon,8.83735
24,Salamence,8.79784
25,Conkeldurr,8.55033
26,Kyurem-Black,8.38186
27,Infernape,8.06988
28,Jellicent,7.49376
29,Reuniclus,7.25874
30,Gyarados,7.10483
31,Mamoswine,6.70341
32,Gengar,5.57612
33,Haxorus,5.50333
34,Forretress,5.21007
35,Ninetales,4.96880
36,Terrakion,4.86273
37,Cloyster,4.75666
38,Celebi,4.68178
39,Espeon,4.24709
40,Lucario,4.14725
41,Metagross,4.12646
42,Blissey,3.93719
43,Chansey,3.77080
44,Jolteon,3.66265
45,Toxicroak,3.65849
46,Chandelure,3.60025
47,Gastrodon,3.48170
48,Vaporeon,3.38186
49,Hippowdon,3.13020
50,Weavile,2.67471
51,Latias,2.56240
52,Togekiss,2.55408
53,Tornadus,2.54368
54,Darmanitan,2.47504
55,Abomasnow,2.38977
56,Eelektross,2.26705
57,Amoonguss,2.20050
58,Milotic,2.02579
59,Mienshao,2.02579
60,Cofagrigus,2.00915
61,Arcanine,1.92804
62,Umbreon,1.92804
63,Victini,1.89060
64,Cresselia,1.80116
65,Venusaur,1.74501
66,Bisharp,1.72213
67,Snorlax,1.71381
68,Krookodile,1.68469
69,Staraptor,1.65765
70,Swampert,1.64517
71,Mew,1.63478
72,Kingdra,1.61190
73,Donphan,1.54534
74,Xatu,1.50790
75,Empoleon,1.49542
76,Zoroark,1.43095
77,Charizard,1.38103
78,Gallade,1.35815
79,Porygon2,1.34775
80,Raikou,1.26664
81,Slowbro,1.26040
82,Archeops,1.24792
83,Kyurem,1.22296
84,Froslass,1.20424
85,Mandibuzz,1.15641
86,Bronzong,1.13769
87,Roserade,1.12105
88,Dusclops,1.09401
89,Scrafty,1.09401
90,Samurott,1.06905
91,Seismitoad,1.06073
92,Azumarill,1.05865
93,Sceptile,1.02537
94,Slowking,1.00458
95,Serperior,1.00250
96,Nidoking,0.98794
97,Aggron,0.96298
98,Braviary,0.95050
99,Crobat,0.93386
100,Zapdos,0.91722
101,Drapion,0.89018
102,Ambipom,0.88186
103,Claydol,0.87354
104,Electivire,0.85483
105,Gardevoir,0.84859
106,Machamp,0.82155
107,Emboar,0.80491
108,Sigilyph,0.79867
109,Spiritomb,0.79451
110,Rotom-Heat,0.78203
111,Blastoise,0.77163
112,Ludicolo,0.75707
113,Flygon,0.75499
114,Riolu,0.75499
115,Rhyperior,0.72379
116,Sableye,0.71339
117,Exeggutor,0.69676
118,Lapras,0.68636
119,Pikachu,0.68636
120,Azelf,0.68012
121,Porygon-Z,0.68012
122,Cinccino,0.65308
123,Scolipede,0.64892
124,Lanturn,0.63020
125,Galvantula,0.60524
126,Suicune,0.59276
127,Luxray,0.56780
128,Golurk,0.55532
129,Whimsicott,0.55116
130,Quagsire,0.54493
131,Clefable,0.54077
132,Heracross,0.51581
133,Houndoom,0.51165
134,Moltres,0.50957
135,Hitmontop,0.50957
136,Druddigon,0.50125
137,Sharpedo,0.49917
138,Mismagius,0.49293
139,Cobalion,0.49085
140,Ditto,0.48877
141,Bouffalant,0.47421
142,Tangrowth,0.46173
143,Virizion,0.45549
144,Meloetta,0.45133
145,Honchkrow,0.44925
146,Swellow,0.44301
147,Feraligatr,0.42845
148,Durant,0.42013
149,Shuckle,0.41805
150,Liepard,0.40973
151,Typhlosion,0.39517
152,Slaking,0.38062
153,Yanmega,0.37646
154,Aerodactyl,0.37646
155,Omastar,0.37438
156,Accelgor,0.37230
157,Nidoqueen,0.35150
158,Cradily,0.33278
159,Walrein,0.32862
160,Aron,0.32862
161,Magmortar,0.32446
162,Rampardos,0.32238
163,Dusknoir,0.31822
164,Smeargle,0.30782
