Rank,Pokemon,UsagePercent
1,Tyranitar,35.19902
2,Heatran,26.11302
3,Starmie,23.03573
4,Jirachi,22.78395
5,Breloom,19.80457
6,Infernape,19.47886
7,Latias,18.72352
8,Gyarados,18.42978
9,Gengar,18.36384
10,Metagross,16.94509
11,Dragonite,16.11582
12,Scizor,16.07585
13,Flygon,15.65622
14,Swampert,15.07673
15,Zapdos,12.67085
16,Bronzong,11.98146
17,Lucario,11.53385
18,Azelf,11.52985
19,Rotom-Heat,11.00232
20,Skarmory,10.87843
21,Rotom-Wash,10.87243
22,Machamp,10.61666
23,Magnezone,10.59468
24,Kingdra,10.38686
25,Blissey,9.44769
26,Empoleon,8.61042
27,Roserade,8.10886
28,Gliscor,7.43746
29,Forretress,7.26760
30,Suicune,7.17169
31,Clefable,7.02782
32,Aerodactyl,6.66613
33,Weavile,5.99273
34,Hippowdon,5.87483
35,Mamoswine,4.88170
36,Celebi,3.97650
37,Togekiss,3.67077
38,Tentacruel,3.44097
39,Jolteon,3.33706
40,Abomasnow,2.99536
41,Staraptor,2.80753
42,Snorlax,2.72360
43,Electivire,2.68963
44,Milotic,2.61370
45,Dusknoir,2.57374
46,Froslass,2.51379
47,Vaporeon,2.48581
48,Uxie,2.37991
49,Raikou,2.31996
50,Nidoqueen,2.19007
51,Gallade,1.94429
52,Honchkrow,1.93430
53,Ludicolo,1.88434
54,Heracross,1.80641
55,Crobat,1.76245
56,Umbreon,1.61458
57,Walrein,1.60259
58,Torterra,1.58061
59,Shaymin,1.56862
60,Donphan,1.51267
61,Dugtrio,1.50867
62,Yanmega,1.47470
63,Alakazam,1.40476
64,Rotom-Mow,1.39877
65,Cresselia,1.39477
66,Spiritomb,1.32683
67,Gastrodon,1.31484
68,Hitmontop,1.26489
69,Typhlosion,1.20494
70,Luxray,1.18696
71,Porygon-Z,1.15698
72,Blaziken,1.15099
73,Venusaur,1.13100
74,Arcanine,1.10503
75,Hariyama,1.08904
76,Sceptile,1.07505
77,Rhyperior,1.07106
78,Smeargle,1.03109
79,Kabutops,1.02110
80,Blastoise,1.01511
81,Charizard,1.01511
82,Lapras,0.99712
83,Drapion,0.99313
84,Slowbro,0.95716
85,Aggron,0.89721
86,Ambipom,0.89721
87,Qwilfish,0.87723
88,Claydol,0.83726
89,Toxicroak,0.81528
90,Houndoom,0.71937
91,Rotom-Frost,0.68540
92,Feraligatr,0.67740
93,Cradily,0.64943
94,Tangrowth,0.64743
95,Porygon2,0.64543
96,Ampharos,0.64343
97,Glaceon,0.64343
98,Magmortar,0.62545
99,Rampardos,0.61346
100,Quagsire,0.59747
101,Floatzel,0.58548
102,Mismagius,0.56350
103,Steelix,0.52754
104,Cloyster,0.50955
105,Espeon,0.49756
106,Swellow,0.48557
107,Moltres,0.45960
108,Registeel,0.45960
109,Ninjask,0.45160
110,Absol,0.44361
111,Pikachu,0.43961
112,Miltank,0.43761
113,Gardevoir,0.43162
114,Nidoking,0.41763
115,Manectric,0.41164
116,Jumpluff,0.40964
117,Exeggutor,0.40564
118,Leafeon,0.36568
119,Bastiodon,0.34170
120,Lanturn,0.33770
121,Azumarill,0.32971
122,Weezing,0.32372
123,Rotom-Fan,0.32372
124,Meganium,0.32372
125,Drifblim,0.31772
126,Slowking,0.31372
