Rank,Pokemon,UsagePercent
1,Tyranitar,35.52313
2,Heatran,23.47895
3,Starmie,22.92584
4,Infernape,21.75835
5,Breloom,20.48157
6,Jirachi,20.01292
7,Gengar,19.07230
8,Latias,17.58189
9,Scizor,17.38482
10,Swampert,16.67108
11,Gyarados,16.65783
12,Dragonite,15.88779
13,Metagross,15.45226
14,Flygon,14.82794
15,Skarmory,11.72954
16,Azelf,11.70139
17,Magnezone,11.27414
18,Kingdra,11.14994
19,Lucario,10.98599
20,Rotom-Heat,10.95453
21,Zapdos,10.93465
22,Bronzong,10.73759
23,Rotom-Wash,10.52396
24,Machamp,10.04537
25,Blissey,8.48707
26,Suicune,8.32478
27,Empoleon,7.60276
28,Gliscor,7.37091
29,Forretress,7.10761
30,Roserade,6.93041
31,Weavile,6.75322
32,Aerodactyl,6.38890
33,Clefable,6.18024
34,Mamoswine,5.39363
35,Togekiss,4.73289
36,Celebi,4.03902
37,Jolteon,3.92309
38,Electivire,3.72437
39,Snorlax,3.56705
40,Hippowdon,3.55546
41,Tentacruel,3.36502
42,Staraptor,3.24247
43,Vaporeon,2.77217
44,Abomasnow,2.66949
45,Milotic,2.45256
46,Froslass,2.25715
47,Dusknoir,2.21740
48,Uxie,2.20747
49,Rotom-Mow,2.15447
50,Nidoqueen,2.13294
51,Ludicolo,2.06339
52,Cresselia,2.03193
53,Torterra,2.02365
54,Alakazam,1.96900
55,Raikou,1.88289
56,Heracross,1.86467
57,Honchkrow,1.86136
58,Crobat,1.85473
59,Umbreon,1.80671
60,Gallade,1.73385
61,Porygon-Z,1.65436
62,Typhlosion,1.61130
63,Shaymin,1.60964
64,Spiritomb,1.50035
65,Arcanine,1.49704
66,Venusaur,1.42417
67,Yanmega,1.42252
68,Hitmontop,1.38608
69,Kabutops,1.38443
70,Walrein,1.33971
71,Blastoise,1.24532
72,Rhyperior,1.24201
73,Sceptile,1.21220
74,Luxray,1.18405
75,Rotom-Frost,1.14927
76,Toxicroak,1.13934
77,Donphan,1.13602
78,Charizard,1.12278
79,Gastrodon,1.01182
80,Tangrowth,1.01017
81,Lapras,0.97042
82,Hariyama,0.95386
83,Exeggutor,0.93234
84,Rampardos,0.90087
85,Pikachu,0.88431
86,Smeargle,0.87769
87,Ambipom,0.85616
88,Blaziken,0.80979
89,Moltres,0.80482
90,Floatzel,0.77998
91,Drapion,0.75845
92,Slowbro,0.75680
93,Magmortar,0.75680
94,Houndoom,0.73361
95,Claydol,0.72202
96,Scyther,0.71374
97,Cradily,0.71209
98,Mismagius,0.68890
99,Aggron,0.67234
100,Steelix,0.65413
101,Espeon,0.62597
102,Registeel,0.62266
103,Gardevoir,0.62100
104,Feraligatr,0.59782
105,Nidoking,0.59285
106,Cloyster,0.59285
107,Swellow,0.59120
108,Qwilfish,0.55642
109,Ninjask,0.52827
110,Hitmonlee,0.51502
111,Porygon2,0.50012
112,Manectric,0.48852
113,Golem,0.47859
114,Butterfree,0.47693
115,Glaceon,0.46534
116,Absol,0.45706
117,Ampharos,0.44547
118,Drifblim,0.44381
119,Bastiodon,0.43719
120,Lanturn,0.43056
121,Weezing,0.42560
122,Vespiquen,0.38254
123,Rotom,0.38088
124,Azumarill,0.37260
125,Medicham,0.35604
126,Leafeon,0.35273
127,Rotom-Fan,0.34776
128,Miltank,0.33948
129,Mesprit,0.33783
130,Skuntank,0.33451
131,Pachirisu,0.32789
132,Regirock,0.32458
133,Mothim,0.31464
134,Wormadam-Sandy,0.30636
135,Kricketune,0.30636
136,Quagsire,0.29974
137,Ursaring,0.29808
138,Banette,0.28815
139,Jynx,0.28483
140,Lickilicky,0.27987
141,Probopass,0.26827
142,Chatot,0.26496
143,Jumpluff,0.25503
144,Regigigas,0.24840
145,Altaria,0.24343
146,Slowking,0.24178
147,Purugly,0.24178
148,Marowak,0.23019
149,Hitmonchan,0.22853
150,Fearow,0.22687
151,Tauros,0.22025
152,Camerupt,0.21197
153,Regice,0.20866
154,Ninetales,0.20038
155,Meganium,0.20038
156,Electrode,0.19044
157,Kangaskhan,0.19044
158,Hypno,0.18879
159,Lopunny,0.18713
160,Raichu,0.18547
161,Pidgeot,0.18547
162,Slaking,0.18051
163,Shiftry,0.18051
164,Pinsir,0.17388
165,Mightyena,0.16726
166,Stantler,0.16560
167,Relicanth,0.16229
168,Shuckle,0.15567
169,Octillery,0.15401
170,Shedinja,0.15401
171,Victreebel,0.14573
172,Magneton,0.14407
173,Buizel,0.14407
174,Omastar,0.13745
175,Kingler,0.13745
176,Rapidash,0.13745
177,Solrock,0.13248
178,Poliwrath,0.13083
179,Furret,0.12420
180,Carnivine,0.12089
181,Armaldo,0.11923
182,Linoone,0.11758
183,Bellossom,0.11592
184,Rhydon,0.11426
185,Pelipper,0.11095
186,Dodrio,0.10930
187,Primeape,0.10764
188,Bibarel,0.10598
189,Dewgong,0.10598
190,Entei,0.10267
191,Noctowl,0.10102
192,Crawdaunt,0.09936
193,Politoed,0.09770
194,Articuno,0.09770
195,Sableye,0.09439
196,Whiscash,0.09108
197,Golduck,0.09108
198,Clamperl,0.08942
199,Torkoal,0.08777
200,Girafarig,0.08777
201,Sunflora,0.08611
202,Glalie,0.08446
203,Wailord,0.08114
204,Sudowoodo,0.07618
205,Xatu,0.07286
206,Mr. Mime,0.07286
207,Sharpedo,0.07121
208,Arbok,0.06955
209,Dragonair,0.06790
