source,pokemon,category,type,name,usage
2016-09_gen4ou-0.json,Heatran,Stats,Raw count,,9915
2016-09_gen4ou-0.json,Heatran,Stats,Avg. weight,,1.0
2016-09_gen4ou-0.json,Heatran,Stats,Viability Ceiling,,86
2016-09_gen4ou-0.json,Heatran,Stats,Timid,,5.073
2016-09_gen4ou-0.json,Heatran,Stats,Hasty,,9.813
2016-09_gen4ou-0.json,Heatran,Stats,Naive,,4.700
2016-09_gen4ou-0.json,Heatran,Stats,Calm,,3.016
2016-09_gen4ou-0.json,Heatran,Abilities,,Flash Fire,100.0
2016-09_gen4ou-0.json,Heatran,Items,,Choice Scarf,30.56
2016-09_gen4ou-0.json,Heatran,Items,,Shuca Berry,25.719
2016-09_gen4ou-0.json,Heatran,Items,,Leftovers,22.3
2016-09_gen4ou-0.json,Heatran,Items,,Choice Specs,7.877
2016-09_gen4ou-0.json,Heatran,Items,,Passho Berry,4.609
2016-09_gen4ou-0.json,Heatran,Items,,Life Orb,3.691
2016-09_gen4ou-0.json,Heatran,Items,,Focus Sash,1.069
2016-09_gen4ou-0.json,Heatran,Items,,Other,4.175
2016-09_gen4ou-0.json,Heatran,Spreads,,Other,56.409
2016-09_gen4ou-0.json,Heatran,Moves,,Earth Power,86.031
2016-09_gen4ou-0.json,Heatran,Moves,,Fire Blast,58.891
2016-09_gen4ou-0.json,Heatran,Moves,,Explosion,49.168
2016-09_gen4ou-0.json,Heatran,Moves,,Stealth Rock,31.104
2016-09_gen4ou-0.json,Heatran,Moves,,Hidden Power Grass,24.65
2016-09_gen4ou-0.json,Heatran,Moves,,Dragon Pulse,24.347
2016-09_gen4ou-0.json,Heatran,Moves,,Flamethrower,16.974
2016-09_gen4ou-0.json,Heatran,Moves,,Substitute,14.413
2016-09_gen4ou-0.json,Heatran,Moves,,Lava Plume,12.274
2016-09_gen4ou-0.json,Heatran,Moves,,Will-O-Wisp,12.103
2016-09_gen4ou-0.json,Heatran,Moves,,Hidden Power Ice,10.298
2016-09_gen4ou-0.json,Heatran,Moves,,Overheat,9.39
2016-09_gen4ou-0.json,Heatran,Moves,,Hidden Power Electric,7.665
2016-09_gen4ou-0.json,Heatran,Moves,,Roar,5.87
2016-09_gen4ou-0.json,Heatran,Moves,,Flash Cannon,5.85
2016-09_gen4ou-0.json,Heatran,Moves,,Protect,5.598
2016-09_gen4ou-0.json,Heatran,Moves,,Taunt,3.822
2016-09_gen4ou-0.json,Heatran,Moves,,Magma Storm,3.611
2016-09_gen4ou-0.json,Heatran,Moves,,Other,17.943
2016-09_gen4ou-0.json,Tyranitar,Stats,Raw count,,9229
2016-09_gen4ou-0.json,Tyranitar,Stats,Avg. weight,,1.0
2016-09_gen4ou-0.json,Tyranitar,Stats,Viability Ceiling,,86
2016-09_gen4ou-0.json,Tyranitar,Stats,Jolly,,4.573
2016-09_gen4ou-0.json,Tyranitar,Stats,Adamant,,3.186
2016-09_gen4ou-0.json,Tyranitar,Abilities,,Sand Stream,100.0
2016-09_gen4ou-0.json,Tyranitar,Items,,Choice Scarf,19.569
2016-09_gen4ou-0.json,Tyranitar,Items,,Choice Band,14.964
2016-09_gen4ou-0.json,Tyranitar,Items,,Lum Berry,14.249
2016-09_gen4ou-0.json,Tyranitar,Items,,Leftovers,13.989
2016-09_gen4ou-0.json,Tyranitar,Items,,Shuca Berry,8.506
2016-09_gen4ou-0.json,Tyranitar,Items,,Expert Belt,7.206
2016-09_gen4ou-0.json,Tyranitar,Items,,Life Orb,5.732
2016-09_gen4ou-0.json,Tyranitar,Items,,Focus Sash,4.475
2016-09_gen4ou-0.json,Tyranitar,Items,,Passho Berry,4.378
2016-09_gen4ou-0.json,Tyranitar,Items,,Chople Berry,1.82
2016-09_gen4ou-0.json,Tyranitar,Items,,Babiri Berry,1.062
2016-09_gen4ou-0.json,Tyranitar,Items,,Other,4.052
2016-09_gen4ou-0.json,Tyranitar,Spreads,,Other,53.711
2016-09_gen4ou-0.json,Tyranitar,Moves,,Crunch,72.792
2016-09_gen4ou-0.json,Tyranitar,Moves,,Stone Edge,67.765
2016-09_gen4ou-0.json,Tyranitar,Moves,,Earthquake,51.067
2016-09_gen4ou-0.json,Tyranitar,Moves,,Pursuit,42.464
2016-09_gen4ou-0.json,Tyranitar,Moves,,Superpower,25.041
2016-09_gen4ou-0.json,Tyranitar,Moves,,Dragon Dance,22.917
2016-09_gen4ou-0.json,Tyranitar,Moves,,Fire Blast,20.782
2016-09_gen4ou-0.json,Tyranitar,Moves,,Ice Punch,19.72
2016-09_gen4ou-0.json,Tyranitar,Moves,,Stealth Rock,17.9
2016-09_gen4ou-0.json,Tyranitar,Moves,,Ice Beam,9.134
2016-09_gen4ou-0.json,Tyranitar,Moves,,Fire Punch,7.249
2016-09_gen4ou-0.json,Tyranitar,Moves,,Aqua Tail,5.223
2016-09_gen4ou-0.json,Tyranitar,Moves,,Flamethrower,4.063
2016-09_gen4ou-0.json,Tyranitar,Moves,,Rock Slide,3.727
2016-09_gen4ou-0.json,Tyranitar,Moves,,Dark Pulse,3.381
2016-09_gen4ou-0.json,Tyranitar,Moves,,Substitute,1.896
2016-09_gen4ou-0.json,Tyranitar,Moves,,Focus Punch,1.69
2016-09_gen4ou-0.json,Tyranitar,Moves,,Rest,1.582
2016-09_gen4ou-0.json,Tyranitar,Moves,,Avalanche,1.582
2016-09_gen4ou-0.json,Tyranitar,Moves,,Brick Break,1.419
2016-09_gen4ou-0.json,Tyranitar,Moves,,Other,18.604
2016-09_gen4ou-0.json,Infernape,Stats,Raw count,,8915
2016-09_gen4ou-0.json,Infernape,Stats,Avg. weight,,1.0
2016-09_gen4ou-0.json,Infernape,Stats,Viability Ceiling,,86
2016-09_gen4ou-0.json,Infernape,Stats,Jolly,,9.557
2016-09_gen4ou-0.json,Infernape,Stats,Naive,,6.506
2016-09_gen4ou-0.json,Infernape,Stats,Hasty,,4.173
2016-09_gen4ou-0.json,Infernape,Stats,Timid,,3.029
2016-09_gen4ou-0.json,Infernape,Abilities,,Blaze,100.0
2016-09_gen4ou-0.json,Infernape,Items,,Life Orb,38.575
2016-09_gen4ou-0.json,Infernape,Items,,Choice Band,16.601
2016-09_gen4ou-0.json,Infernape,Items,,Choice Scarf,14.335
2016-09_gen4ou-0.json,Infernape,Items,,Focus Sash,13.786
2016-09_gen4ou-0.json,Infernape,Items,,Leftovers,5.261
2016-09_gen4ou-0.json,Infernape,Items,,Expert Belt,4.588
2016-09_gen4ou-0.json,Infernape,Items,,Charcoal,1.032
2016-09_gen4ou-0.json,Infernape,Items,,Nothing,0.909
2016-09_gen4ou-0.json,Infernape,Items,,Other,4.913
2016-09_gen4ou-0.json,Infernape,Spreads,,Other,42.883
2016-09_gen4ou-0.json,Infernape,Moves,,Close Combat,88.267
2016-09_gen4ou-0.json,Infernape,Moves,,Flare Blitz,36.781
2016-09_gen4ou-0.json,Infernape,Moves,,U-turn,36.624
2016-09_gen4ou-0.json,Infernape,Moves,,Mach Punch,29.063
2016-09_gen4ou-0.json,Infernape,Moves,,Fire Blast,22.827
2016-09_gen4ou-0.json,Infernape,Moves,,Grass Knot,21.593
2016-09_gen4ou-0.json,Infernape,Moves,,Thunder Punch,20.0
2016-09_gen4ou-0.json,Infernape,Moves,,Overheat,15.255
2016-09_gen4ou-0.json,Infernape,Moves,,Earthquake,14.167
2016-09_gen4ou-0.json,Infernape,Moves,,Stone Edge,14.156
2016-09_gen4ou-0.json,Infernape,Moves,,Blaze Kick,13.752
2016-09_gen4ou-0.json,Infernape,Moves,,Hidden Power Ice,13.629
2016-09_gen4ou-0.json,Infernape,Moves,,Flamethrower,11.296
2016-09_gen4ou-0.json,Infernape,Moves,,Stealth Rock,9.546
2016-09_gen4ou-0.json,Infernape,Moves,,Fake Out,8.884
2016-09_gen4ou-0.json,Infernape,Moves,,Swords Dance,5.99
2016-09_gen4ou-0.json,Infernape,Moves,,Fire Punch,4.969
2016-09_gen4ou-0.json,Infernape,Moves,,Nasty Plot,4.307
2016-09_gen4ou-0.json,Infernape,Moves,,Vacuum Wave,3.746
2016-09_gen4ou-0.json,Infernape,Moves,,Shadow Claw,3.657
