source,pokemon,category,type,name,usage
2018-01_gen1ou-0.json,Tauros,Stats,Raw count,,16675
2018-01_gen1ou-0.json,Tauros,Stats,Avg. weight,,1.0
2018-01_gen1ou-0.json,Tauros,Stats,Viability Ceiling,,93
2018-01_gen1ou-0.json,Tauros,Stats,Serious,,10.975
2018-01_gen1ou-0.json,Tauros,Abilities,,Illuminate,100.0
2018-01_gen1ou-0.json,Tauros,Items,,Nothing,100.0
2018-01_gen1ou-0.json,Tauros,Spreads,,Other,0.54
2018-01_gen1ou-0.json,Tauros,Moves,,Earthquake,96.474
2018-01_gen1ou-0.json,Tauros,Moves,,Hyper Beam,95.496
2018-01_gen1ou-0.json,Tauros,Moves,,Body Slam,94.735
2018-01_gen1ou-0.json,Tauros,Moves,,Blizzard,83.7
2018-01_gen1ou-0.json,Tauros,Moves,,Thunderbolt,7.238
2018-01_gen1ou-0.json,Tauros,Moves,,Ice Beam,6.885
2018-01_gen1ou-0.json,Tauros,Moves,,Other,15.472
2018-01_gen1ou-0.json,Chansey,Stats,Raw count,,14531
2018-01_gen1ou-0.json,Chansey,Stats,Avg. weight,,1.0
2018-01_gen1ou-0.json,Chansey,Stats,Viability Ceiling,,93
2018-01_gen1ou-0.json,Chansey,Stats,Serious,,5.678
2018-01_gen1ou-0.json,Chansey,Abilities,,Illuminate,100.0
2018-01_gen1ou-0.json,Chansey,Items,,Nothing,100.0
2018-01_gen1ou-0.json,Chansey,Spreads,,Other,2.608
2018-01_gen1ou-0.json,Chansey,Moves,,Soft-Boiled,95.926
2018-01_gen1ou-0.json,Chansey,Moves,,Thunder Wave,77.902
2018-01_gen1ou-0.json,Chansey,Moves,,Ice Beam,63.671
2018-01_gen1ou-0.json,Chansey,Moves,,Thunderbolt,49.322
2018-01_gen1ou-0.json,Chansey,Moves,,Seismic Toss,32.29
2018-01_gen1ou-0.json,Chansey,Moves,,Reflect,23.426
2018-01_gen1ou-0.json,Chansey,Moves,,Counter,18.375
2018-01_gen1ou-0.json,Chansey,Moves,,Sing,6.641
2018-01_gen1ou-0.json,Chansey,Moves,,Psychic,5.863
2018-01_gen1ou-0.json,Chansey,Moves,,Blizzard,5.801
2018-01_gen1ou-0.json,Chansey,Moves,,Fire Blast,4.886
2018-01_gen1ou-0.json,Chansey,Moves,,Other,15.897
2018-01_gen1ou-0.json,Snorlax,Stats,Raw count,,14530
2018-01_gen1ou-0.json,Snorlax,Stats,Avg. weight,,1.0
2018-01_gen1ou-0.json,Snorlax,Stats,Viability Ceiling,,93
2018-01_gen1ou-0.json,Snorlax,Stats,Serious,,8.630
2018-01_gen1ou-0.json,Snorlax,Abilities,,Illuminate,100.0
2018-01_gen1ou-0.json,Snorlax,Items,,Nothing,100.0
2018-01_gen1ou-0.json,Snorlax,Spreads,,Other,2.285
2018-01_gen1ou-0.json,Snorlax,Moves,,Body Slam,82.546
2018-01_gen1ou-0.json,Snorlax,Moves,,Earthquake,58.369
2018-01_gen1ou-0.json,Snorlax,Moves,,Self-Destruct,53.489
2018-01_gen1ou-0.json,Snorlax,Moves,,Hyper Beam,45.196
2018-01_gen1ou-0.json,Snorlax,Moves,,Rest,38.376
2018-01_gen1ou-0.json,Snorlax,Moves,,Amnesia,22.533
2018-01_gen1ou-0.json,Snorlax,Moves,,Reflect,20.117
2018-01_gen1ou-0.json,Snorlax,Moves,,Surf,16.545
2018-01_gen1ou-0.json,Snorlax,Moves,,Ice Beam,12.746
2018-01_gen1ou-0.json,Snorlax,Moves,,Counter,9.553
2018-01_gen1ou-0.json,Snorlax,Moves,,Blizzard,9.126
2018-01_gen1ou-0.json,Snorlax,Moves,,Psychic,6.284
2018-01_gen1ou-0.json,Snorlax,Moves,,Thunderbolt,5.994
2018-01_gen1ou-0.json,Snorlax,Moves,,Other,19.126
2018-01_gen1ou-0.json,Exeggutor,Stats,Raw count,,14205
2018-01_gen1ou-0.json,Exeggutor,Stats,Avg. weight,,1.0
2018-01_gen1ou-0.json,Exeggutor,Stats,Viability Ceiling,,93
2018-01_gen1ou-0.json,Exeggutor,Stats,Serious,,9.145
2018-01_gen1ou-0.json,Exeggutor,Abilities,,Illuminate,100.0
2018-01_gen1ou-0.json,Exeggutor,Items,,Nothing,100.0
2018-01_gen1ou-0.json,Exeggutor,Spreads,,Other,1.598
2018-01_gen1ou-0.json,Exeggutor,Moves,,Psychic,95.896
2018-01_gen1ou-0.json,Exeggutor,Moves,,Sleep Powder,92.101
2018-01_gen1ou-0.json,Exeggutor,Moves,,Explosion,85.857
2018-01_gen1ou-0.json,Exeggutor,Moves,,Stun Spore,37.438
2018-01_gen1ou-0.json,Exeggutor,Moves,,Mega Drain,36.755
2018-01_gen1ou-0.json,Exeggutor,Moves,,Double-Edge,18.078
2018-01_gen1ou-0.json,Exeggutor,Moves,,Hyper Beam,12.714
2018-01_gen1ou-0.json,Exeggutor,Moves,,Leech Seed,6.434
2018-01_gen1ou-0.json,Exeggutor,Moves,,Other,14.727
2018-01_gen1ou-0.json,Alakazam,Stats,Raw count,,14019
2018-01_gen1ou-0.json,Alakazam,Stats,Avg. weight,,1.0
2018-01_gen1ou-0.json,Alakazam,Stats,Viability Ceiling,,93
2018-01_gen1ou-0.json,Alakazam,Stats,Serious,,5.186
2018-01_gen1ou-0.json,Alakazam,Abilities,,Illuminate,100.0
2018-01_gen1ou-0.json,Alakazam,Items,,Nothing,100.0
2018-01_gen1ou-0.json,Alakazam,Spreads,,Other,2.568
2018-01_gen1ou-0.json,Alakazam,Moves,,Psychic,98.98
2018-01_gen1ou-0.json,Alakazam,Moves,,Recover,93.894
2018-01_gen1ou-0.json,Alakazam,Moves,,Thunder Wave,87.545
2018-01_gen1ou-0.json,Alakazam,Moves,,Seismic Toss,42.599
2018-01_gen1ou-0.json,Alakazam,Moves,,Reflect,38.491
2018-01_gen1ou-0.json,Alakazam,Moves,,Counter,6.47
2018-01_gen1ou-0.json,Alakazam,Moves,,Hyper Beam,6.006
2018-01_gen1ou-0.json,Alakazam,Moves,,Body Slam,4.929
2018-01_gen1ou-0.json,Alakazam,Moves,,Substitute,3.716
2018-01_gen1ou-0.json,Alakazam,Moves,,Other,17.369
2018-01_gen1ou-0.json,Starmie,Stats,Raw count,,7514
2018-01_gen1ou-0.json,Starmie,Stats,Avg. weight,,1.0
2018-01_gen1ou-0.json,Starmie,Stats,Viability Ceiling,,93
2018-01_gen1ou-0.json,Starmie,Stats,Serious,,4.685
2018-01_gen1ou-0.json,Starmie,Abilities,,Illuminate,100.0
2018-01_gen1ou-0.json,Starmie,Items,,Nothing,100.0
2018-01_gen1ou-0.json,Starmie,Spreads,,Other,3.101
2018-01_gen1ou-0.json,Starmie,Moves,,Recover,85.374
2018-01_gen1ou-0.json,Starmie,Moves,,Thunderbolt,72.558
2018-01_gen1ou-0.json,Starmie,Moves,,Thunder Wave,66.25
2018-01_gen1ou-0.json,Starmie,Moves,,Blizzard,61.645
2018-01_gen1ou-0.json,Starmie,Moves,,Psychic,50.838
2018-01_gen1ou-0.json,Starmie,Moves,,Surf,23.423
2018-01_gen1ou-0.json,Starmie,Moves,,Ice Beam,20.335
2018-01_gen1ou-0.json,Starmie,Moves,,Other,19.577
2018-01_gen1ou-0.json,Gengar,Stats,Raw count,,7002
2018-01_gen1ou-0.json,Gengar,Stats,Avg. weight,,1.0
2018-01_gen1ou-0.json,Gengar,Stats,Viability Ceiling,,89
2018-01_gen1ou-0.json,Gengar,Stats,Serious,,4.727
2018-01_gen1ou-0.json,Gengar,Abilities,,Illuminate,100.0
2018-01_gen1ou-0.json,Gengar,Items,,Nothing,100.0
2018-01_gen1ou-0.json,Gengar,Spreads,,Other,1.828
2018-01_gen1ou-0.json,Gengar,Moves,,Hypnosis,75.978
2018-01_gen1ou-0.json,Gengar,Moves,,Thunderbolt,65.31
2018-01_gen1ou-0.json,Gengar,Moves,,Explosion,61.882
2018-01_gen1ou-0.json,Gengar,Moves,,Psychic,48.343
